,artist_name,release_date,track_name,track_id,popularity
1843,Rex Orange County,2017-04-26,Never Enough,2d1VRB0OXkwtMu0OKsxXDW,62
1844,Phoebe Bridgers,2017-09-22,Smoke Signals,5g97GAdru7XfeJyJhViIll,61
1845,Drake,2017-03-18,No Long Talk,6CfrYuD3YRDYdYvH9jNtXY,63
1846,Surfaces,2017-12-03,Loving,2agURy6Jj70naGfDcrKkwY,59
1847,Glenn Travis,2017-08-26,Feel My Love,6P415bdEuyzdqSp8BHvQ6Z,63
1848,Harry Styles,2017-05-02,Sweet Creature,13sXuI5RjMHm7dz7O3spYs,63
1849,Big Gigantic,2017-08-30,The Little Things (feat. Angela McCluskey) - Kasbo Remix,4KRkanYEoxAEBY5HDtYGU6,59
1850,PnB Rock,2017-11-17,Rewind,2aTUOXJgXvlQzK2KCcgYQt,58
1851,Pro Sounds of Nature,2017-05-05,Afternoon Rain,5HEeRxhPObDXGiviqH2PXv,62
1852,Josh A,2017-10-19,Pennywise,6taAKrEE1wGVN3QkzeNzOf,61
1853,Pink Guy,2017-01-04,Stfu,5IJbTPhcj0IjdzUaYqwe2I,62
1854,Flughand,2017-09-08,Peninsula,3PXFeaY00P1xAFCTnxZwiD,60
1855,Ozuna,2017-08-25,Egoísta,4X3CV9rXo3hQrkb0fzRAux,65
1856,Dreezy,2017-10-16,Spar (feat. 6LACK & Kodak Black),24lORMRGMv9sXpZJdN1PVm,60
1857,Wilderado,2017-07-28,Morning Light,6XOtuSLtsnZKhvcW9DBaUL,59
1858,Zeds Dead,2017-07-24,Where The Wild Things Are,4EwSqnjnXCG7NqY08RRSKq,59
1859,Chase Bryant,2017-08-18,Hell If I Know,25gXwa9Wpa3CRu41GQ6iZc,59
1860,Black Sabbath,2017-02-03,N.I.B.,2GnVuaoKSkB6Xa07l1BBg8,57
1861,H E R B,2017-11-11,Save Me,4llpWUJEWKHGVZzYv1nYid,63
1862,Casey Donahew,2017-10-06,3 Am,6LjvqlPeCj62wF4oPJ6XOe,57
1863,Matt Maher,2017-09-29,Your Love Defends Me,066eFvkQXyR9UIYi65GsSu,59
1864,H E R B,2017-11-11,Unfaithful,4l9S9NFztZ0nrMZyakENh2,63
1865,Madison Beer,2017-05-19,Dead,5kApwSRDqF5CKclVLw1FBM,63
1866,Hippo Campus,2017-09-12,warm glow,0WSPIU3Y3bNXsGeKnzSnt1,57
1867,The Living Tombstone,2017-01-12,No Mercy,3tbwKbrgDNjT4JvM4SVAtz,64
1868,Dispatch,2017-06-02,Only the Wild Ones,0ErpHxNt1kTyCQGlh43wr1,59
1869,Lil Uzi Vert,2017-11-17,The Way Life Goes (feat. Oh Wonder),2YQLTpUSFCQo9FEe29YPYs,59
1870,SZA,2017-06-09,Pretty Little Birds (feat. Isaiah Rashad),1IgePMOW0qEe1AViWgkal9,59
1871,Imagine Dragons,2017-06-23,Mouth Of The River,1dekgAFF9uTCqLsklDaCWb,67
1872,H.E.R.,2017-10-20,Avenue,3hAGmPnGix8RTb1vy5qZcb,59
1873,Yo Gotti,2017-10-27,Juice,1psC5iHzQxaTMZ5dWGfM6I,58
1874,The Killers,2017-09-22,Run For Cover,5NAiPIEzxAexFE3ucV18Q8,66
1875,Drakeo the Ruler,2017-12-26,Roll Bounce,47PfqyXzLIKQp37yJNITrs,57
1876,G-Eazy,2017-12-15,The Plan,7fOPVfABNLg3sxtgXBhBdp,61
1877,Lil Uzi Vert,2017-11-17,Dark Queen,0cGPqSBtm0UJLo1HCziww9,59
1878,Christian Nodal,2017-08-25,Te Voy A Olvidar,17wkvbPwoOj8iNb6r2y6nG,64
1879,Jelly Roll,2017-04-21,Wheels Fall Off,4yGeJP63Z6gLEOZNHjkNnW,57
1880,Huncho Jack,2017-12-21,Where U From,11cCVYamncF0ezwjj1irQ0,61
1881,Banda Sinaloense MS de Sergio Lizárraga,2017-04-21,Es Tuyo Mi Amor,3Tshb8DCw7TEdnNMJc8Yuw,64
1882,PNAU,2017-11-10,Go Bang,15Xt2CmLqrLJ0uBlDEEimX,60
1883,Huncho Jack,2017-12-21,How U Feel,7CWiWkccuRRdrmaW6AjVEf,60
1884,Alan Walker,2017-05-19,Tired,3b5Li4QKDVBx1x7fQuu54a,71
1885,Anthony Russo,2017-08-17,California,6ae29ZzSPYq61ARnOn3CGh,59
1886,Maggie Rogers,2017-02-16,Alaska,4DyfJFTQb27adTDdhFeSgD,61
1887,Koe Wetzel,2017-03-01,Tell It All Town,6GsNYeGGsV4nz3IqRLAMjK,56
1888,Pond,2017-05-05,Paint Me Silver,6YGVK9xgH2LI4Ghw6gqUxx,59
1889,Young Thug,2017-06-16,Tomorrow Til Infinity (feat. Gunna),6Zm6fxOVPzyArjrNPx9LRe,59
1890,Lil Baby,2017-12-01,Money Forever,0uQzOOq3aC9mszrmLLYoU3,58
1891,Taylor Swift,2017-11-08,End Game,2zMMdC4xvRClYcWNFJBZ0j,66
1892,Future,2017-10-20,No Cap,06Gyf2pFDVmN5K8XAawG96,59
1893,Billy Ocean,2017-07-21,Caribbean Queen (No More Love On the Run),72dwliDcUH6g2TFiMTEbE9,56
1894,Oliver Tree,2017-07-21,Cheapskate,41LmqBEQojWdLobJyf2xjG,60
1895,blackbear,2017-11-27,g2g ttyl (feat. THEY.),5peXF38os4UT1lsfdoKMt5,60
1896,Rico Nasty,2017-10-24,Poppin,2EniaQpyAdPbOt6irqXSpN,58
1897,Lil Uzi Vert,2017-08-25,Malfunction,57nQyFocXZrKvWg5ZPYSoG,58
1898,Chris Stapleton,2017-05-05,Second One To Know,0oTGa77jJ1H5joTG5SvxFj,59
1899,Lincoln,2017-01-27,Saint Bernard,4YTFAawmOFyRjJdT6H95oE,59
1900,Demi Lovato,2017-09-29,Lonely,76gBfQV9hatGS0xRfisKyl,62
1901,Shawn Mendes,2017-04-20,Don't Be A Fool,7msCKNrI0vZw9H4MIgLnAh,66
1902,Zedd,2017-07-06,Get Low (with Liam Payne),2syQ0f4SAQdzvlAewPl1DJ,67
1903,BTS,2017-09-18,dimple,3ryjLm3oupIjJFGc39naNi,65
1904,ILLENIUM,2017-09-21,Leaving,5XlvOh5YbJMp7CU3NoksNf,60
1905,Tay-K,2017-12-14,I <3 My Choppa - Remix,2NbPNiOnkSyWNgbqtsFQZX,58
1906,Rain Sounds,2017-10-15,Awakening Rain,7wOv2XP17ZZHzEWoBmbi9t,62
1907,AJR,2017-03-31,"It's On Us (Benefiting the ""It's On Us"" Campaign)",2AVZJ4u8JOhcYBX5yHGdrX,59
1908,zack villere,2017-06-16,Sand People,45uDtD6s3y0V4tkWZrPDXy,59
1909,Emma Wiederstahl,2017-04-26,Cold Water,03XFziNAcPbc4VuIr4W7Al,63
1910,Thunderbound Productions,2017-04-12,Timeless Rain,0cTmHyEAcGnkIv3yC0sVwL,61
1911,Daniel Caesar,2017-08-25,Transform (feat. Charlotte Day Wilson),1jQfgl9WRle7D8a3GXLwaD,61
1912,Mike Faist,2017-02-03,Disappear,4VM6WUdnRnBv6cHAjyzxcK,60
1913,NEFFEX,2017-10-25,Fight Back,2zNTjCDUzoKhImvJfnk3vG,68
1914,guardin,2017-07-04,Demons in My Orbit,20HB3FzjaKennmHRcpDvtz,60
1915,Lil Skies,2017-12-12,Kill4u,5tnGoXhKnh5WpMX4BfMCiR,59
1916,Lil Skies,2017-12-12,Lettuce Sandwich,4hnPw0BbVyoI1abKJZPSaS,60
1917,Jhené Aiko,2017-09-22,New Balance,0PYmO55JPwEWgtyJbkN6mq,59
1918,Major Lazer,2017-06-01,Know No Better,6BKeNWeUqxmvQ09Gxd3ZGX,59
1919,Aminé,2017-07-28,Wedding Crashers,3nVDOYBJpdCkRR6r1DbZum,59
1920,Lost Son,2017-01-23,Kairi,7JSqxtiYoM5UwXQ8X89Rit,62
1921,Sage The Gemini,2017-07-21,Now and Later,08WPvDEsHvTFuB9w8tC2OS,59
1922,Phora,2017-08-18,"Sinner, Pt. 2",0B3KOB7fkjOlCFe075aial,58
1923,shinigami,2017-03-13,Lite Brite,4nHsQ4S2gIrSJMitQ2y05d,61
1924,half•alive,2017-04-24,Tip Toes,7DwaOIkZk8qLJKGX7XTF2l,61
1925,DNCE,2017-04-14,Kissing Strangers,1NkwZ9TnIs8js6G0M6M7RU,67
1926,BAYNK,2017-07-14,Come Home,3p8LPCCe2y7cosybYJlX7Y,62
1927,Mike Ryan,2017-10-20,The Rewrite,1W3DDO8csBRUTdNITJgpag,56
1928,Rex Orange County,2017-04-26,Sycamore Girl,3ijXR4yXgN43eF54uK7oos,61
1929,Louis Tomlinson,2017-12-01,Miss You,3zxrecYFao03IrrcyFiaMU,67
1930,Shallou,2017-03-31,Begin (feat. Wales),3uSwz1gv799BQhkqgIgfSz,62
1931,Tyler Farr,2017-04-28,I Should Go to Church Sometime,5J9Pv419YAs6C45qmrXmxK,57
1932,Death From Above 1979,2017-09-08,Freeze Me,7FeeQVg6yID8laNUH0LlX8,63
1933,Lea Michele,2017-04-28,Run to You,2SOUTN8rzGAkBr001HqAXe,65
1934,KAROL G,2017-10-27,A Ella,1pkMzGqBBS10nDiiYrNGGJ,68
1935,Idealism,2017-09-26,last time,4ZwCdSqfhu5dqdsJz8L6id,62
1936,JP Cooper,2017-10-06,September Song - Guitar Acoustic,7bMkcxifc4EjIQKw49EC7h,72
1937,Frostydasnowmann,2017-01-20,Ya Digg,3sHClt8nhqPcLRnAnLmvEm,57
1938,Amenazzy,2017-09-19,Solo,6kTMnty169llVx9sGHb6LD,70
1939,Xuitcasecity,2017-12-15,Need Somebody (Acoustic),2TukzxmwVW0JkiI8isgUXd,63
1940,Blvk,2017-09-24,Air,3gQSWGaCoaxONqXitmn7GX,64
1941,Trippie Redd,2017-10-06,Woah Woah Woah,70NxaxjB8IjX4YxXbT90iX,58
1942,Mike Perry,2017-05-19,Hands,5153LWKMJiMNIRCChGN4Ja,68
1943,Big Shaq,2017-09-22,Man's Not Hot,6X5OFBbrsHRsyO1zP7udgr,70
1944,Yaeji,2017-10-30,raingurl,4gRAniZdYF2zVrDUsNC9tU,66
1945,Carly Pearce,2017-10-13,Every Little Thing,2wxfu24GQpEZQrjDJm5Ac1,58
1946,Future,2017-07-27,PIE,5FsJ8AUxW1KBypdhFvbdkd,62
1947,Cold War Kids,2017-04-07,So Tied Up,3msS7xaelR4Oa0n7IwHkgF,62
1948,Greta Van Fleet,2017-11-10,Flower Power,4SE1kjgRulcwjNcc7oFFg4,62
1949,Drake,2017-03-18,Since Way Back,5JUu0unA8VwhTZ9LkMWUVI,61
1950,The Chainsmokers,2017-04-07,The One,0wfbD5rAksdXUzRvMfM3x5,65
1951,Steven Universe,2017-06-02,We Are the Crystal Gems (Full Theme Song),3W0MG9Sr4qEgu4xHcOp928,61
1952,zack villere,2017-06-16,Bloo,5aqI3CBgaQZlu9mvo6wKDh,59
1953,Galantis,2017-09-15,No Money,6M6Tk58pQvABy6ru66dY3d,69
1954,Crowder,2017-09-08,All My Hope,6FPLwwpWitg3Tvuy8FGHKT,57
1955,Gerardo Ortiz,2017-06-23,Regresa Hermosa,6SRg6MfhnXxXwxtufnCGuV,63
1956,Tay-K,2017-12-14,Saran Pack,7m1cNdKABpKy0aAtsKAIGx,58
1957,StayLoose,2017-10-06,Sociopath,0xx5CXMss5CFv2GPkg97aC,62
1958,Yandel,2017-09-08,Como Antes (feat. Wisin),5YzA563GXTuwQaRq24z1k5,69
1959,sagun,2017-10-19,I'm Drunk And Confused,6ZGqVXaJmhbYAK2DF8mWRR,61
1960,Ed Sheeran,2017-12-15,Perfect Symphony (Ed Sheeran & Andrea Bocelli),3zl7j5ua8mF4JDYuxrfo01,70
1961,Sam Smith,2017-11-03,Nothing Left For You,4S2WtfT03YDIlXEwSX4Tjd,58
1962,Lil Bo Weep,2017-09-19,i wrote this song 4 u,4MqHJr8m4Rr1vN0gDBAoJj,62
1963,Cosmo Pyke,2017-01-30,Chronic Sunshine,2RGe02P8xxSF9syj0ltPjX,62
1964,Kesha,2017-12-22,This Is Me (From the Greatest Showman),3lCHADWP8ohxnfBiUqAN3o,64
1965,Anna Bennigh,2017-05-11,All The Pretty Horses,4ORCLg08LisQISjFwd2bRs,63
1966,Rain Sounds Factory STHLM,2017-04-21,Rain Sound : Sunday Dreaming,7IYxWrs94jceRhxJJKDEJe,61
1967,Joyner Lucas,2017-06-16,Ultrasound,37iVijLSSlIbjYbl4ycUge,60
1968,Dove Cameron,2017-07-21,You and Me,5AiD2doxfh5xlfkNc63WPV,64
1969,Nils Frahm,2017-01-27,Because This Must Be,50kFaiReFNK2erry20ksdq,64
1970,Pouya,2017-02-24,Middle of the Mall,71DReAbBp5AfCwCqakfqmQ,60
1971,DPR LIVE,2017-12-07,Text Me,1dN4Z7wZTQXLEl33RkMO3a,62
1972,Biqram,2017-06-27,Slip into Darkness,4qbZuBtFrD55ATmDPRrNOQ,63
1973,NF,2017-10-06,One Hundred,0zdycLZKxVZ3EA8Nuxo35M,60
1974,DaVido,2017-02-17,If,0XQuWhRG7qD7OYHKsgt0BN,63
1975,Halsey,2017-02-10,Not Afraid Anymore,0wH7iJqYQnmUU09YGcQPHo,61
1976,Bea Miller,2017-06-02,like that,1BSAmxkrz2H8v5kpTfAT6v,65
1977,Cage The Elephant,2017-07-28,Whole Wide World - Unpeeled,5atlAt28h9xM5wxPspr5MU,60
1978,Danielle Bradbery,2017-11-30,Sway,6Cnsf4k7i3cbeRLgniyatA,58
1979,Megan Thee Stallion,2017-12-04,Stalli (Freestyle),7nIpGpMm3gSnL3QTrMisH7,58
1980,PnB Rock,2017-01-13,There She Go,0ORPtlRSmDasaKqmgnuMbC,58
1981,Daigo Hanada,2017-02-24,Solitude,3kgu8TFddPdy6gSJaQSeij,63
1982,Joy Williams,2017-03-12,Don't Let Me Down (Instrumental),18RRTF9SbEOM9h3aoMKeNc,62
1983,EARTHGANG,2017-10-20,Artificial,0Wl3eGYi3dzzljXgkmunmP,60
1984,G-Eazy,2017-04-11,Guala,0gENjASIsFnZQI8ZLcFX8R,61
1985,Zach Williams,2017-09-15,Survivor,1B0kLftVGJsZqJZGdHbAWZ,57
1986,guardin,2017-10-11,what i got,7sgxxcpYukTLJZUXVfBV8S,61
1987,"Tyler, The Creator",2017-07-21,"Enjoy Right Now, Today",3R1Vu4Ws7UitwDxDHTol0P,59
1988,Strange Imagining,2017-09-04,From Dusk til Dark,58M75fyfarDqc33r3CgWcv,63
1989,Deorro,2017-03-31,Five More Hours - Deorro x Chris Brown,3MOECVkNshqHYTPt5DZcdN,69
1990,Lana Del Rey,2017-07-21,Heroin,7lSdUlVf8k6kxklKkskb1m,64
1991,Seckond Chaynce,2017-05-18,Head Over Heels,5DHHbWpMMfNQsJ5CpJKD4i,57
1992,BROCKHAMPTON,2017-08-25,JUNKY,7ujucw8kFBPIy9mz7DlmAq,60
1993,A R I Z O N A,2017-05-19,Electric Touch,0AS090YJNo3vh75GrFxwbX,59
1994,Aso,2017-11-27,Inside All Day,6SM9wXpzMbD0Sivei8dOUm,60
1995,Taylor Swift,2017-11-08,I Did Something Bad,2nOeoic483mcNOx5TFpc3L,63
1996,FX & Effects,2017-04-12,Smooth Rain,37pjhEI4SxbZ2ikeX6rmZN,61
1997,Ariel Pink,2017-09-15,Another Weekend,2gPFK3pmM7zzws174NrjkG,56
1998,Dillon Francis,2017-04-05,Say Less,7l0u38sWDqqk6TySNOZtO3,61
1999,Gucci Mane,2017-10-13,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),17DjWsC0G9YQtAiepG3c5v,58
2000,Peter Bradley Adams,2017-03-31,My Arms Were Always Around You,02a2RQEICEzbdPPYh0aLnJ,62
2001,Los Angeles Azules,2017-02-10,Mi Niña Mujer,2WPxFf05MYsEHQCxonA1vS,56
2002,Hobo Johnson,2017-11-07,Father,493XhtluGD22qDWYLYHxhy,58
2003,Fifth Harmony,2017-10-29,Don't Say You Love Me,5g6FCPU1r3C88vUsFtat16,66
2004,Lewis Capaldi,2017-10-20,Bruises,5y0ET06ZzyxDzR4lB4JGhP,60
2005,Cashmere Cat,2017-04-28,Trust Nobody (feat. Selena Gomez & Tory Lanez),5qYp1Wf3gh0lGWdIS5lIrX,64
2006,Kanales,2017-10-20,Casitas de Cojoyo,0Ot2JzbfjKiDHPt5BRoVfp,58
2007,Lil Yung Pharaoh,2017-08-23,"I Hate You, But I Love You",4upK9OgMepvBFEGD8CDE9A,61
2008,Astrid S,2017-08-25,Think Before I Talk,4lszNcJSaz61QT6gpMhFU1,69
2009,Cypress Spring,2017-02-03,Way of Life,772E0ETHUfEwT5gJJOXW0C,57
2010,Prince Royce,2017-02-24,Culpa al Corazón,0Kt035u0yJBkOnM1BYPpI6,64
2011,WizKid,2017-07-14,Come Closer (feat. Drake),2zYs4BonN2ydkbrRk333SN,63
2012,Koe Wetzel,2017-03-01,I'm Done,2zGwTVTX72gsS91J7Tv8ug,57
2013,N.E.R.D,2017-12-06,Lemon - Edit,2LKlHBPHxLG5ArAXfF148n,60
2014,keshi,2017-11-07,magnolia,6PAvEeeSw7zuaQTUnoZPlg,61
2015,Smallpools,2017-07-21,Passenger Side,3reay7NBijCy7n8xVLpDL8,58
2016,HAIM,2017-07-07,Want You Back,2wXhdaTnmkkFSOidKfnOxA,57
2017,Russell Dickerson,2017-10-13,MGNO,2Ktqf6qq4JdYaYDjWmS1T7,58
2018,Will Reagan,2017-01-20,Lay It All Down,2YkANIn2t02TQms674Vv9Z,59
2019,Pentatonix,2017-12-06,God Rest Ye Merry Gentlemen,02ibK22WhjAVzKBm7da7lm,58
2020,NEEDTOBREATHE,2017-02-24,HARD LOVE (feat. Lauren Daigle),4ahfLYf0VLVVvN3sdOyQN2,58
2021,Axwell /\ Ingrosso,2017-07-28,Dreamer,0RTzJVkunbGwuRjXDFHnjf,71
2022,Nothing More,2017-09-15,Fade In / Fade Out,2FlbiceZnWgzPoUGCviLHT,59
2023,Jhené Aiko,2017-09-22,When We Love,63LJjsJuqZgQyYibMXn9ku,58
2024,Sam Smith,2017-11-03,One Day At A Time,2weuLbzYrptvPuAWykOI0V,58
2025,Rain Sounds Factory STHLM,2017-04-21,Rain Sound : Monsun,5VElkYenegHlF1oBmZ06oq,60
2026,Dean Lewis,2017-05-12,Let Go,3NVnNH7lZW5Jg3fjiheS67,65
2027,KILLY,2017-06-23,Killamonjaro,537l7spEsGg6aWl6Y9eKAs,64
2028,Taylor Ray Holbrook,2017-07-13,Follow That Dust,42NrbBidkVvaYfudPiXcrj,57
2029,Future,2017-07-27,Incredible,2qwn6whaZf7gax7SaqUZSC,59
2030,Tyler Braden,2017-06-16,Little Red Wine,5gIBfOPixLKP3lefRCinua,58
2031,Taska Black,2017-12-08,Running Away,5HbTUbKSPeNh75aKSW66OF,62
2032,Jason Isbell and the 400 Unit,2017-06-16,Last of My Kind,36e7JUxXMV4mO4ZJWjBuSa,57
2033,Futuristic,2017-12-25,Epiphany (feat. NF),7whWjytFNIYch6MAnIWZTS,59
2034,ILLENIUM,2017-02-06,Fractures (feat. Nevve),6H0zRPEV1ezBHOidNXSt1D,61
2035,GoldLink,2017-03-24,Some Girl (feat. Steve Lacy),6wOdpwaVrRtWlVSQNMBNQU,60
2036,21 Savage,2017-10-30,Run Up the Racks,7vbjH8laThXpcBXeLNPm3M,60
2037,Big Smo,2017-07-07,Where You From,5ucGdfQWcyaiWfQPZKQnWD,56
2038,In This Moment,2017-07-21,Roots,5wBaNy59nK8hJnx8AB2zRe,59
2039,Shawn Mendes,2017-04-20,Honest,64GT5ReOko7xx6Nc7D8JsS,65
2040,Rex Orange County,2017-04-26,Waiting Room,7LmkhaMCqsjppaYtAYhMaI,61
2041,Michael Jackson,2017-09-27,Scream,46576CnmgT6xr0RaZNF2Kt,63
2042,Idealism,2017-08-30,nagashi,28pUgp8Cifsnwrv5Mvltyz,61
2043,Marilyn Manson,2017-10-06,KILL4ME,6UIo6YbaXihIZ72MWUpcGb,64
2044,Eminem,2017-12-15,Walk On Water (feat. Beyoncé),7CcoUAtUcYhUfBsmtn0ajO,65
2045,Seether,2017-05-12,Betray And Degrade,3XHnaUAFX8PfNMW1hHC75N,58
2046,Chris Brown,2017-10-31,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",5gx2E5aIXMRBellPZW1up5,61
2047,eevee,2017-05-01,feel,27mDTC0vlah03ezVsuWRfi,62
2048,Liam Payne,2017-10-20,Bedroom Floor,1OG4nxGMy72EklX2DwcN3Z,66
2049,Katy Perry,2017-06-09,Bon appétit,4rHmKlFRiFzabiVO6e9w2e,69
2050,Ruth B.,2017-05-05,If This is Love,359ofvoEja4de0XjzUL3D5,62
2051,BTS,2017-09-18,Best Of Me,2tdq0CeAGSfhI2l4Gwkvgx,65
2052,Rain Sounds XLE Library,2017-07-31,Rain Sound: Pouring,4fD4bjo6ZQp8tlF8Kyy6Ad,61
2053,Bruno Major,2017-08-31,Places We Won't Walk,30QNjcM3Q1GnLFIIJjWQL1,63
2054,John Mayer,2017-04-14,Changing,6eIygPhGcBFKKcxlGTJlY0,62
2055,Cody G,2017-04-29,Ukulele and Chill,0sRg0YVlQNN3klM0NtysR4,62
2056,Aaron Watson,2017-02-24,Outta Style,0b1Xx3vUapY6ZOqbPMcpDq,57
2057,Little Big Town,2017-02-24,When Someone Stops Loving You,7A55QoGK0vf8lGNtaWZm45,58
2058,blackbear,2017-04-21,hell is where i dreamt of u and woke up alone,7mmf56XtAneYnuomOuvySJ,60
2059,Leven Kali,2017-05-25,Smile,5Wbjjde5ez7sx22OtmrXKV,62
2060,BTS,2017-09-18,MIC Drop,2SYa5Lx1uoCvyDIW4oee9b,65
2061,Eli Young Band,2017-06-16,Saltwater Gospel,3wlZNYZnhINy3xgQOuUhwO,58
2062,La Reve,2017-11-22,Wings of Glass,2jhrGvTh7nalekgaCk4gTP,62
2063,Imagine Dragons,2017-06-23,Dancing In The Dark,3adVVrcE2KS26OL4rYd27O,66
2064,Shawn Mendes,2017-04-20,Ruin,6rKr29yPKnQNhOxXMYvE9Y,64
2065,The Weeknd,2017-08-01,Reminder - Remix,7F1LWA9sIlTorHUo4amGqk,62
2066,Timmies,2017-09-21,I Dont Wanna Know Her,4rKMHsVEAGTsA7hpKXnWrM,62
2067,Drake,2017-03-18,Lose You,2Na0z2gfN67Rzf0vp74Wi3,60
2068,Machine Gun Kelly,2017-05-12,Trap Paris (feat. Quavo & Ty Dolla $ign),5hfpu8saHLGedbHRtNCYjm,60
2069,James Heather,2017-08-18,Last Minute Change Of Heart,78ithux17R2xzplbC3JTqn,63
2070,TWICE,2017-12-11,Heart Shaker,4QcHRRDS0ayymLybzKNZq4,67
2071,Verzache,2017-03-09,Juvenescence,5VqCEVBScatH05aM7KbABm,60
2072,Mt. Joy,2017-11-02,Silver Lining,2fpDrL2Vpee0JnM6AoUFvl,59
2073,Louis The Child,2017-10-02,Right To It (with Ashe),6aLpLTAUASREvQE105XOb3,58
2074,Lil Uzi Vert,2017-08-25,Early 20 Rager,2O1qYJTA2BI5ypFFqEZhh4,57
2075,Kevin Ortiz,2017-07-14,Corona de Rosas,6mdO5yKXfg93yFtbzrvDSw,62
2076,Ella Mai,2017-02-22,Anymore,2Ymig15Ykfk10tAS3fCoij,58
2077,Turnpike Troubadours,2017-10-20,The Housefire,1jICs7TEAcJ8Wv9Yev9hq7,56
2078,TroyBoi,2017-08-25,ili,59QmjU5K8XQTfj9JjFNb4Z,59
2079,Kehlani,2017-01-27,Personal,39jPNpyS33FFAw6xsFvvmG,59
2080,Arizona Zervas,2017-10-08,Zone,5j2uEd0quV6W0Z2smGn9Rw,62
2081,Matthew West,2017-09-22,Broken Things,4v8GJxLdvUiN7R31cKcmNL,57
2082,NAV,2017-02-24,NAV,0OPfZM09RUjE46nIeJGCfX,59
2083,Tauren Wells,2017-06-23,When We Pray,5M38MWA6seLDUqZrW4n5q3,58
2084,FISHER,2017-11-10,Stop It,4qetR2UUyBeUrJ9DbYrpVQ,70
2085,Vedo,2017-02-23,Let's Get Married,73280zFVJeotiaimmpMAlp,58
2086,Chris Stapleton,2017-12-01,Hard Livin',6SYasTzcB2CZlJfkEO7ZrS,58
2087,Ozuna,2017-08-25,Cumpleaños,6La6oWlGposkrgvLjjRJju,63
2088,NF,2017-10-06,Outro,7uax1a1G4cg1GgokfakTnN,60
2089,Huncho Jack,2017-12-21,Moon Rock,7bTH8LgGSwyNNE4r1k95Zp,60
2090,John Mayer,2017-04-14,Never on the Day You Leave,3TQbr3G3U5wlwEJejmqC1F,63
2091,Bishop Briggs,2017-04-14,The Way I Do,4HXmYG1IR5xduvxTnr7fAp,62
2092,George Ezra,2017-11-29,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",7F9oCEKbqjN99cV5HpvYER,60
2093,Ro James,2017-03-29,Permission,3gx6E5B42WHKf5agVWQAf2,58
2094,Ed Sheeran,2017-03-03,Eraser,7oolFzHipTMg2nL7shhdz2,67
2095,mansionz,2017-03-24,Wicked,4wFHz9UQtuXUgbhy7cn8qk,59
2096,Young Scooter,2017-07-13,Jugg King,16sEtZx6F2InPzybZIn96X,56
2097,Gus Dapperton,2017-08-03,"Gum, Toe and Sole",3p2oGJUNxxYxzmOsaiEMMv,59
2098,NAV,2017-07-21,NAVUZIMETRO#PT2,4E7QkOCYzWYb7trOJWsYuS,58
2099,Arcade Fire,2017-07-28,Everything Now,7KsZHCfOitA5V9oQYVdltG,67
2100,Tana Mongeau,2017-11-06,Hefner,43yQh7QxAPYQ7NifYGMboM,58
2101,Romeo Santos,2017-07-21,Centavito,68py7hjoxoGSE8HEoQIIwi,64
2102,Beach Top Sounders,2017-05-06,Wake Up Calm,7uLpXc8yDB19tR8AM5a53J,59
2103,Mac DeMarco,2017-05-05,On the Level,36rqjSUBaArtMBLWrzwInc,61
2104,halberd,2017-07-13,summer nights.,7pDspg2l98EwYQRcBpmQWK,63
2105,Kodak Black,2017-03-31,Coolin and Booted,1Nh5WUisukhSNgwXLRoyZf,57
2106,G-Eazy,2017-12-15,Eazy,0EZL3sv66teJRAE4t1NLsQ,61
2107,Future,2017-06-30,Draco,4GkkxswcdEt1tkSyiRzgnC,57
2108,Anthony Gonzalez,2017-11-10,Proud Corazón,4J7SCXbz18duODAQYjtzI2,59
2109,Emma Wiederstahl,2017-04-26,Starving,6Q7rkQE4lQ1stcBipTIyKk,62
2110,A R I Z O N A,2017-05-19,Cross My Mind,4FjPJhlEIWB9QVKFTc78Nn,60
2111,XXXTENTACION,2017-12-19,UP LIKE AN INSOMNIAC - Freestyle,5UJ3N25ukIruG4Do8RDHra,59
2112,William Roud,2017-09-25,Depths of Eternity,1Ujn2n8YOeyXbUM4fAlN0A,62
2113,Imagine Dragons,2017-06-23,Start Over,2Iug43iQrHN8CbGsUd2tEt,66
2114,Housefires,2017-06-02,Open Space,1V0iyVxxWAidx25wcYdzEp,59
2115,21 Savage,2017-09-23,7 Min Freestyle,5aZrmUOr1kL5U6cg0WZNyw,60
2116,CG5,2017-12-25,Absolutely Anything,1X4d6nLZ1HBejhsNOs0b7I,67
2117,Kumbhaka,2017-03-20,Healing Memories,7nd51y4iaZaNLZcbAyQZWK,62
2118,Mustard,2017-03-06,Want Her,3sdDgcU2XvO8EwkUsIe7VW,58
2119,Jovanny Cadena Y Su Estilo Privado,2017-11-10,Antologia,2euDGq3q45Tv6Cn7pkqUvS,63
2120,G-Eazy,2017-12-15,Legend,0HXhk04CE4fE2Xr387TET3,60
2121,G-Eazy,2017-12-15,But A Dream,6sDCgB1Ulh7aw92mk0opyd,60
2122,Future,2017-06-30,Extra Luv,1tlBuoIRrtqFs9bE9dmli5,61
