,artist_name,release_date,track_name,track_id,popularity
1694,BTS,2018-08-24,Anpanman,01gUlvzAPiwB9Ekq9kGVCM,71
1695,Phora,2018-10-05,Stuck In My Ways (feat. 6lack),0KRkgRkBa1fA4vJl8PMOTf,62
1696,Dalex,2018-09-20,Pa Mí,4glDjeIwMMMfU9jw2vYRpL,73
1697,Playboi Carti,2018-05-11,Mileage (feat. Chief Keef),1oNcc2isuz7d3hc1fMoHqj,62
1698,BTS,2018-08-24,Best Of Me,3KGEbCfnzAzFVimY9p62MN,70
1699,Julius Aston,2018-03-27,Sea Of Tranquility,5nzGBQeLesWrD0J8Ctz75z,66
1700,Paris Shadows,2018-04-04,Bones,4kSIn4O6pWXcW7prq0kO4C,64
1701,The Chainsmokers,2018-12-14,Side Effects,0bGLvHd0ApdT4t0shCfpzG,70
1702,HM Surf,2018-04-03,Flunked This Semester,24Ls3YpU0IjeWUM6ws2yaJ,65
1703,Maggie Rogers,2018-12-12,Tim McGraw - Recorded At Spotify Studios NYC,5sn1BmEOPP1bu4cZq9OgoF,63
1704,A L E X,2018-06-18,Proud of You,6mRmaBAb8ysO3pcGDaegL2,66
1705,Michael W. Smith,2018-02-23,Surrounded (Fight My Battles),73u7dTjaBTMyvs3KWOThGR,64
1706,Moneybagg Yo,2018-11-02,Say Na (feat. J. Cole),48t1aADyfDbDA3TzxqQHrN,61
1707,Choker,2018-08-03,Juno,6OpU3cvY19M2hFxTbLKy5L,63
1708,Anuel AA,2018-07-17,Na' Nuevo,0jYLYhbDoceMWHWwwvYpVv,67
1709,Chloe x Halle,2018-03-23,Happy Without Me,1mQI744KrltnCU798zIGEe,63
1710,Panic! At The Disco,2018-06-22,Old Fashioned,18ULKfQl3KpCnklAKFfO2t,64
1711,Quavo,2018-10-12,LOSE IT (feat. Lil Baby),69PkhA9q3xCWU2CzoZnLAu,64
1712,Five Finger Death Punch,2018-05-18,Blue on Black,3zitROnY6trnTMyznT81yT,61
1713,Kali Uchis,2018-04-06,Tyrant (feat. Jorja Smith),4FZOSDwALdWxcGcRbwXWJ8,66
1714,Elliot Ziegler,2018-03-12,Keep Me,21rxhltWEcMhJmEaSbma3z,68
1715,David Guetta,2018-02-22,Like I Do,6RnkFd8Fqqgk1Uni8RgqCQ,74
1716,Logic,2018-03-09,Contra,7u90MSvVyEjL0c8icaE7jl,63
1717,Maroon 5,2018-01-26,Wait (feat. A Boogie Wit da Hoodie),0SvxydoxEEkXt9aMAqTfpB,67
1718,Diplo,2018-03-22,Color Blind,7thTA3hqO2MgOlzo0rPInX,69
1719,Des Rocs,2018-11-02,Let Me Live / Let Me Die,2ibgPP8y0Db44RchTrmRgZ,68
1720,Clean Bandit,2018-11-30,Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,74
1721,Loren Gray,2018-12-21,Queen,53b4d9jHQZq89EtQxwUURr,67
1722,$uicideBoy$,2018-09-07,Meet Mr. NICEGUY,6VFKlX5qzxwmIiezqeqNYG,63
1723,Lady Gaga,2018-10-05,I'll Never Love Again - Film Version - Radio Edit,3DKpA54hrFIdPN6AtL9HXa,74
1724,Bad Bunny,2018-08-17,¿Cual Es Tu Plan?,45jM2fuCq0NHD9p7xn0ptd,70
1725,Nicki Minaj,2018-11-29,Good Form (feat. Lil Wayne),6supMAknraGpJrN5qqYfV8,65
1726,Khalid,2018-10-19,Better,2OpBganfGk2GVdSlRdxzaX,67
1727,Dax,2018-11-01,She Cheated Again,3bPK33sZdStzPI81xHOoc6,67
1728,Thirty Seconds To Mars,2018-04-06,Walk On Water,6FT9FZccFD6nE8dMNslz2n,68
1729,Jonas Blue,2018-11-09,Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,77
1730,Young Dolph,2018-09-21,By Mistake,7tpLBCGQi9oFrfVuaY9gjk,61
1731,Tom MacDonald,2018-11-10,Everybody Hates Me,5ASFhZRvMbgqRZJtSmwzex,63
1732,Ruston Kelly,2018-09-07,Mockingbird,6fS1CEMY4LlvQNWuUMoWEQ,63
1733,Mike WiLL Made-It,2018-11-16,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",23dwrzeJtEEGl2U4CPWSor,68
1734,Thalía,2018-11-09,No Me Acuerdo,1G586ld1gbaECg4Bc6w40O,76
1735,Wolfgang Snow,2018-09-15,Lakeshore,5NRhAVJrW5o4FK1OKKgbgQ,67
1736,Plested,2018-12-06,Worthy Of You,1FDV80LC5JnTDAEjPDovER,66
1737,Lauv,2018-05-31,The Other,0EAzlhtMYxRb6wbi6KnPjC,68
1738,DaBaby,2018-06-01,Up The Street,1PQn48Wu2Bf0YYYfok8vdy,61
1739,GAWVI,2018-10-19,Fight For Me,0mfpBXjYkiYt4Qrr2aFQ6U,62
1740,Rand Aldo,2018-08-10,Thinking Like The Flowers,3jbJlGv9QeYRVtEkO30DqX,67
1741,Supa Dupa Humble,2018-02-23,Steppin',3FhBQdBnnsxka6vGVcgCpX,66
1742,Raymix,2018-04-24,Oye Mujer,5aLELbBB0Pa7TlGJJyBJo9,68
1743,YK Osiris,2018-08-17,Run It Up,0cqnirJciYMLa3nNacRFjF,62
1744,Logic,2018-03-02,Everyday,6zOhgKfbMiQWToE6K13s2s,68
1745,Edwin Luna y La Trakalosa de Monterrey,2018-01-05,Fíjate Que Si,7FEmLU7M5aZ5O7FlOdxB33,65
1746,Seth Ennis,2018-08-24,Call Your Mama (feat. Little Big Town),5dPc0lDy55q0GCyL66Uudy,61
1747,Queen,2018-10-19,I Want To Break Free,25H6P7a94WUr5102lC6TNI,61
1748,Post Malone,2018-04-27,Jonestown (Interlude),0R6Jlsq25eZB3Wftpxi3oF,65
1749,AViVA,2018-11-16,Blame It On The Kids,1jfBIylYmLMklQOpbWT5s0,66
1750,Ray LaMontagne,2018-03-23,Such A Simple Thing,1fYouLdK3PkOMPnx4CPxTY,66
1751,Dalton Mauldin,2018-06-01,Nights Without You,7ywsuXRTQ9xNKhZSmSD3Q0,61
1752,BTS,2018-08-24,The Truth Untold,4d5nIJDm92XcbBHVXxjpWI,70
1753,ASTN,2018-02-14,Flowers,7tFgfAKJ7nEf4VquAbHkzZ,63
1754,Sylvan Esso,2018-09-07,Funeral Singers,5Y42u37PlyQXegnuI1Hpo1,63
1755,Atreyu,2018-09-07,The Time Is Now,6wpHmxmxPa3N3Gi3aGdTJL,65
1756,Queen,2018-10-19,Radio Ga Ga - Live Aid,5ODSfJ2h7m1Zkg6MIm2C9Q,61
1757,Ozuna,2018-08-24,Pasado y Presente,6NPjHwhEG7eQUQBoPFBrnz,67
1758,Ellise,2018-10-12,911,6dusf13SeuKTa3dnxVmH3f,66
1759,Troye Sivan,2018-08-31,The Good Side,4qAHuJq5T4Q97EQZG47H0P,67
1760,Lil Baby,2018-05-18,Throwing Shade,2Z9wPJaKys1LAOlcBtjvOU,62
1761,A Boogie Wit da Hoodie,2018-12-21,Odee,7MuhbSNErlmQAGRzhnnIjT,64
1762,Mac Miller,2018-05-29,Buttons,0ZBchpb4CLk5Qqu3895Etp,62
1763,Arcangel,2018-06-29,Original,7MjaU5iFujwT1gOyvJnqNp,66
1764,Shoreline Mafia,2018-12-07,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",7iocPVdWe7uLfwOELdf0BR,61
1765,Hillsong Worship,2018-04-06,New Wine - Live,1MX4dx6yNvAH2GjIVsUF4h,60
1766,Carrie Underwood,2018-09-14,End Up With You,5XIrB4tNKqmGxtVbYpTllz,62
1767,Francesca Battistelli,2018-10-26,Defender,3VHNtJNVPazkHGpeGgpoOd,62
1768,Young Dolph,2018-08-31,Major (feat. Key Glock),4PhNipxELUmBZcOWgafzAx,61
1769,The Chainsmokers,2018-12-14,Everybody Hates Me,6ufrOaf4v6Qady6GiIpQ0s,69
1770,Zack Fox,2018-10-02,Square Up,5QVVZCiiLA4U6ZPA1OXU5f,62
1771,Lil Peep,2018-11-09,Sunlight On Your Skin - Bonus Track,6trwNRKYjipVE9wUYSSG82,66
1772,DaBaby,2018-06-01,Off Top,4oVQcFKeZhCp36Ty1fVBUO,61
1773,Jess Glynne,2018-09-28,123,3gFgp6Ofp808Kc2qLQiN5e,70
1774,Ozuna,2018-08-24,Aura,1AVu7Kc2MRrLfOG1RCEf07,66
1775,SAINt JHN,2018-03-30,I Heard You Got Too Litt Last Night,4A5owiyEiYxDuDPvTrRCxS,63
1776,Joe Young,2018-09-07,Silver Surfer,3rLl6X3JQrpZ7XYl5LhLIb,59
1777,BTS,2018-05-18,Airplane pt.2,1trFxVLL8WKhYap543e74l,68
1778,IZ*ONE,2018-10-29,La Vie en Rose,1fRaznZsAB2i63TtmYv2Hc,72
1779,YBN Almighty Jay,2018-05-18,Chopsticks,48NWUlHl5qWOvDKrsoox4L,60
1780,SAINt JHN,2018-03-30,Reflex,14FwKi5Lh5HRXeo6VNXlaN,65
1781,KB,2018-04-18,No Chains,2B8OrKU8suMxTx2PcuuSIG,62
1782,XXXTENTACION,2018-03-16,Floor 555,6r7ULK6c5CLVvImjTIztl1,65
1783,Shoreline Mafia,2018-12-07,Molly Water (feat. Fenix Flexin & OhGeesy),4rd0Bdyo4PIN5KYef0m9uD,61
1784,Alan Walker,2018-07-27,Darkside,1snWlbcbgQpJfknoI30DWG,73
1785,Nao,2018-10-26,Another Lifetime,48WTGGIeSFD5ZMF51Rm4Y9,65
1786,Joji,2018-02-14,Window,6dqiwfvxb1AM5y1vyVwaa0,64
1787,Tyler Childers,2018-06-29,Deadman's Curve (Live),3BLKY8w5XTehYgLb3cFZgg,60
1788,Aminé,2018-08-15,DR. WHOEVER,2qpX5WY7A7uLLLQfFpvRDK,63
1789,Michael Bublé,2018-11-16,Love You Anymore,7JEUg9KqmpdIE5Nbb9ss66,72
1790,Max Richter,2018-04-20,A Catalogue Of Afternoons,42c1ppLBsSbUjFNDzYLY10,67
1791,Logic,2018-03-09,Overnight,3s3VVLE1kB7Xk2AoJKlGmr,63
1792,Lara Anderson,2018-10-31,Build Me Up Buttercup,5bt5mhA34P1Dncbik5EGeJ,64
1793,Mat Kearney,2018-05-04,Money,7zb2TzZwpXuBJutFIqS6lA,61
1794,Lennon Stella,2018-11-17,Breakaway,5uilW4SoCOzwDl15VwjBTS,64
1795,Years & Years,2018-05-10,If You're Over Me,01k24g94i1JvkFLQmVEdCd,72
1796,Brytiago,2018-05-11,Asesina,6rbhaJsE4uLzpPf8WYSHDK,70
1797,Twin Shadow,2018-04-27,Saturdays (feat. HAIM),5ClqcvP4dYDDX6Zv3jPQD1,64
1798,The Lumineers,2018-10-02,Walls,3UpEsDQyd6eyRQzgQdNyGo,61
1799,HONNE,2018-08-24,Day 1 ◑,6ZzYETKetIfNUsZUb23jgG,71
1800,DaniLeigh,2018-11-30,"Can't Relate (feat. YBN Nahmir, YG)",74YaGodeQdJoR5L8l59CYF,63
1801,Floriscope,2018-11-25,Floriscope,45HRj3YdVgAOLbkSRiJ4l3,67
1802,Caamp,2018-07-27,Strawberries,0ESvfrHfNuAtkZp8SMJBOY,62
1803,Alan Walker,2018-05-11,Ignite,1jLsirPDkUS2g4gnkYua58,72
1804,NIKI,2018-12-18,Chilly,6H3TW6uEe3RxW8CcnXJfq2,67
1805,Shawn Mendes,2018-05-25,Why,3XeqINnregzwBJNg7RyyH4,68
1806,Lauren Daigle,2018-09-07,This Girl,3bmM9wmFXk30d0pWZRozU2,63
1807,Twenty One Pilots,2018-10-05,Leave The City,5HCXMBxZIVaVLXpyoqPM3g,66
1808,21 Savage,2018-12-21,out for the night,0ZKKJTv21zJpNrKiL0LYyV,62
1809,KAYTRANADA,2018-11-30,CHANCES,439X8jGytErRiPnaoUJHju,68
1810,The Neighbourhood,2018-11-02,Void,2wXioTynVwrEWYRv6R6vEj,67
1811,Banda Sinaloense MS de Sergio Lizárraga,2018-09-14,Mejor Me Alejo,5OUGSwa2eadrcAsMdUItmO,69
1812,Cheat Codes,2018-11-30,Feeling of Falling,6lZe9DbvrcHZ3Ot2O9BPRc,67
1813,Rand Aldo,2018-12-07,Between Moments,7IeAd6rhMU9zMG0wccZbwb,67
1814,Drake,2018-06-29,Ratchet Happy Birthday,4SUwJA3eUVNHExxMPEUhQe,64
1815,Forrest.,2018-07-01,Why Not Me,1gewwJHPkvysxLEGgOKQuB,62
1816,Welshly Arms,2018-05-25,Legendary,2bDENJyfbxj0neGiXUFvIX,71
1817,Tory Lanez,2018-10-26,KeeP IN tOUcH (feat. Bryson Tiller),0VM5acl9Q1cPTZH9BvKI2U,64
1818,Roy Woods,2018-06-08,Snow White,5u03lOJPE3Xxen9jqRChLP,64
1819,Fukkit,2018-07-07,Flash Bang,4svrshpdIytbEI2RSt0ctO,64
1820,Oliver Tree,2018-02-16,Enemy,14oQGWPqh5BriU78hT19CE,63
1821,Lucy Dacus,2018-03-02,Night Shift,2AF5Kzxb4pz7j79Ity84pP,63
1822,Charlotte Lawrence,2018-09-13,Stole Your Car,18nA47glcIiZkFJZXghTnn,65
1823,Piso 21,2018-05-11,Puntos Suspensivos,04cd1MHVq1D8v1nuTZoCdv,78
1824,Mark Souzek,2018-09-24,Les Etudes,57YVVhWcChlS42r0EmA9aT,68
1825,HoodRich Pablo Juan,2018-02-09,We Don't Luv Em (Remix),2Y43TDqgnRgVZA7RxtxEV1,62
1826,KILLY,2018-03-06,No Sad No Bad,5nHofSNYy1zxXRwjLhZG0U,68
1827,Bethel Music,2018-08-06,Stand In Your Love (Radio Version),6HRU0CPcG0q3Dq8XVBWacL,62
1828,Caamp,2018-03-16,So Cool,3GgdEZJy5bxm2ZjC90ibDC,63
1829,Astrus*,2018-02-07,She Wonders Why,0I3Lzmf3JDIOyFLcrruRjO,63
1830,XXXTENTACION,2018-12-07,STARING AT THE SKY,4KpKyRFwN0gcwj58Uqjv7q,64
1831,Ski Mask The Slump God,2018-02-02,H2O,6rdAeP52MWJeyYD2B481mq,64
1832,$uicideBoy$,2018-09-07,King Tulip,0fyBYsrmpihh1mfalssDlB,63
1833,Ar'mon & Trey,2018-05-11,Forever,70aPBmdN9Vbe0aUly6WIaQ,61
1834,UVERworld,2018-07-27,Odd Future,0yy8QwH9OOgeF3CBeUDguR,66
1835,Young the Giant,2018-10-12,Call Me Back,14KP6cmTImZmrcAC5m0Azd,62
1836,Bastille,2018-05-09,Quarter Past Midnight,1etiUDkISHELzQGMY79ryt,69
1837,Major Lazer,2018-10-19,Know No Better,7C5atbXdv6nTkjlEKp4jLX,62
1838,MGMT,2018-02-09,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,66
1839,Banda Sinaloense MS de Sergio Lizárraga,2018-09-14,No Elegi Conocerte,7EY91l11hOnYIytcxFgvDN,69
1840,Alexandra Streliski,2018-05-31,Plus tôt,3ODEuZjfxec5fYnzVhxANv,67
1841,Zak Abel,2018-10-19,You Come First (feat. Saweetie),5Ef2noaxqTAfa5gLVw05OJ,69
1842,Carin Leon,2018-12-21,La Farsante,64iXvXF27Kf02B2Q6Wdr9N,66
1843,Tory Lanez,2018-10-26,DrIP DrIp Drip (feat. Meek Mill),2Ny2S1Qawr4QpzeuT62qK6,64
1844,Abraham Vazquez,2018-07-13,Se Ocupan Huevos,4tNNAvKnLumxekoZoni6BT,65
1845,Granular,2018-09-05,Dream,4RTVyXYNmaKyqVDnmU4gJZ,66
1846,Vansire,2018-07-17,That I Miss You,7cneuh5BMBbqbbGrpqTDHQ,62
1847,MOMOLAND,2018-01-03,BBoom BBoom,3BPoSr2pO34Aan6alFfVto,71
1848,ZAYN,2018-12-14,Entertainer,6kjKRa91zikS6ZOL2Rt1QF,72
1849,Lil Baby,2018-11-30,Crush A Lot,39RWYLt6hgk9BbhkDgaHW9,61
1850,Ozuna,2018-08-24,Coméntale,7oCGD6Ccuw8JmYWw6IrI8z,67
1851,August D. Valentine,2018-08-10,Ocean's Embrace,4gwDawdpmXcsD41w4cqXGM,63
1852,Baby Keem,2018-10-29,Baby Keem,6Hmc5Afutf4hcrjnBYNidS,61
1853,Tiny Meat Gang,2018-12-20,No Flex,70FzPO5rw9GACwmf8iXp1q,63
1854,6LACK,2018-09-14,Let Her Go,0CIGZEXjZ8L52lOrqUljJt,65
1855,Greta Van Fleet,2018-10-19,You're The One,0iYBNrznkCwhN3xCmNVJpo,65
1856,Medasin,2018-08-10,Home,42NB7w0tDCag0mQpCtZe7Y,61
1857,Jesse McCartney,2018-03-23,Better with You,1FFKRJnZX9xT4U5zW0suuR,66
1858,Gunna,2018-02-02,Helluva Price,5bFym95c4l7Q7cVIYArOzC,61
1859,Tee Grizzley,2018-11-09,Lost and Found (feat. YNW Melly),4b6JWEZfAz9UPQBQaFkCPQ,61
1860,Said the Sky,2018-07-20,All I Got,1iaTDu4PCIWQQOwwwqq5qW,63
1861,Wolfine,2018-05-04,Bella - Remix,0SaYeGhSXN0dDWstyNTQ56,68
1862,Jason Derulo,2018-08-24,Goodbye (feat. Nicki Minaj & Willy William),5Xn4IyTtW6FUGIUyWjbUHG,74
1863,Greta Van Fleet,2018-10-19,When The Curtain Falls,2ZMI0QNoqU9fQZFirR9WpK,67
1864,Fuerza Regida,2018-07-04,Dos Plumas,7CdLTY0JJNkiioM4jf5RMj,62
1865,Kacey Musgraves,2018-03-30,Mother,4FjkZp6GD6baaxqUYTqIJo,61
1866,Trippie Redd,2018-11-09,Diamond Minds,6bKUUSlzDua0gt0g13OKqw,61
1867,Sugarland,2018-06-08,Babe,7fRruZ12gXGwBs0zXQ6e5V,63
1868,Whethan,2018-11-09,Radar (feat. HONNE),1WfMi7xvOti8F4dSf7atd9,64
1869,Josh A,2018-02-18,Endless Nightmare,2CHuu85IjdomB4wPkDwoZp,65
1870,A Boogie Wit da Hoodie,2018-12-21,Voices in My Head,0Veyvc3n9AcLSoK3r1dA12,62
1871,Boyinaband,2018-07-18,Life Is Fun,6Q8mqjuz8xqdoUjhZQDfY7,65
1872,Charlie Puth,2018-05-11,Patient,2ZrHbO88rM6Ijeg0aJmSzl,70
1873,Rita Ora,2018-11-23,Only Want You,2CTN6UuO2dNEVZXR0DJVk2,72
1874,Jacquees,2018-09-07,Inside feat. Trey Songz,1yIEiamPoVQGpFsYaImNFY,62
1875,Trevor Kowalski,2018-09-28,The Garden's Light,72cj11O7lJBQiLu3dXzKLV,67
1876,Boombox Cartel,2018-03-16,Moon Love,5LCaw96SsbpHAQFAcbFwbI,63
1877,Los De La Noria,2018-08-03,A Las Cuántas Decepciones,3MchT9tQcPTzZWmd1MXgLS,67
1878,Statistix,2018-10-24,Pizza,7j1Y0cl0RqV74Gl0eSvDgS,64
1879,Sia,2018-11-01,Santa's Coming For Us,1N1ZpYUJc9fwrqk53FGgWv,60
1880,(G)I-DLE,2018-05-02,LATATA,2ezKXygNO30pXyDQXkm6oD,71
1881,Clairo,2018-09-07,Heaven,4XYo3W8U6IY42EbB01rnR4,62
1882,bülow,2018-09-21,Two Punks In Love,4dIPtEnmudhZPD8MsAtzSK,66
1883,A Boogie Wit da Hoodie,2018-12-21,Uptown / Bustdown (feat. PnB Rock and Lil Durk),3mUk1wiSBpiuK4oSSyDmTQ,62
1884,Super Yei,2018-08-04,La Forma en Que Me Miras,6t94PGXYAuo9GbJEnMpPcW,75
1885,Shannon Purser,2018-09-07,Sunflower - Movie Version,0rsDhujEJ73Q7I9bvEljAZ,68
1886,Mike Stud,2018-11-12,Lost Me,1tLoAxJ8xEir2YQvY3Uzht,62
1887,Ski Mask The Slump God,2018-11-30,So High,3nTDO6k4R6i3FpKx0QNgJ5,62
1888,Luis Alfonso Partida El Yaki,2018-08-02,Nomás Este Rey (Bonus Track),5roCNZmSZyDweazZPFQ8eq,66
1889,NAGASHI,2018-10-18,Decisions,693x7mqPNtiFzJSkFZcB1N,64
1890,Arin Ray,2018-12-14,Reckless,1BybndP1YgPEIk6WUnL6kT,62
1891,lovelytheband,2018-08-03,these are my friends,3lPj2nA1lIrWIpbnhNG57v,62
1892,Jonas Blue,2018-11-09,Wherever You Go,4H0iUwnJaY9Ev07IP6DW5j,73
1893,Jorja Smith,2018-06-08,Goodbyes,4CYBfRX3oEPni9Elqm8Bnt,69
1894,Yellow Days,2018-04-05,The Way Things Change,1kLXQonNqsJxCPFkUet3pV,63
1895,BTS,2018-05-18,Paradise,01dmH2IPkrLNWIMPNXlreE,67
1896,Ben Platt,2018-03-19,Found/Tonight,0ileL1L3Vtpf5VZ5RQZ94m,63
1897,Zaytoven,2018-05-25,Mo Reala,6B6MWIzXwsTWQpqYzw9bBI,60
1898,MAX,2018-06-26,Still New York,4txpZk7WSjV1dsZAw5WYcT,64
1899,Amber Mark,2018-05-04,Love Me Right,2xWVD6aecDSHroyPVVcPpa,65
1900,Jhené Aiko,2018-12-20,Wasted Love Freestyle,1zsxlqBfktCpTXK9CjUpyW,61
1901,Ghostemane,2018-10-10,Nihil,1nB6VmrPybx4xwkL80OqdA,67
1902,Alan Ellis,2018-12-07,Soothe,1cWLBIyXBOjV3PwzWHzKA6,67
1903,Mike WiLL Made-It,2018-03-29,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),5NkfVQS8BkceRgoSQwcW6H,65
1904,Lil Peep,2018-11-09,IDGAF,6zZhlOWizcEG1T7zsTdI6N,66
1905,Lummus Park,2018-05-06,Ocean And 17th,2IUuk04dZVG8KRBJpcrpzt,67
1906,RM,2018-10-22,moonchild,5Zlo5ZYjrr6DwQw1kBi5bA,67
1907,Quavo,2018-10-12,PASS OUT (feat. 21 Savage),3edzl4zvKFi0D3iuF6cs2f,63
1908,Paris Shadows,2018-04-04,Po'ed Up (feat. Gunna),6mdMz0aTPcP4xPz4DOsp0W,63
1909,chief.,2018-08-08,Yesterday,3JdcRs53aBDG20OiPBJO9g,65
1910,Free Nationals,2018-10-10,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),4ej94zqr9xYLbWphCH3TcD,63
1911,Chris Renzema,2018-03-30,How To Be Yours,04oS27FkMKZ68VBkzx7JKN,60
1912,El de La Guitarra,2018-01-31,Yo Quiero Fumar,54R1JRL65L0LarHmgdMqay,62
1913,Hozier,2018-09-06,NFWMB,2iQYqdalv245vrCEM4W9N9,60
1914,Alec Benjamin,2018-11-16,Gotta Be A Reason,0IrtQ83z9jylZaLEJK2eoy,65
1915,Simple Plan,2018-04-06,Addicted,1B8MHa0NveCF1ViBEOZWO5,65
1916,Sigríður,2018-02-08,Interconnectivity,5qqot0gGVe5oEN9fw4QU1S,67
1917,XXXTENTACION,2018-03-16,love yourself (interlude),1Znlc3UZAbSodFaMBjdpsX,64
1918,j-hope,2018-03-02,Airplane,6gALSAMuXm5du6TuKGj6o7,67
1919,Ryan Stevenson,2018-04-06,With Lifted Hands,68246eHScV7Ay4sl9bsxIA,61
1920,Francesca Battistelli,2018-10-26,The Breakup Song,5U4zBRfVdqaL1kOULNtZ1T,60
1921,YNW Melly,2018-08-24,Till The End (feat. Skooly),7bIwWyTMQcfpW2MwRNCfiV,60
1922,Anderson .Paak,2018-11-16,Tints (feat. Kendrick Lamar),7c3SbTuufigBWURcICnAWy,65
1923,Eric Church,2018-10-05,Desperate Man,1vHeu2j2MpfMqqvcXKLtic,60
1924,Denzel Curry,2018-07-27,SUMO | ZUMO,7EHAXZenBzmGCpccWCyg8z,63
1925,Lauv,2018-05-31,Getting Over You,4G4gtvlaFaI6v6wWD8UvqL,67
1926,Brandi Carlile,2018-02-16,Every Time I Hear That Song,0hoRmVUp5cZ1empu0nSHU8,63
1927,Morgan Wallen,2018-04-27,Redneck Love Song,6mcuK40HmzARZP56q9HE40,60
1928,Speed Gang,2018-06-06,Bitch Go Die,4KQ6jZfxSdlSKp4GqcXLWJ,62
1929,Tory Lanez,2018-03-02,B.I.D,6dnrppGRbt8fie18Lcd9Dd,63
1930,Dan + Shay,2018-10-10,"Million Reasons - Live Session at Sound Stage Studios, Nashville, TN",1tx3VJH2ThfGR0uYvcmkaK,62
1931,lovelytheband,2018-08-03,make you feel pretty,4hTApLB99sWDeb1RPsrSye,61
1932,Meek Mill,2018-11-30,Tic Tac Toe (feat. Kodak Black),35J4wXQeRuHNOEArMy6FOe,62
1933,XXXTENTACION,2018-03-16,SMASH! - feat. PnB Rock,6rAGFgcGtlIdYxlhDizXNo,64
1934,The Gregory Brothers,2018-05-11,The Muffin Song (asdfmovie),1LGv7Ah6TXp1soAAIzzuGC,67
1935,Wiz Khalifa,2018-07-13,Real Rich (feat. Gucci Mane),5t8djD6oZcfAyqF4cTQfFb,61
1936,Yuno,2018-02-21,No Going Back,7rig9YRhho4jJ2LBMGekfj,63
1937,Ice Nine Kills,2018-10-05,Stabbing In The Dark,7H5q9RsWBDRrKq2qCdv2HG,63
1938,Shoreline Mafia,2018-05-04,Spaceship (feat. Stinc Team),2pSIidzM5BAP4KkdGhqb6o,60
1939,BTS,2018-08-24,IDOL,03iCbZaM4OkRR4We6wIzvx,70
1940,Simple Plan,2018-04-06,Perfect,4j3X4KX8rURekAVIFUhI23,70
1941,Manuel Turizo,2018-11-09,Sola,675w3ACw5xZR3ODhUJlEVN,69
1942,The Marías,2018-09-06,Clueless,7mrEpwmQJ7qK1ik7ZjjcdD,63
1943,Carrie Underwood,2018-09-14,Love Wins,4XWnHzCRfRjaHRsTNeh3WR,61
1944,Morgan Wallen,2018-04-27,Happy Hour,2woGHWgrFfjXAgdUsitbqr,60
1945,Brown Noise Baby,2018-04-23,"Fan Noises for Sleeping (Looped, Loopable Fast Sleep)",6XfaE8sWBIuUqnWcAKc56G,61
1946,Sigala,2018-09-28,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,71
1947,$uicideBoy$,2018-04-13,Either Hated Or Ignored,4Tfobc8QPPPKVlk7KKJpYZ,62
1948,$uicideBoy$,2018-09-07,"10,000 Degrees",4nutwPQrK56fFmrAMgyPhz,62
1949,BTS,2018-04-03,Let Go,1OqDvYVDhJyFZny7XlfIyZ,69
1950,Plan B,2018-08-03,Ella Fuma,4IYxcqhcFFJ025qfWJeulF,73
1951,A L E X,2018-12-12,I need to paint my walls,7EnhGSOY5RbeIkFaoxiHZ2,63
1952,Sean Paul,2018-06-29,No Lie,48QmG1dfvMuYLxMPt7KSRA,77
1953,Earl Sweatshirt,2018-11-30,Shattered Dreams,2LQb3iYBzoxbxct2IexjBc,62
1954,Upchurch,2018-01-04,Shoulda Named It After Me,01oxuDv2GsOoj6xxhaM8eL,60
1955,Brandi Carlile,2018-02-16,The Joke,18k8IlS52uxRWObykDUZFG,62
1956,INZO,2018-07-23,Overthinker,4K9xid96G3YmIvQZXN9SXg,63
1957,Russ,2018-01-19,Alone,3p0Y1C5jhaqyKW7d9oskXA,62
1958,Gaullin,2018-09-07,Moonlight,0A5gdlrpAuQqZ2iFgnqBFW,78
1959,EVAN GIIA,2018-03-06,WESTWORLD,6u8MYoxXvAHNR0enhdUqgd,59
1960,Halsey,2018-04-20,Alone (Calvin Harris Remix) (Feat. Stefflon Don),5K09638EBQjVMrZYXA89aC,67
1961,Maluma,2018-05-18,Marinero,6x5LBP3nYXVdIDoomChGr3,72
1962,lovelytheband,2018-08-03,"maybe, i'm afraid",4LU5CO0wa6WryKRadMqFZf,61
1963,Lil Wayne,2018-09-28,Dope Niggaz (feat. Snoop Dogg),2AwyHlbA6f641SEkizD5JG,61
1964,JID,2018-11-26,Off Da Zoinkys,0l7uQ6vQcYxjqbjRbDH2HW,62
1965,Smino,2018-11-08,KLINK,6tdAmfHEd4cXEkNbCMgOP9,61
1966,R3HAB,2018-12-07,All Into Nothing,6KQxGfOdjHMh5wT15t0gJj,69
1967,Teedra Moses,2018-05-04,Be Your Girl (Kaytranada Edition),7xAE36UUNgyDJDIM4yiucY,64
