,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
20,20,DaBaby,2019-03-01,Suge,2gwkD6igEhQbDQegRCcdoB,88,0.0608,0.876,163320,0.662,0.0,2,0.127,-6.482,0,0.426,75.445,4,0.844
21,21,DaBaby,2019-09-27,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,88,0.189,0.769,159715,0.787,0.0,11,0.129,-3.909,1,0.367,126.77,4,0.836
22,22,Arizona Zervas,2019-10-10,ROXANNE,1ZPWWSwCkxKfqdp4H0RFCo,90,0.0522,0.621,163636,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,5,0.457
23,23,Post Malone,2019-09-06,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,89,0.0588,0.542,196760,0.674,0.0,6,0.0955,-4.169,1,0.21,76.388,4,0.667
24,24,Sam Smith,2019-07-19,How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,96,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
25,25,Post Malone,2019-09-06,Saint-Tropez,05mDaV9Vb3wrzjF6OPZnhq,91,0.0545,0.617,150867,0.684,0.0,0,0.104,-3.618,1,0.0439,132.113,4,0.295
26,26,Lil Nas X,2019-06-21,Panini,6fTt0CH2t0mdeB2N9XFG5r,91,0.342,0.703,114893,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475
27,27,Chris Brown,2019-06-28,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,89,0.123,0.698,260640,0.454,0.0,1,0.155,-6.756,0,0.151,92.932,4,0.137
28,28,Shawn Mendes,2019-06-21,Señorita,0TK2YIli7K1leLovkQiNik,98,0.037,0.759,190960,0.54,0.0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
29,29,Young Thug,2019-08-16,Bad Bad Bad (feat. Lil Baby),1GeNui6m825V8jP4uKiIaH,87,0.0976,0.974,149040,0.596,0.0,6,0.151,-8.888,1,0.184,111.959,4,0.892
30,30,Halsey,2019-09-13,Graveyard,6V9fHiv84WlVTg7CSnIVY2,92,0.231,0.667,181806,0.583,4.48e-05,11,0.181,-5.127,0,0.0747,92.043,4,0.187
31,31,Y2K,2019-06-28,Lalala,51Fjme0JiitpyXKuyQiCDo,96,0.181,0.843,160627,0.391,0.0,2,0.137,-7.899,1,0.0845,129.972,4,0.496
32,32,SHAED,2019-09-26,Trampoline (with ZAYN),1iQDltZqI7BXnHrFy4Qo1k,93,0.56,0.619,184280,0.459,0.0,7,0.137,-5.782,0,0.0334,126.803,4,0.498
33,33,Mustard,2019-06-28,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,87,0.392,0.809,180435,0.545,0.0,7,0.151,-6.678,1,0.0735,97.008,4,0.244
34,34,Polo G,2019-06-07,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,87,0.15,0.772,166560,0.639,0.0,1,0.0698,-7.119,1,0.467,168.112,4,0.261
35,35,Selena Gomez,2019-10-24,Look At Her Now,4yI3HpbSFSgFZtJP2kDe5m,92,0.114,0.563,162596,0.564,0.0254,10,0.304,-7.906,0,0.271,154.355,5,0.55
36,36,YoungBoy Never Broke Again,2019-10-11,Make No Sense,6klLvorLoo1sxvZcjJIY8I,85,0.0208,0.876,148630,0.733,0.0,10,0.0999,-4.478,0,0.333,154.904,4,0.962
37,37,Chance the Rapper,2019-07-26,Hot Shower,00ko9WaS4jOX1kEk3gvHjf,86,0.0016,0.897,225924,0.522,0.0,2,0.0554,-7.578,1,0.374,149.986,4,0.623
38,38,Ed Sheeran,2019-06-28,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,94,0.124,0.64,197867,0.648,0.0,5,0.0802,-8.113,0,0.187,92.977,4,0.548
39,39,J. Cole,2019-01-23,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,87,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
40,40,Camila Cabello,2019-09-04,Liar,7LzouaWGFCy4tkXDOOnEyM,94,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652
41,41,Kanye West,2019-10-25,On God,2SasoXZyv82yYgHiVOvxQn,87,0.0671,0.41,136351,0.886,0.0,9,0.461,-4.413,0,0.155,72.577,4,0.393
42,42,Post Malone,2019-09-06,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,89,0.331,0.405,156267,0.646,0.0,4,0.103,-3.206,0,0.0476,130.218,4,0.17
43,43,Kanye West,2019-10-25,Closed On Sunday,3JWiDGQX2eTlFvKj3Yssj3,87,0.873,0.799,151873,0.291,0.000641,11,0.139,-7.353,0,0.0318,97.984,4,0.406
44,44,24kGoldn,2019-01-25,VALENTINO,0c7K73roy6RW4ebDkf4yGh,87,0.197,0.745,179133,0.718,0.0,9,0.134,-4.853,0,0.183,151.097,4,0.539
45,45,Post Malone,2019-09-06,Wow.,7xQAfvXzm3AkraOtGPWIZg,89,0.136,0.829,149547,0.539,1.78e-06,11,0.103,-7.359,0,0.208,99.96,4,0.388
46,46,Lil Tecca,2019-08-30,Did It Again,4guBZjUyrGoHsTahO3IHdj,86,0.185,0.686,116240,0.561,0.0,10,0.114,-9.929,0,0.191,148.775,4,0.186
47,47,Kanye West,2019-10-25,Selah,39JRmdKFka1Oe09FoOCPI4,87,0.647,0.482,164620,0.618,0.000859,9,0.32,-5.673,0,0.197,90.076,3,0.146
48,48,Zedd,2019-09-27,Good Thing (with Kehlani),5aUSEPNd3m5xliFK4pn5mU,89,0.399,0.693,210901,0.564,0.0,1,0.0409,-3.857,0,0.0378,185.913,3,0.574
49,49,Quality Control,2019-07-17,Baby,2nKYHpmwjLaEOXS3o7QMiz,85,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
50,50,Lil Nas X,2019-09-13,Panini - DaBaby Remix,4SDgTLDYrJ2UrHbkRkg7MD,86,0.22,0.717,151040,0.598,0.0,5,0.122,-5.613,0,0.0809,153.905,4,0.496
51,51,Tones and I,2019-10-17,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,96,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513
52,52,Ali Gatie,2019-06-14,It's You,6moU77g9RQyMzHNuKEaQKq,93,0.374,0.732,212607,0.463,0.0,11,0.194,-6.972,0,0.0287,95.971,4,0.397
53,53,Kanye West,2019-10-25,Everything We Need,24bnCCysWnbNRNUT4LpHcP,87,0.312,0.894,116560,0.416,0.0,9,0.146,-6.823,0,0.0538,116.96,4,0.463
54,54,Ellie Goulding,2019-06-26,Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,89,0.108,0.657,186223,0.768,0.0,8,0.144,-4.628,1,0.0507,75.025,4,0.759
55,55,Young Thug,2019-11-01,Hot (Remix) [feat. Gunna and Travis Scott],56AMYGJzxBO6p8v0wEe9de,85,0.158,0.848,279907,0.713,0.0,7,0.0765,-5.636,0,0.176,111.984,4,0.509
56,56,Normani,2019-08-16,Motivation,0rIAC4PXANcKmitJfoqmVm,90,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881
57,57,Diplo,2019-08-16,Heartless (feat. Morgan Wallen),0rFQ5cKYJ9WtHSKp9sxVYt,86,0.275,0.764,169227,0.555,0.0,11,0.0824,-6.414,1,0.0604,111.004,4,0.255
58,58,Taylor Swift,2019-08-23,Lover,1dGr1c8CrMLDpV6mPbImSI,90,0.492,0.359,221307,0.543,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,0.453
59,59,Kanye West,2019-10-25,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,86,0.614,0.611,213878,0.459,0.0,0,0.126,-3.926,0,0.0422,148.28,4,0.177
60,60,Ariana Grande,2019-08-02,boyfriend (with Social House),0Ryd8975WihbObpp5cPW1t,90,0.119,0.4,186107,0.795,0.0,10,0.159,-3.731,0,0.461,190.097,4,0.702
61,61,Young Thug,2019-05-23,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx,87,0.0247,0.796,200107,0.586,0.0,4,0.132,-6.946,0,0.147,97.981,4,0.179
62,62,Bazzi,2019-08-09,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,90,0.379,0.812,165714,0.519,0.0,2,0.13,-4.823,1,0.0385,104.954,4,0.554
63,63,Billie Eilish,2019-03-29,when the party's over,43zdsphuZLzwA9k4DJhU0I,90,0.978,0.367,196077,0.111,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,0.198
64,64,Post Malone,2019-09-06,On The Road (feat. Meek Mill & Lil Baby),12Fkyg9lpmaz2zmKOfw2Y2,87,0.0589,0.442,218320,0.737,0.0,7,0.102,-5.046,1,0.109,112.93,5,0.21
65,65,Post Malone,2019-09-06,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,87,0.19,0.614,245267,0.66,0.0,0,0.211,-2.848,1,0.0441,145.01,4,0.452
66,66,NLE Choppa,2019-06-20,Shotta Flow (Feat. Blueface) [Remix],67XyC1GdSkKb9sbRRkUDXS,85,0.0251,0.894,176632,0.511,0.0,2,0.14,-4.768,1,0.42,120.08,4,0.568
67,67,Megan Thee Stallion,2019-08-09,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),5N1o6d8zGcSZSeMFkOUQOk,85,0.00485,0.872,199427,0.814,1.96e-06,0,0.214,-4.568,1,0.155,98.985,4,0.57
68,68,Lil Tjay,2019-10-11,F.N,0RLLvYBopDwooCyvnTwgYu,83,0.354,0.567,224000,0.515,0.0,6,0.078,-10.265,0,0.247,120.1,1,0.321
69,69,"Tyler, The Creator",2019-05-17,EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,85,0.23,0.554,190067,0.498,5.98e-06,9,0.795,-8.866,1,0.0685,79.635,4,0.413
70,70,Lil Uzi Vert,2019-04-09,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,84,0.0948,0.729,243976,0.603,0.0,6,0.113,-6.736,0,0.0666,134.972,4,0.207
71,71,Mustard,2019-06-28,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2zjGJ0dChMR0KxBZS15aqo,85,0.189,0.883,174100,0.525,0.0,2,0.0971,-8.054,0,0.0633,99.978,4,0.312
72,72,The Chainsmokers,2019-07-24,Takeaway,6wo37KVqFJhtuxPTpLCcfe,92,0.12,0.294,209893,0.505,0.0,3,0.0977,-8.106,1,0.042,85.332,1,0.357
73,73,Juice WRLD,2019-03-08,Robbery,6Hj9jySrnFppAI0sEMCZpJ,85,0.328,0.685,240051,0.692,0.0,2,0.153,-5.122,1,0.0457,159.966,5,0.578
74,74,Taylor Swift,2019-08-23,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,88,0.00929,0.771,171360,0.671,0.0,2,0.0637,-5.617,1,0.0553,85.026,4,0.714
75,75,Bad Bunny,2019-05-31,Callaita,2TH65lNHgvLxCKXM3apjxI,94,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
76,76,Post Malone,2019-09-06,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,88,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925
77,77,Lil Nas X,2019-06-21,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,93,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
78,78,Lizzo,2019-10-25,Good As Hell (feat. Ariana Grande) - Remix,07Oz5StQ7GRoygNLaXs2pd,89,0.298,0.668,159011,0.892,0.0,5,0.735,-3.001,0,0.0645,95.927,4,0.478
79,79,Internet Money,2019-10-11,Somebody,735RSTb2xbtWbDtKD9XDYi,85,0.363,0.63,174333,0.671,0.0,6,0.113,-6.659,0,0.256,89.921,4,0.333
80,80,Ed Sheeran,2019-07-12,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,93,0.148,0.857,204467,0.621,0.0,9,0.0865,-6.376,0,0.0824,97.986,4,0.668
81,81,Marshmello,2019-06-21,One Thing Right,4hPpVbbakQNv8YTHYaOJP4,88,0.0667,0.659,181824,0.623,0.0,4,0.582,-2.253,1,0.0451,88.042,4,0.439
82,82,Lil Tecca,2019-08-30,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,85,0.0119,0.684,171253,0.671,0.0,2,0.0769,-6.424,0,0.289,179.987,4,0.45
83,83,Kanye West,2019-10-25,God Is,6xRWoYwfwIKnT8bQGzKbxR,85,0.34,0.656,203141,0.637,0.0,1,0.187,-3.867,1,0.0256,105.037,4,0.267
84,84,DaBaby,2019-09-27,INTRO,77KMttn3Lic7ZQKDlPqp8v,83,0.0342,0.862,172800,0.685,0.0,0,0.204,-7.699,0,0.242,100.024,4,0.672
85,85,Regard,2019-07-26,Ride It,2tnVG71enUj33Ic2nFN6kZ,95,0.272,0.893,157605,0.748,1.62e-05,7,0.093,-4.299,0,0.0821,117.958,4,0.867
86,86,Ariana Grande,2019-02-08,7 rings,6ocbgoVGwYJhOv1GgI9NsF,90,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
87,87,Dua Lipa,2019-10-31,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,92,0.0125,0.794,183290,0.793,0.0,11,0.0952,-4.521,0,0.0842,123.941,4,0.677
88,88,J Balvin,2019-06-28,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,93,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
89,89,Saweetie,2019-03-29,My Type,5KBARWIxeMGkvUax9VtVC9,84,0.000677,0.899,126446,0.811,0.0,2,0.0672,-6.294,1,0.258,105.038,4,0.587
90,90,Megan Thee Stallion,2019-05-17,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,82,0.0218,0.921,192540,0.635,0.0,1,0.0946,-4.904,1,0.416,130.028,4,0.549
91,91,Niall Horan,2019-10-04,Nice To Meet Ya,3cphb8kdsjElYR7r5icK3H,89,0.0119,0.591,158805,0.841,0.0,4,0.395,-4.351,0,0.0304,109.034,4,0.392
92,92,Mustard,2019-06-28,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,85,0.174,0.682,192471,0.559,0.0,0,0.344,-5.545,1,0.127,202.015,4,0.137
93,94,Kanye West,2019-10-25,Water,454Epa1vrCGFddHXKyC1kb,85,0.57,0.505,168420,0.281,0.000254,2,0.163,-12.404,1,0.1,82.338,4,0.283
94,95,21 Savage,2019-10-31,Immortal,4IO8X9W69dIQe0EC5ALXhq,83,0.00813,0.741,254723,0.87,0.0,6,0.114,-3.494,0,0.503,184.194,4,0.663
95,96,Kanye West,2019-10-25,Every Hour,1WnqWQcWcuQbVzgE7ecfCY,85,0.466,0.588,112239,0.793,0.000647,7,0.913,-6.23,1,0.0794,76.997,5,0.694
96,97,Summer Walker,2019-10-04,Playing Games (with Bryson Tiller) - Extended Version,2xyx0o4xNOLLjBSbOOdcbA,85,0.603,0.726,143227,0.408,0.0,11,0.225,-6.606,0,0.0614,115.918,4,0.459
97,98,Anuel AA,2019-07-19,China,2ksOAxtIxY8yElEWw8RhgK,96,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
98,99,YoungBoy Never Broke Again,2019-10-11,Self Control,4vSoyDfL0uZyUoWu5NNNsQ,81,0.0349,0.82,185866,0.697,0.0,6,0.197,-7.296,0,0.378,154.992,4,0.629
99,100,Gunna,2019-02-22,Baby Birkin,0BOmhToQ03yOdpzYKMEnAg,82,0.232,0.848,181948,0.649,0.0,2,0.101,-6.083,1,0.315,118.04,4,0.629
100,101,Lil Tecca,2019-08-30,Love Me,4e0FYxSROat25pH16zMTZI,85,0.632,0.719,117013,0.538,0.0,11,0.135,-6.897,0,0.28,204.132,4,0.803
101,102,Camila Cabello,2019-10-11,Easy,46D0hYb1B7qiU33VtXt21W,87,0.576,0.582,196240,0.534,2.04e-06,4,0.101,-7.006,0,0.0439,128.021,4,0.34
102,103,Khalid,2019-04-05,Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,85,0.051,0.901,197573,0.4,0.0,0,0.0599,-8.575,1,0.126,135.984,4,0.346
103,104,Post Malone,2019-09-06,A Thousand Bad Times,2J0NXdHr6MYvKDSxB7k3V2,85,0.105,0.632,221173,0.732,1.15e-05,6,0.111,-3.498,1,0.092,159.0,4,0.317
104,105,Diplo,2019-09-27,Lonely (with Jonas Brothers),4fwo6czG5nvOQMzhOto1ya,88,0.062,0.738,139813,0.717,0.0,1,0.205,-5.121,1,0.0573,98.047,4,0.5
105,106,Lauv,2019-09-19,Feelings,0y675KDleCZEudjoeL1sQQ,88,0.0934,0.694,189613,0.466,0.0,9,0.098,-6.758,1,0.0384,103.018,4,0.246
106,107,Kanye West,2019-10-25,Hands On,7r6aR2f57resC5r93LwMfK,84,0.558,0.514,203174,0.393,0.0,1,0.282,-8.72,0,0.529,78.039,4,0.598
107,108,Lewis Capaldi,2019-05-17,Bruises,4Of7rzpRpV1mWRbhp5rAqG,88,0.946,0.736,220492,0.308,0.0,4,0.186,-7.83,1,0.0677,111.202,4,0.361
108,109,Ariana Grande,2019-02-08,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,88,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
109,110,Ed Sheeran,2019-05-10,I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,93,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
110,111,DaBaby,2019-09-27,TOES (feat. Lil Baby & Moneybagg Yo),2FvD20Z8aoWIePi7PoN8sG,81,0.0794,0.816,136366,0.582,5.84e-06,8,0.0916,-4.141,1,0.341,160.004,4,0.542
111,112,DaBaby,2019-09-27,RAW SHIT (feat. Migos),1CCDIow4pPYyJYzhtTUYz2,82,0.0273,0.874,216678,0.714,0.0,5,0.356,-4.946,1,0.233,130.046,4,0.85
112,113,DaBaby,2019-03-01,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,82,0.128,0.755,141827,0.772,0.0,6,0.157,-5.585,1,0.4,132.906,4,0.678
113,114,Bazzi,2019-08-09,Paradise,0Rx0DJI556Ix5gBny6EWmn,85,0.0828,0.844,169038,0.644,0.0,11,0.113,-6.273,0,0.0479,122.061,4,0.591
114,115,DaBaby,2019-03-01,Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,82,0.0219,0.852,157693,0.73,0.0,1,0.336,-5.803,1,0.0579,92.506,4,0.394
115,116,Billie Eilish,2019-03-29,bury a friend,4SSnFejRGlZikf02HLewEF,87,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
116,117,Lauv,2019-08-02,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",322tcqPhma7F6hfCeLisx0,90,0.482,0.806,198973,0.558,0.0,9,0.0618,-6.46,1,0.0683,95.016,4,0.678
117,118,Summer Walker,2019-10-04,Come Thru (with Usher),3TTMUI5dFcbeNSDTTDY9M8,83,0.159,0.679,181013,0.728,0.0,5,0.107,-3.092,0,0.154,152.001,4,0.46
118,119,Lil Skies,2019-03-01,I,4ZT9FnbFu1PaBfV3itxiqT,82,0.627,0.649,181891,0.453,0.0,6,0.116,-7.28,1,0.085,99.183,4,0.431
119,120,French Montana,2019-09-27,Writing on the Wall (feat. Post Malone & Cardi B),7x9nXsowok1JszkVztI5NI,87,0.283,0.773,201271,0.836,2.1e-05,9,0.0828,-2.326,0,0.153,112.01,4,0.497
120,121,Drake,2019-09-13,Behind Barz - Bonus,5r7WvQtyPfy1xch5zMgGRp,84,0.769,0.854,163121,0.554,1.84e-06,8,0.0749,-4.684,1,0.172,142.069,4,0.272
121,122,Sam Smith,2019-01-11,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,89,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
122,123,BTS,2019-10-18,Make It Right (feat. Lauv),314ZkcV7oLWG8yWE7LABvH,89,0.0304,0.584,226321,0.685,0.0,7,0.189,-7.811,1,0.425,97.551,4,0.345
123,124,NAV,2019-03-26,Tap (feat. Meek Mill),5rU6kDNXZLXIinFezpbWbO,82,0.0646,0.901,148278,0.676,0.0,2,0.0863,-7.033,1,0.251,85.018,4,0.452
124,125,Billie Eilish,2019-03-29,i love you,6CcJMwBtXByIz4zQLzFkKc,86,0.952,0.421,291796,0.131,0.00453,0,0.109,-18.435,1,0.0382,137.446,4,0.12
125,126,Kygo,2019-06-28,Higher Love,6oJ6le65B3SEqPwMRNXWjY,91,0.0154,0.693,228267,0.678,6.05e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404
126,127,Major Lazer,2019-10-24,Trigger,0Z26mbSHJ1dkUu7g9DDgif,87,0.128,0.57,171987,0.585,9.7e-05,8,0.111,-7.041,1,0.251,97.285,4,0.378
127,128,Roddy Ricch,2019-10-25,Start Wit Me (feat. Gunna),5ravc2aiNoYmu9m37diYXW,81,0.0933,0.919,146600,0.556,0.0,4,0.109,-6.049,0,0.164,130.025,4,0.539
128,129,Luke Combs,2019-06-07,Beer Never Broke My Heart,7nfmK6oHPDlAd68A11d7AN,81,0.0138,0.54,186800,0.863,0.0,1,0.0871,-4.483,1,0.0481,77.0,4,0.64
129,130,Post Malone,2019-09-06,I'm Gonna Be,1ckLp8lCl8LipXI0ypX72m,83,0.703,0.746,200680,0.559,0.0,5,0.148,-4.008,1,0.0316,117.943,4,0.368
130,131,Quality Control,2019-08-16,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J,81,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
131,132,Post Malone,2019-09-06,Allergic,1YscJ7yVTlFxW3eF6pv5ba,83,0.154,0.665,156893,0.741,3.02e-05,0,0.345,-3.694,1,0.0787,144.968,4,0.57
132,133,Jonas Brothers,2019-06-07,Only Human,0DiDStADDVh3SvAsoJAFMk,88,0.108,0.795,183000,0.496,0.0,0,0.0645,-5.883,1,0.0722,94.01,4,0.874
133,134,Taylor Swift,2019-08-23,ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,87,0.033,0.61,193000,0.83,0.0,0,0.118,-4.105,1,0.0571,182.162,4,0.728
134,135,Shawn Mendes,2019-05-03,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,88,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
135,136,Kanye West,2019-10-25,Jesus Is Lord,7sBgFMWqDWQgrsNSpIBoe8,82,0.828,0.243,49293,0.26,4.03e-05,4,0.532,-5.876,0,0.0305,76.61,3,0.327
136,137,Noah Cyrus,2019-07-31,July,5a6pdCHlWS2ekOOQ70QnAr,85,0.868,0.708,156107,0.186,0.0,9,0.0779,-8.953,0,0.0422,72.541,4,0.321
