,artist_name,release_date,track_name,track_id,popularity
36,Rihanna,2016-01-28,Needed Me,4pAl7FkDMNBsjykPXo91B3,79
37,Lil Uzi Vert,2016-08-10,Erase Your Social,4uhvMW7ly7tJil31YYscAN,74
38,Hailee Steinfeld,2016-07-22,Starving,4Ce37cRWvM1vIGGynKcs22,79
39,Frank Ocean,2016-08-20,Self Control,5GUYJTQap5F3RDQiCOJhrS,76
40,Future,2016-04-13,Low Life,7EiZI6JVHllARrX9PUvAdX,76
41,Lil Uzi Vert,2016-05-27,You Was Right,2ANLarE8yHVsLWW21nj79M,74
42,Rex Orange County,2016-11-07,Corduroy Dreams,02tvc9CFnTyHuSRlGeNv9w,76
43,Lukas Graham,2016-04-01,7 Years,5kqIPrATaCc2LqxVWzQGbk,80
44,Billie Eilish,2016-11-17,Six Feet Under,2VlLbhGLVJgdOW7kKdWWFc,79
45,A Boogie Wit da Hoodie,2016-09-16,Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,73
46,Bruno Mars,2016-11-17,24K Magic,6b8Be6ljOzmkOmFslEb23P,79
47,Drake,2016-05-06,One Dance,1zi7xx7UVEFkmKfv06H8x0,82
48,6LACK,2016-11-18,PRBLMS,4AtZRwSR8BOTTQg5ihSggt,75
49,Rachel Platten,2016-01-01,Fight Song,37f4ITSlgPX81ad2EvmVQr,80
50,21 Savage,2016-07-15,X (feat. Future),6fwdbPMwP1zVStm8FybmkO,75
51,Olivia O'Brien,2016-12-09,hate u love u,6ATgDc6e4sPn84hvJsAmPt,80
52,Ella Mai,2016-02-28,She Don't (feat. Ty Dolla $Ign),01JPQ87UHeGysPVwTqMJHK,75
53,Cuco,2016-07-09,Lover Is a Day,76tGvMdmFKuiMew33ZNNA9,75
54,MAX,2016-04-08,Lights Down Low,5A6BJLZArq1MPjsnmcuk5f,71
55,A Boogie Wit da Hoodie,2016-09-16,Jungle,5uZm7EFtP5aoTJvx5gv9Xf,73
56,Auli'i Cravalho,2016-11-18,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,75
57,James Arthur,2016-10-28,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX,80
58,DNCE,2016-11-18,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,81
59,Kanye West,2016-06-10,Waves,3nAq2hCr1oWsIU54tS98pL,75
60,Rae Sremmurd,2016-08-12,Black Beatles,6fujklziTHa8uoM5OQSfIo,77
61,Rihanna,2016-01-28,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,82
62,The Weeknd,2016-11-25,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,76
63,Ariana Grande,2016-05-20,Into You,2meEiZKWkiN28gITzFwQo5,80
64,Ariana Grande,2016-05-20,Side To Side,1pKeFVVUOPjFsOABub0OaV,81
65,Kanye West,2016-06-10,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,75
66,Martin Garrix,2016-07-29,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,82
67,Post Malone,2016-12-09,No Option,6M0IsaUX4GNyto4niSegfI,75
68,The Lumineers,2016-04-08,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,71
69,Charlie Puth,2016-01-29,We Don't Talk Anymore,37FXw5QGFN7uwwsLy8uAc0,72
70,Lil Wayne,2016-06-24,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB,79
71,Beyoncé,2016-04-23,Formation,6g0Orsxv6glTJCt4cHsRsQ,77
72,Rae Sremmurd,2016-08-12,Swang,6mapJIPnQ23RTAevUoE0DL,75
73,Jon Pardi,2016-05-13,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,72
74,Daya,2016-10-07,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO,71
75,Travis Scott,2016-09-16,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,75
76,J. Cole,2016-12-09,Neighbors,0utlOiJy2weVl9WTkcEWHy,74
77,Kanye West,2016-06-10,Wolves,432hUIl3ISDeytYW5XBQ5h,76
78,Adele,2016-06-24,When We Were Young,7IWkJwX9C0J7tHurTD7ViL,74
79,Russ,2016-12-23,Ain't Nobody Takin My Baby,6VnqGxiMNexOe0kRmIsBw4,74
80,Nebu Kiniza,2016-08-26,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,72
81,Dwayne Johnson,2016-11-18,You're Welcome,6U4VqEHy4n5VeiH4pQPL24,74
82,Kevin Gates,2016-01-29,Really Really,10I3CmmwT0BkOVhduDy53o,72
83,The Chainsmokers,2016-02-05,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,81
84,Chance the Rapper,2016-05-27,Juke Jam (feat. Justin Bieber & Towkio),3eze1OsZ1rqeXkKStNfTmi,72
85,Frank Ocean,2016-08-20,Nikes,19YKaevk2bce4odJkP5L22,74
86,Calvin Harris,2016-04-29,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,80
87,Fifth Harmony,2016-05-27,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,79
88,Ariana Grande,2016-05-20,Dangerous Woman,7l94dyN2hX9c6wWcZQuOGJ,79
89,Marc E. Bassy,2016-08-05,Morning,54Yappwod1fELR5zb2gDBn,72
90,Mike Posner,2016-05-06,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,74
91,Flume,2016-05-27,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,71
92,A Boogie Wit da Hoodie,2016-09-16,My Shit,5uQOauh47VFt3B2kV9kRXw,71
93,Post Malone,2016-12-09,Too Young,4SYUUlkScpNR1QvPscXf8t,75
94,Tory Lanez,2016-08-19,Say It,2Gyc6e2cLxA5hoX1NOvYnU,73
95,Beyoncé,2016-04-23,Hold Up,0rzNMzZsubFcXSEh7dnem7,76
96,Kanye West,2016-06-10,Famous,19a3JfW8BQwqHWUMbcqSx8,75
97,ZAYN,2016-03-25,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,78
98,Mac Miller,2016-09-16,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66,75
99,Keith Urban,2016-05-06,Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,70
100,Florida Georgia Line,2016-08-26,May We All,498ZVInMGDkmmNVpSWqHiZ,71
101,Marshmello,2016-05-13,Alone,3MEYFivt6bilQ9q9mFWZ4g,79
102,DJ Snake,2016-08-05,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,82
103,Hailee Steinfeld,2016-02-26,Love Myself,36phXHOKx8rO7CMp2vNX4x,75
104,Young Thug,2016-09-16,pick up the phone,20dP2DaMHIAmwWAbp7peSr,75
105,DRAM,2016-04-06,Broccoli,0qy5D3OJre7SPJNMOL9I71,69
106,Lil Uzi Vert,2016-05-27,Ps & Qs,1gGsNNUfvVMOv4llVMg8Vg,71
107,Eric Bellinger,2016-09-09,G.O.A.T.,0hUepWE4GoMwtKgU8vE617,72
108,Kevin Gates,2016-01-29,2 Phones,0wdKiSBUT7aZkXUIdJWcwC,72
109,Frank Ocean,2016-08-20,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,73
110,Mac Miller,2016-09-16,My Favorite Part,66wkCYWlXzSTQAfnsPBptt,75
111,Alessia Cara,2016-11-18,How Far I'll Go - Alessia Cara Version,1ehPJRt49h6N0LoryqKZXq,71
112,Lil Yachty,2016-07-05,One Night,40yJGQyEaBbIkXpwMFkXip,72
113,Beyoncé,2016-04-23,Sorry,0lnIJmgcUpEpe4AZACjayW,74
114,Dan + Shay,2016-06-03,From the Ground Up,0lQJBl9YEsoMtE8D4yTE9g,71
115,Travis Scott,2016-09-16,through the late night,1Ci4wASMY4xtKVMeHA6Sd5,73
116,Florida Georgia Line,2016-08-26,H.O.L.Y.,0BCy325UZyR9z0t0uxwn2N,71
117,21 Savage,2016-07-15,No Heart,4gmmRb6bZJffOOiww1JGTO,73
118,Post Malone,2016-12-09,Money Made Me Do It,1ysAvOdJgUjc6CqOQxepaz,72
119,Haley Reinhart,2016-04-29,Can't Help Falling in Love,6yIHGmQLJxWAUZ1ZkENemN,76
120,Elevation Worship,2016-02-05,O Come to the Altar (Live),1lEk3U3MzbDeL5MNHkE9JU,72
121,Drake,2016-05-06,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,77
122,Sia,2016-10-21,Cheap Thrills,3S4px9f4lceWdKf0gWciFu,73
123,Lady Gaga,2016-10-21,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,80
124,Gucci Mane,2016-12-16,Both (feat. Drake),5tFep7dXGd7vEJ668wTPux,72
125,Billie Eilish,2016-11-18,ocean eyes,2uIX8YMNjGMD7441kqyyNU,69
126,The Weeknd,2016-11-25,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,80
127,Two Feet,2016-07-29,Go Fuck Yourself,4NZrZgrRoR4GwR7flWOXRI,80
128,KALEO,2016-06-10,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6,77
129,Bruno Mars,2016-11-17,Versace on the Floor,0kN8xEmgMW9mh7UmDYHlJP,77
130,Lil Uzi Vert,2016-08-10,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,70
131,EDEN,2016-08-19,XO,0ZAiqymvbQUZAh9y6ZT3Rm,74
132,Post Malone,2016-12-09,Big Lie,02opp1cycqiFNDpLd2o1J3,73
133,Saba,2016-10-27,Photosynthesis,3DlgDXIYtnWtJKiB8bZQMv,71
134,Desiigner,2016-07-22,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,73
135,Post Malone,2016-12-09,Deja Vu,0H8XeaJunhvpBdBFIYi6Sh,73
136,Charlie Puth,2016-01-29,One Call Away,7soJgKhQTO8hLP2JPRkL5O,69
137,Panic! At The Disco,2016-01-15,Don't Threaten Me with a Good Time,2fh3bZ8jZhMxOcfESE9nQY,72
138,Panic! At The Disco,2016-01-15,Emperor's New Clothes,3px2rAPu74ltbkf9eZsZ8h,73
139,Post Malone,2016-12-09,Patient,5DLTuH4A5VZB2HKpqHQR6t,73
140,J. Cole,2016-12-09,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ,71
141,Adele,2016-06-24,Hello,4sPmO7WMQUAf45kwMOtONw,73
142,Dierks Bentley,2016-06-10,Somewhere On A Beach,5CG9Ps5ynNjpKJHmwc95pa,69
143,Jason Aldean,2016-09-09,Any Ol' Barstool,4T5Z4mbTe7kuGqgLpaRtTh,68
144,Dan + Shay,2016-06-03,How Not To,4n0xztUAbHPUV8G3NQvF30,69
145,NF,2016-04-22,How Could You Leave Us,10bt2wAkFgCWRCEOyAyWT9,72
146,The Lumineers,2016-04-08,Sleep On The Floor,5MMZJtHOiH1RmQSSe3DJdg,67
147,The Weeknd,2016-11-25,Reminder,37F0uwRSrdzkBiuj0D5UHI,74
148,DJ Snake,2016-08-05,Middle,0g5EKLgdKvNlln7TNqBByK,78
149,Bad Bunny,2016-12-08,Soy Peor,1JxhrUWZjuI8AOjDJ1JpMN,74
150,Travis Scott,2016-09-16,wonderful,1cZlBZwnwGPtYeRIeQcoFh,72
151,The Weeknd,2016-11-25,Party Monster,4F7A0DXBrmUAkp32uenhZt,73
152,Chance the Rapper,2016-05-27,Same Drugs,6m9qPYXmhge2QhBLfFKnVF,70
153,Adele,2016-06-24,All I Ask,1wMALZpuqAy7amQsFBWQ8m,71
154,Christian Leave,2016-07-01,Please Notice,36seMHoyXmLUNxcwzwjdF7,71
155,Florida Georgia Line,2016-08-25,H.O.L.Y.,2tUJbvjNznjNZfCeKtkhGm,69
156,6LACK,2016-11-18,Ex Calling,1MQ8ydvrTnn2QJgXFATJvD,71
157,Major Lazer,2016-07-22,Cold Water,7zsXy7vlHdItvUSH8EwQss,70
158,Mosaic MSC,2016-09-16,Tremble - Live,35GACeX8Zl55jp29xFbvvo,70
159,A$AP Mob,2016-01-29,Yamborghini High,2rqUblDWJKlMVwh9uJc0Vv,71
160,Bad Bunny,2016-08-26,Diles,6C1RD7YQVvt3YQj0CmuTeu,75
161,Skillet,2016-08-05,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,73
162,Rihanna,2016-01-28,Work,72TFWvU3wUYdUuxejTTIzt,77
163,Kodak Black,2016-06-10,Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,70
164,Whethan,2016-10-21,When I'm Down,556l9P7WVZVyYUBjT1YFTT,70
165,Adele,2016-06-24,Send My Love (To Your New Lover),4BHzQ9C00ceJxfG16AlNWb,72
166,Nick Jonas,2016-06-10,Close,3lSDIJ2abCrOdDJ6pshUap,72
167,Kanye West,2016-06-10,FML,30Zcjs7pgEkmJA1lEbGSWT,71
168,Frank Ocean,2016-08-20,Solo,35xSkNIXi504fcEwz9USRB,71
169,James Arthur,2016-09-09,Say You Won't Let Go,1Pw5C4N6Fn5E4mGCxmbbVa,78
170,Drake,2016-05-13,One Dance,12VWzyPDBCc8fqeWCAfNwR,69
171,Starley,2016-10-18,Call on Me - Ryan Riback Remix,2L6orAlH8tBhiFTumIfMyF,69
172,NF,2016-04-22,Therapy Session,6WKk8l8EXiwPBYlmSlhZWx,70
173,The Weeknd,2016-11-24,I Feel It Coming,5GXAXm5YOmYT0kL5jHvYBt,72
174,Panic! At The Disco,2016-01-15,LA Devotee,2fmCA13dwQQOGBIbIOWRiJ,71
175,Grupo Codiciado,2016-12-09,Gente De Accionar,3ZpajXo0KgjHw5WSMMIDfy,73
176,Kevin Abstract,2016-11-18,Empty,6gSw5vz7dcafda23VqMrnl,70
177,Big Sean,2016-12-17,Living Single,36xxq7VDZZsGwARsn6Clo7,69
178,The Band CAMINO,2016-04-01,2 / 14,5sCvipEhpAhVhu3K6kzm1P,69
179,Young Thug,2016-03-25,Digits,4cg1yakyRSIOjxKM2I7J1q,70
180,Shakey Graves,2016-09-02,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,69
181,Panic! At The Disco,2016-01-15,Victorious,6od5hFv9IT5JHc7NEF9HRv,71
182,Swell,2016-01-19,I'm Sorry (feat. Shiloh),5s6QMzY5oeVaOVJJsb59Tj,72
183,Cody Johnson,2016-08-05,With You I Am,34SQ0QfLSR316d8KL2zkuZ,67
184,FRENSHIP,2016-09-02,Capsize,2XMTqoHHSH0lvuXrvIEdco,73
185,Kanye West,2016-06-10,Champions,2nBI3iWLhupR7LyAJ5GGkE,71
186,Florida Georgia Line,2016-08-26,"God, Your Mama, And Me",4VFE6ZNqa8jHAmbYICoAFg,68
187,Drake,2016-05-06,Controlla,3O8NlPh2LByMU9lSRSHedm,74
188,Travis Scott,2016-09-16,way back,2Zy7XVdxyZQB8xp5xbpJdl,71
189,BTS,2016-10-10,Blood Sweat & Tears,5RGf8qn1TBWVplLyyKUsuV,76
190,The Deli,2016-10-17,5:32pm,7qrBYrivpvfXUPBMmqh3dA,72
191,Chance the Rapper,2016-05-27,All Night (feat. Knox Fortune),60xaS8mYBKUW4VQQ666N0T,71
192,Banda Sinaloense MS de Sergio Lizárraga,2016-02-05,Me Vas a Extrañar,2yS8aYWXEWJ1NlZ7VPDroT,74
193,Brent Faiyaz,2016-08-03,Poison,5NijSs5dAwaIybq1GaRTIe,69
194,Sik World,2016-06-04,7 Years (Remix),1kFlDnWmBTvCBxxeGDpIdp,71
195,Desiigner,2016-02-26,Panda,275a9yzwGB6ncAW4SxY7q3,71
196,Toni Romiti,2016-07-12,Switch Up,25gBSdeZ7qMplP2XsoXO1r,68
197,Drake,2016-05-06,Too Good,3BtuIIrQlkujKPuWF2B85z,74
198,Mac Miller,2016-09-16,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb,69
199,Tori Kelly,2016-01-29,I Was Made For Loving You,1Xwh83YOFQARZ3QXscP123,67
200,Kanye West,2016-06-10,Real Friends,66Q3fAmSX5eHamgbKa9alP,71
201,Kiiara,2016-03-22,Gold,6ZSO7kPn8IMJFymyticbJO,70
202,Ty Dolla $ign,2016-03-25,Wavy,70mIuBKGTPrWMwWq9D4F56,70
203,DRAM,2016-10-21,Broccoli,3rZhRBdVQ2fTEM2ULOAwUL,66
204,6LACK,2016-11-18,Luving U,5irqvOUbWsUefjZ8KPSQ66,69
205,Father John Misty,2016-07-26,Real Love Baby,6YDf6QV7QfCEo8O2dbWalK,68
206,Drake,2016-05-06,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,69
207,Kevin Gates,2016-01-29,Time for That,1gZNqH0rDxD1mXLeul1Qq7,66
208,Kanye West,2016-06-10,Fade,3cCxoOgfi6hgt8MNteuiiD,71
209,Clean Bandit,2016-10-21,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,79
210,Cole Swindell,2016-05-06,Middle of a Memory,38gZVjeaeR3gcnCzziAxBm,67
211,Upchurch,2016-12-09,Rolling Stoned,28B02YJaBMp2byqoM9H92n,66
212,Isaiah Rashad,2016-09-02,Wat's Wrong (feat. Zacari & Kendrick Lamar),2RPbEp0DyBVlkRvvYKopO7,69
213,Hoodie Allen,2016-01-22,Surprise Party (feat. Blackbear),5UiT4e4DHwZrcVIXojU5um,69
214,Sia,2016-10-21,The Greatest,7xHWNBFm6ObGEQPaUxHuKO,76
215,The Head and the Heart,2016-09-09,All We Ever Knew,72zmwnbXjx9fMUjw3mbDSs,68
216,Hoodie Allen,2016-01-22,Champagne and Pools (feat. Blackbear & Kyle),7HytU9V8vMCUayply0lYBq,68
217,Sleeping At Last,2016-11-04,Already Gone,5zCunX8URvLoBHlg1Fnjv6,73
218,Kanye West,2016-06-10,Pt. 2,1Wsbr1d2BouNGk2q92mIj7,70
219,El Fantasma,2016-01-11,Mi 45,4Q2xPu7B9e3PDnIUMXHw29,70
220,Eric Bellinger,2016-09-09,Drive By,1kEINOBYcSCQ5RwkP65g2A,67
221,Kungs,2016-11-04,This Girl (Kungs Vs. Cookin' On 3 Burners),1A8j067qyiNwQnZT0bzUpZ,78
222,Ana Olgica,2016-12-14,Sugarcane,6uWjjaiquXsjuQuks2mZME,74
223,Housefires,2016-08-12,Build My Life,3BDpn2Vivr1BFhlGsYs5tp,69
224,Niykee Heaton,2016-03-18,Bad Intentions,5W3UniuRMkHHIpaiQo1hAW,69
225,Christopher Jackson,2016-11-18,Where You Are,2bwSCIuNtVrQPVddCi8sOW,68
226,The Weeknd,2016-11-24,Die For You,2LBqCSwhJGcFQeTHMVGwy3,68
227,Lizzo,2016-10-07,Scuse Me,26Q7f4tUntDtlL4EyZz65X,68
228,SAYGRACE,2016-07-01,You Don't Own Me,6KI1ZpZWYAJLvmVhCJz65G,73
229,Post Malone,2016-12-09,Leave,5dI1yHSqgmilFEqpGbqxHh,69
230,Bruno Major,2016-11-25,Easily,3TpXajg1nKzG3ngc9tBwrD,68
231,NF,2016-04-22,Real,0ZFayEwoO5qqYjsOi8YDjO,69
232,NF,2016-04-22,Lost In The Moment,3qEg6xYffvuvwpq4U6FRrK,69
233,Local Natives,2016-09-09,Dark Days,7LZN7FkxHZk6maiN6NdI2i,66
234,Mike Stud,2016-01-12,Swish,59oP06RoBps6bvbvSQ1Zee,67
235,The Lumineers,2016-04-08,Cleopatra,2ToW7zhGCrVrLU4fiKj9U1,65
236,The Weeknd,2016-11-25,True Colors,1oGdVdYjeQvojGKDddxLQQ,70
237,Jon Bellion,2016-06-10,Guillotine,2FK1qmw8XNBqUe5CcgTVnE,65
238,NF,2016-04-22,Got You On My Mind,3XeB1bCs6NSaLKmTkVbx6R,68
239,Rex Orange County,2016-11-07,A Song About Being Sad,6Jl3ZOX6MUOlyoUc721bsX,70
240,$uicideBoy$,2016-09-11,O Pana!,2I12vOWeJU5ayhr6ha6esf,69
241,Skrillex,2016-07-22,Purple Lamborghini (with Rick Ross),6JyuJFedEvPmdWQW0PkbGJ,74
242,Noah Cyrus,2016-11-15,Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP,71
243,Daya,2016-10-07,Hide Away,0uyZ5ckiIUbFZd3P6RWmrj,65
244,Adele,2016-06-24,Water Under the Bridge,4vb4mFvYsr2h6enhjJsq9Y,69
245,Pink Noise,2016-05-24,Pink Noise for Sleeping,52UFaisgZzjLPyuhf01Amo,67
246,Kanye West,2016-06-10,No More Parties In LA,0zLClc0emc6qUeV1p5nc99,69
247,J. Cole,2016-12-09,Immortal,6AGON2BGdPmPMJGiiNuuwl,68
248,Kygo,2016-05-13,Firestone (feat. Conrad Sewell),1I8tHoNBFTuoJAlh4hfVVE,78
249,Wheeler Walker Jr.,2016-02-12,Fuck You Bitch,7uMBc5uxQRZNFowjhxH9WL,66
250,Glass Animals,2016-08-26,The Other Side Of Paradise,0rRjGruFonCGOt0S5zAJNQ,68
251,Logic,2016-07-01,Flexicution,2c8sgbZoEanC3QyFNZxUcA,68
252,Rihanna,2016-01-28,Sex With Me,7BiELrM90hRxpozaIXbsLw,70
253,gianni & kyle,2016-10-13,fuckboi,7ckv40h8C5bZDbeDsqnrP5,68
254,Calibre 50,2016-09-23,Siempre Te Voy A Querer,3VK8copXwqvAueMPhnBe6K,71
255,Fan Sounds,2016-11-11,Box Fan Rest Sound,3hJJOnsafnWFrhWDwhvZSy,67
256,Opetaia Foa'i,2016-11-18,We Know The Way,6YH2r9NyEJTjlRmKOCvxgJ,67
257,DNCE,2016-11-18,Toothbrush,7ciLq0Cip0yxiz6KANrOUq,73
258,Keith Urban,2016-05-06,The Fighter,5OUSPcqhYTOzpbXzoEvKim,65
259,Young Thug,2016-06-03,pick up the phone,4GXl8l1MfZPf2GvpyRPJBf,69
260,MadeinTYO,2016-02-26,Uber Everywhere,7zBPzAjKAqQpcv8F8GCq5s,67
261,Hijos De Leyva,2016,Humo Trankilizante,76rKWImNi8CG2RnhzKkELv,67
262,Young Thug,2016-08-26,Wyclef Jean,55OdqrG8WLmsYyY1jijD9b,67
263,Kyle Dixon & Michael Stein,2016-08-12,Stranger Things,0kwuKfWntoGh0EWyYb7Mpf,69
264,Highly Suspect,2016-11-18,My Name Is Human,1euszbbvkUzQzIhZUWFmXG,66
265,Taylor Ray Holbrook,2016-05-15,Southern Land,2bX3Cb6QE8OetYBwJKnd0o,65
266,Chris Tomlin,2016-04-29,Good Good Father,1mWdyqs6Zvg8b1lKjDc8yB,68
267,Kevin Gates,2016-01-29,Hard For,0YSTRuZ7elW9CEBfZJW5Js,66
268,Miguel,2016-02-26,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,68
269,The Weeknd,2016-11-25,Sidewalks,4h90qkbnW1Qq6pBhoPvwko,70
270,Post Malone,2016-12-09,Up There,2rKmNEYrQxaOPZrOWKZpOc,68
271,Ariana Grande,2016-05-20,Everyday,6yL2kTsdVwYnGwPkKGtMd5,72
272,French Montana,2016-05-27,Lockjaw (feat. Kodak Black),7iaw359G2XT14uTfV9feip,66
273,Chance the Rapper,2016-05-27,Smoke Break (feat. Future),1Uq3IOIy1CUlHUgP6vWpum,66
274,Jon Bellion,2016-06-10,Overwhelming,48LwbDH7u5UMrsY3sjfjhe,64
275,Ariana Grande,2016-05-20,Let Me Love You,5AKlnLpP3WLwZseNbjquND,71
276,Brothers Osborne,2016-01-15,It Ain't My Fault,08wJ1B9yu9sPeoRa5fbpr3,66
277,Phora,2016-10-11,I Think I Love You,39stgJx17gXBtxvPGlVJfl,65
278,Vic Mensa,2016-06-03,Liquor Locker,5YbrqNUUleF39Ai3b3ruQy,67
279,Ariana Grande,2016-05-20,Be Alright,6f5TuB9WtbA1g49A4DcMQ4,72
280,EDEN,2016-08-19,drugs,3OXpdrHLT4IqM76RajgM6Q,70
281,Post Malone,2016-12-09,"Yours Truly, Austin Post",0LpiKjWMfZTkPPHonlM8nB,68
282,T3R Elemento,2016-05-01,Rafa Caro,1BIdigL5chwSOJpHxoGD6H,68
283,The Weeknd,2016-11-25,Secrets,00NAQYOP4AmWR549nnYJZu,71
284,BTS,2016-05-02,Save Me,54s6sdPuMjVtdB5d5KFzTC,73
285,Drake,2016-05-06,Childs Play,3NxAG2ni1lLa8RKL6a0INc,67
