,artist_name,release_date,track_name,track_id,popularity
2238,Sava Sol,2019-03-31,Bouncing Clouds,3mZprzE78ZgB9fPSNNb6GI,67
2239,Guapdad 4000,2019-10-03,Gucci Pajamas (feat. Chance the Rapper and Charlie Wilson),3950uQm4KQL3ckerKBeXYp,64
2240,BROCKHAMPTON,2019-08-23,DEARLY DEPARTED,7HuaFNJNNgLmk1WTSigmhi,65
2241,Voyager,2019-05-13,Storrold's Point,2lcjHKGA7xzvlSopMtIOqm,64
2242,TOOL,2019-08-30,Litanie contre la Peur,4qE9yOgBNsARadpZTAb6RH,67
2243,Kid Ink,2019-11-01,Rich,4DNrcAPLTEz8W9jLPQWV93,63
2244,Buddy,2019-10-30,Hollyhood (feat. Kent Jamz),5OuPKLNJjsBsyRZ9PjTRTj,60
2245,Juice WRLD,2019-03-08,The Bees Knees,6LkawpJyy0TZJ6Z41gMVyy,63
2246,Young Nudy,2019-08-22,Dispatch (feat. DaBaby),5NgE4BsE6yvoptchuI0eIZ,63
2247,Danny Ocean,2019-03-22,Cuando Me Acerco A Ti,1Q4DK5GLldkubj5GtCzbs7,74
2248,Jacquees,2019-11-08,Round II,4XbQfQIKdpnUxGQ183u6IO,51
2249,Silje Månsson,2019-04-04,Sparkle,3a14Ywse8vF62KNc7zI4wW,69
2250,Rod Wave,2019-11-01,Poison,1CxYDvfq3KVvsPSZ9NCdM9,58
2251,Lil Keed,2019-05-29,Pull Up (feat. Lil Uzi Vert & YNW Melly),7nGJygXx3D1lsSt8aAxRcQ,63
2252,Korn,2019-09-13,You'll Never Find Me,0xcF2mC6MktbXOT7kRiXoF,68
2253,Lil Durk,2019-08-02,Bougie (feat. Meek Mill),5NOtyYveF2m1mbFWbS7Mjy,63
2254,Sturgill Simpson,2019-09-27,Mercury In Retrograde,6PT1dLDHk9BaVwFG74pomG,62
2255,Artura Ponce Valles,2019-06-22,No me despiertes,3CkHOquzU3g6ekoYiuo5Fo,69
2256,Rubi Rose,2019-06-02,Big Mouth,0yI39MBbjIBnZB3P7FGr5B,64
2257,Ricki Westberg,2019-08-24,When We First Met,0AACyZj1JuHVFtG19P8GTC,69
2258,Danny Gokey,2019-04-12,Haven't Seen It Yet,1JVefYHGnKd8ZjyaqWmTpz,63
2259,Jacquees,2019-11-08,Risk It All (feat. Tory Lanez),0mx2SptsYoBU1fU1xdNWU8,52
2260,iann dior,2019-11-07,Darkside,6Kh6MsVKqriWYfqyaBt7Fo,36
2261,Seismic Shift,2019-05-30,Floating,4BoKls3fZWdNJLgpoG8xcM,65
2262,Natti Natasha,2019-02-15,Me Gusta,1N3rf6ZFzb8NPYeLCmgzj7,70
2263,Stunna 4 Vegas,2019-05-10,Sticks (feat. DaBaby),0nZBhCDeqHFqZnACA3YCfA,62
2264,Lewis Capaldi,2019-05-17,Maybe,5HU2B0yEnvg5EUB8FWeoda,71
2265,Pia Mia,2019-09-06,Feel Up,4lTLA56cAilcRXpZWCWyS2,69
2266,Lost Wings,2019-05-04,Jocelyn,1Vv5St0rzB3054EvkADdQi,65
2267,Sabrina Carpenter,2019-07-19,In My Bed,1FjD1jpm51dH5LzLvrDVPY,70
2268,Rich The Kid,2019-03-22,Tic Toc (with Tory Lanez),2VGD6mGeuv6aORaU0vKsHB,65
2269,Trippie Redd,2019-08-09,RIOT,1iOFj3NuKgmPfmFGwPUN4k,64
2270,Lana Del Rey,2019-08-09,Season Of The Witch,5DSi7heBC8eTIFROBvttnp,68
2271,iann dior,2019-11-08,Flowers,4rqoeA6LbfvMrNUZDJmyPb,34
2272,Granular,2019-07-07,Brown Noise 278 LPF,7JfW5nNOx9mUJ3CEkR2U1E,65
2273,Jesse & Joy,2019-10-04,Tanto,3bCuNSiaBHqxdevMYEnGpe,78
2274,iann dior,2019-11-08,Lately,5GmszeiL3FcQBDdAGN7RG9,32
2275,RobGz,2019-06-21,LHNA (with Anuel AA),4n050GO5qafy6WP3aDcnDr,71
2276,Tauren Wells,2019-04-05,God's Not Done with You (Single Version),1ukgUa4KECeFM8ta0nwuWq,63
2277,Jacquees,2019-11-08,EEeee (feat. TK Kravitz),7xoq9a1fyFgHIIUr0VYu2C,50
2278,iann dior,2019-11-08,Needed,36HZ6fmuI62dOpsQzdD56B,32
2279,iann dior,2019-11-08,Problems,78gQxw04VSnberEtwgjfxv,32
2280,iann dior,2019-11-08,WYA,6hlNxeK005U9VaqhfvUh3n,32
2281,Irizarry Barraza,2019-04-21,Eudoxie,1onEytWdEeDCZoyF8VOOA9,66
2282,iann dior,2019-11-08,Darkside,3ikFTg7mivdKYpGzsY6XqO,37
2283,Jai Wolf,2019-04-05,Lose My Mind (feat. Mr Gabriel),0zEKfIm5b8EUcDM3qoPXKX,64
2284,Ariana Grande,2019-11-01,Got Her Own (with Victoria Monét),3UBE9swDF71ARoV42g6Fcx,70
2285,Alesso,2019-09-06,In The Middle,7JHdotEeGSIbtFuo4dVvsC,71
2286,iann dior,2019-11-08,Never Is Enough,458nBNm4UNTAApaHsq3aHx,31
2287,iann dior,2019-11-08,Stay For A While,7IiTTLgE9Htrq2BuXvOpQ5,31
2288,Brain Timbre,2019-10-07,Open Window Thunder Sounds,6XOdosD9300UayFoY52NJE,65
2289,Steven Goldmund,2019-03-21,Fading Out,1GG2rqEQi9OyH1pA8A7qGl,66
2290,Jacquees,2019-11-08,King (feat. T.I.),2rDI9Egao9FH9xjsd5MiJA,51
2291,Ed Sheeran,2019-10-04,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,3vQhEd4lOg4mAV6CHCgoHW,72
2292,iann dior,2019-11-08,Searching,1xirQHiXUwWbDa01iaLjnv,30
2293,Doja Cat,2019-02-20,Tia Tamera (feat. Rico Nasty),6mbWdNBDGL4joR1EHRUZg1,63
2294,Nicky Jam,2019-05-16,Ven y Hazlo Tú (feat. Arcángel),3NbwRR74N1FykCWETcEk3j,70
2295,iann dior,2019-11-08,Strings,47FIiAYqV4x5b76NKYrIpZ,29
2296,iann dior,2019-11-08,Feel It Coming,7HSamjL5AlpOxtDAxmwZCo,30
2297,Lauren Alaina,2019-09-27,Getting Good,6ZU30kIHamg5oiQm4gQQ3A,63
2298,iann dior,2019-11-08,In Too Deep,51j57K8CYPiPhdC4wkGh9b,29
2299,Feid,2019-11-01,FRESH KERIAS,6TvNO32huOBlWG5o69i1v7,72
2300,iann dior,2019-11-08,Urself,1tvuWozD7xWmNL7ODBP7eF,29
2301,Francesca Caroléo,2019-06-14,Celandine,5ptMWCoMxUP5phRKZ5MyBx,69
2302,iann dior,2019-11-08,gone girl,5C8JHKd3sZ1IL44Gba7One,29
2303,iann dior,2019-11-08,what is real,531aM9Iu6m6pEo5vKXfEnR,29
2304,Lud Foe,2019-04-26,Show U Off (feat. Lil Uzi Vert),5TrKoc6rZBget241Z53xxe,63
2305,Jaden,2019-07-05,On My Own,4D1eVq5AUILwjg3tAe7o6M,66
2306,Robb Bank$,2019-09-24,Rich Nigga,7ACAIpkq197321w42WeTJZ,61
2307,Daya,2019-08-16,Keeping It In The Dark - From 13 Reasons Why - Season 3 Soundtrack,2XtL4VAqehOQulLpf1sFVF,68
2308,Arelius,2019-05-27,Wonder,0LRjR9cx8rJDYTRIHq7rxp,69
2309,Billy Currington,2019-07-19,Details,4MCPNnJkkIzNGCCBE9XVhX,62
2310,Steven Universe,2019-09-02,"Happily Ever After (feat. Zach Callison, Deedee Magno Hall, Estelle, Michaela Dietz, Tom Scharpling, Uzo Aduba, Jennifer Paz & Shelby Rabara)",5k7FarSbNo1Stck6kFZo9h,66
2311,Rod Wave,2019-11-01,Green Light,0by8c0tvXiwBHKkCpsvLNt,58
2312,Henrietta Kuipers,2019-05-14,Pillow,7LwNSNnRAMPm7u3XzqxAVi,69
2313,X1,2019-08-27,FLASH,1q3C6brbmRrULTyo2mseKF,74
2314,Lil Skies,2019-03-01,Nowadays Pt. 2 (feat. Landon Cube),0Goo25lbtpwor5vb0K2r21,64
2315,Juice WRLD,2019-03-08,10 Feet,4Z9cAwlkruSbWblPBthygg,64
2316,Moneybagg Yo,2019-05-24,Style Ain’t Free (feat. Offset),7JuB63pWkmxIxSazNB6F5m,62
2317,Kota the Friend,2019-05-15,Alkaline,2HICdPKr1U60RWy1Zm5J07,64
2318,Bazzi,2019-08-09,Soul Searching,6Zk5sNLpRnZRbDjOBgkyiD,65
2319,Lil Nas X,2019-04-29,Old Town Road - Diplo Remix,3kgKVcBpBGuSeaEC0AZGlb,75
2320,Ed Sheeran,2019-05-31,I Don't Care - Acoustic,1m84zLz4WizjR4mCDoXReg,77
2321,Sir Chloe,2019-02-28,Animal,6YpI4sWbjUhVPdlpwYwCO6,66
2322,Comethazine,2019-07-26,DANGEROUS,33xkqF4gkppg311UoMGgTQ,63
2323,SomeThingElseyt,2019-03-22,I'm Something Else,3zRgdfwiFzHeDq4VYOpYpk,66
2324,Jacquees,2019-11-08,Come Get It (feat. FYB),5rdp4CjBvPfAmiziHPLxVH,50
2325,Jacquees,2019-11-08,Good Lovin,2eBD7tEXYvIxrxANueGwtg,50
2326,Oliver Tree,2019-04-12,Fuck,6Wt4HzxqWDuHM5b4epx2jP,64
2327,Bethel Music,2019-01-25,Goodness of God (Live),1gj9poFl2mLKkguqWo5Y1i,65
2328,Juice WRLD,2019-03-08,Rider,3usM520kfIRpWNaYOwdnYI,64
2329,Stephanie Poetri,2019-06-03,I Love You 3000,3znQ9i61vfe2E7URHlOiyc,80
2330,Brytiago,2019-02-15,Controla,4AKWHLChPxYdXAB2cHmZB7,72
2331,Jacquees,2019-11-08,Out Of The Ordinary,4nX7yBASMJgtM0F9OC1zTM,50
2332,Dove Cameron,2019-08-02,Good to Be Bad,1RIYF8NDIIWBvJe4vhQr6y,68
2333,Dance Gavin Dance,2019-10-11,Blood Wolf,2a8NBThJj28YrJIqDzYJsB,63
2334,John Legend,2019-11-08,"Baby, It's Cold Outside (feat. Kelly Clarkson)",54q6WgqyTXjwOSrevVR8z9,47
2335,Carnage,2019-06-28,Wait For Me (feat. G-Eazy & Wiz Khalifa),6Rz7TXNHJpsyUs0Jcls38b,66
2336,Avicii,2019-08-23,Heaven - David Guetta & MORTEN Remix,4QAUGy6k7c3IOAhgWz52r7,72
2337,Marshmello,2019-07-03,Proud,4YXKVaWzHaVyDq2pVS5cgR,69
2338,Keira Conlon,2019-06-14,Lyrebird,72mDETn3Ba8yVewAcqnlqQ,69
2339,Rosie Carney,2019-01-25,Thousand (feat. Lisa Hannigan),2QlPMIhutG3WHV26Eza8u9,68
2340,Jacquees,2019-11-08,"All You Need (feat. Quavo, Bluff City)",5Ds1pe9hQhmYiDI54PWIqs,49
2341,Coldplay,2019-10-24,Arabesque,2Z1HknKRrvUv5cheidF8Ag,73
2342,Monsta X,2019-10-04,SOMEONE'S SOMEONE,0nP9JFMx8z5QNl5Ph8ExEa,70
2343,Maggie Rogers,2019-01-18,Retrograde,3lHtxy7keWMXYBQU5LkUXH,63
2344,TOOL,2019-08-30,Legion Inoculant,48C0O5CXfQdfjUCUhOs1YP,67
2345,Maggie Rogers,2019-01-18,The Knife,6axvsEl14rlaUWKEt9CSFR,63
2346,A$AP Ferg,2019-08-16,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",5oady7OSE7dH7LHiqmb3Cr,65
2347,Luke Combs,2019-02-15,Beautiful Crazy - Acoustic,5v05DdK7dCqmImUj4PLxOE,63
2348,Jacquees,2019-11-08,Warning,4zAeB0o1ed1kVCfjxmozWW,49
2349,Jacquees,2019-11-08,Fact Or Fiction,1bHD8e1ypQaENzx9sorN2M,49
2350,Mau y Ricky,2019-05-03,Desconocidos,56f5qnyAlZdlz8wrUDA50h,79
2351,Loote,2019-06-14,85%,5teOR8KU4XNWY2WlVUDiIR,67
2352,Mr Pillow,2019-06-14,Comfortable Night,0WUTtM2dCgaV3DcKR1TUo0,64
2353,Charli XCX,2019-09-13,Blame It on Your Love (feat. Lizzo),2RCUr24WkEe2r5Vv4oDKlN,67
2354,2 Chainz,2019-03-01,Momma I Hit A Lick (feat. Kendrick Lamar),7jKUnzzOGhAlPjr7LkIUlE,64
2355,Above & Beyond,2019-07-26,See The End,1dDDVfAfms7M6VLLKmubaJ,65
2356,I Prevail,2019-03-29,Rise Above It,6QyBWey7P8ILuhS5RO7xYe,65
2357,Jacquees,2019-11-08,Superstar (feat. Summer Walker),7c69H0mEQrxAsAHVxcEoQ6,49
2358,NCT DREAM,2019-06-06,Don’t Need Your Love,7oEm5Q1virEUB9H0XjWZzF,71
2359,Shawn Mendes,2019-06-20,If I Can't Have You - Gryffin Remix,1IXGILkPm0tOCNeq00kCPa,70
2360,Kevin Abstract,2019-04-25,Baby Boy,5K7dEG6yDQ981HO7kFMVqm,65
2361,SLANDER,2019-05-10,Love Is Gone,39glqzRVRAy4vq3PqeTGb8,63
2362,Sofia Reyes,2019-03-15,R.I.P. (feat. Rita Ora & Anitta),6JqpFboOH2bq9pzaYbkKBn,79
2363,Chris Brown,2019-04-18,Wobble Up,5LYwm0eVFzjfMsKTiDlDwZ,67
2364,Comethazine,2019-01-11,NONSENSE,1h6OiyF7bf4jifbw1s7mVD,64
2365,Kid Ink,2019-10-11,Bats Fly (feat. Rory Fresco),7r3xg3tAlypy25eTXiIHog,65
2366,Dreamville,2019-07-05,"Swivel (with EARTHGANG) - From The Upcoming Album ""Mirrorland""",03XfngWwNfhEjrnEga73Rg,63
2367,Jacquees,2019-11-08,What They Gone Do With Me (feat. Future),785FSuRFURDZAVFx6X2vyp,48
2368,DDG,2019-03-22,HOLD UP (feat. Queen Naija),6zl319nC7f5Xnw1tVq0UCK,63
2369,Jacquees,2019-11-08,Cross The Line,7ljakTwozJualWCeVuHkCa,48
2370,FINNEAS,2019-10-04,I Don't Miss You at All,2J3SR4n0YiQYCsghgeqZcB,67
2371,Yelawolf,2019-11-01,Still Ridin',11oAwZq3NfZxDgJuqvw4jJ,62
2372,Matoma,2019-06-14,Bruised Not Broken (feat. MNEK & Kiana Ledé),2ak79ho44RiDi9DFrqYgfq,70
2373,Jacquees,2019-11-08,"Verify (feat. Young Thug, Gunna)",1aWu9UgVzG5EKeFCP49Spj,48
2374,JP Cooper,2019-05-03,Sing It With Me,60DwQiwwglVkTkTwDTTEId,78
2375,Ashnikko,2019-07-12,"Hi, It's Me",2QClD0hEJbn3BmqUtwzuWs,65
2376,Mindful Behaviour,2019-02-25,Alpha 8 Hz,5VV9fAmGLlXsK568Uax9A2,63
2377,Masters of Binaurality,2019-03-20,Gamma Freq Pads,1yOlQ6v0E3Jgo9iY0dtMyQ,66
2378,Krimelife Ca$$,2019-01-25,Forrest Gump (feat. ABG Neal),0lS4qm0WGGs0F6NKlFaP8F,63
2379,Kip Moore,2019-08-09,She's Mine,5xkTOC5NHPfUmrBCIrSTJX,64
2380,DJ Khaled,2019-05-17,Higher (feat. Nipsey Hussle & John Legend),6O10oTtZIZ4DkkUqyfCbrR,65
2381,Badflower,2019-02-22,Ghost,7w09r53aPON8ZUvEAnPe94,63
2382,24kGoldn,2019-08-30,GAMES ON YOUR PHONE,1YTkVMFRNzKojhcPq31Jfs,64
2383,X Ambassadors,2019-06-14,CONFIDENCE (feat. K.Flay),1fE6majCQyShaXTPqJsdar,65
2384,Llusion,2019-06-19,walk but in a garden,37bzRWttPZDNdJs24NZaUG,66
2385,Flume,2019-03-27,Friends,3Y8JSCYjFznthCYb5HZ8lW,69
2386,James Arthur,2019-09-27,Finally Feel Good,1QyxXnQXlGqG28syVg3LyP,72
2387,Thomas Rhett,2019-05-31,That Old Truck,0kjnvAqQvdjN69aDTGlceq,62
2388,YoungBoy Never Broke Again,2019-02-19,Gangsta Fever,3SMvKWD9uGhSpG31pfqdRZ,61
2389,Romeo Santos,2019-04-05,El Beso Que No Le Di,2kcc5humLS6PKOI9rwvXex,69
2390,Lizzo,2019-05-03,Jerome,4l21VaodybkZaNRqwzSBZl,64
2391,Jacquees,2019-11-08,Never Say Goodbye,1K1hb22NtdkphjHwQ3FQ2S,48
2392,Switch,2019-02-08,Symphony,4psxhrMFCo4FeQeAWTPFhr,62
2393,blink-182,2019-09-20,Heaven,5RBM0pP9EE2azF3okstJIt,66
2394,Bruno Major,2019-09-12,Nothing,6AxRGtu8gdKPeynxdHsmzC,67
2395,Hoodie Allen,2019-08-16,Come Around,2zkhW5YaOPPaPgNWXmjTjF,63
2396,Dermot Kennedy,2019-10-04,Outnumbered,4Ta3PhWmY50ZLU1uhKFKPE,75
2397,Sure Sure,2019-06-27,Warm Animal,7oiZRx7OZbUAYUiYeFTXrf,62
2398,Yonder Dale,2019-02-15,Benevolent,6PySB4GoTTMKXhH4Ksaugj,68
2399,Calma,2019-04-21,Deep Healing,7gcBSI6Mct6bp2rmjauJ4B,66
2400,Jacquees,2019-11-08,New New,4rw6Sla1yxud0nPNjdm9tf,47
2401,Ryan Trey,2019-03-22,Nowhere To Run,72XxzjvIBR0TKljL0ETcGQ,66
2402,Why Don't We,2019-07-26,I Still Do,1aJ7LAsTWiitoc8HbYt7dj,69
2403,3LAU,2019-03-01,Better With You,3D37T7euWvVJ45evRmriIh,65
2404,Ed Sheeran,2019-09-27,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,19TOAlTFq0NDHvUPQR0tkr,73
2405,Dermot Kennedy,2019-10-04,Power Over Me,4tViDtaHuSLnh7HVJTrKhs,72
2406,The Aural Healer,2019-04-10,Wild Soul,0PSoQovKUDaVl7TBVGAmt4,65
2407,King Princess,2019-10-25,If You Think It's Love,3iiL6merNpFNX1bny9sfvM,65
2408,Matt Stell,2019-10-25,Everywhere But On,0ifYeH4gNXEyba41xr3I1w,63
2409,Sturgill Simpson,2019-09-27,A Good Look,11neHCjylpZs7v2zdn8qJ5,62
2410,Jacquees,2019-11-08,"Hot For Me (feat. Lil Keed, Lil Gotit)",02nGaS6yDIV6c4yjafG2eP,46
2411,Joel Adams,2019-03-29,Coffee,4vskOzqaYFNGGkHLTG7xAf,67
2412,Parachute,2019-03-01,Had It All,5cXAhazDamL2rcIxThZWOt,69
2413,Flume,2019-10-23,Rushing Back - Petit Biscuit Remix,4MI4ZR9z3kiCimG9izONuu,67
2414,Clifford Solum,2019-07-05,Supine,1jobGkripmhfeTzWOiZ1sZ,64
2415,Niall Horan,2019-11-07,Nice To Meet Ya - Diplo Remix,2r4mpuIYFgKsjeykJTQMqX,56
2416,Juice WRLD,2019-03-08,Desire,15LOSQ3z91ZB2wMiMhiCjZ,63
2417,grandson,2019-09-04,Oh No!!!,1hHn2SG7j8Ux61wWiUcXPq,66
2418,Young M.A,2019-09-27,No Mercy (Intro),7iRIG5FikWiaVRRrPyNlnK,63
2419,keshi,2019-07-16,skeletons,2BuJrxYKhYky20dQqTlobO,66
2420,Abraham Mateo,2019-08-02,Me Vuelvo Loco,0KmeVVL1SHlPIiHWtOD34X,75
2421,Rod Wave,2019-11-01,Brace Face,5N3jIzZRPB89dE6n6JeSd8,58
2422,Lil Skies,2019-03-01,Stop the Madness (feat. Gunna),6PXhPHhZy1MpxuTNA1Ad4L,64
2423,Rod Wave,2019-04-03,Popular Loner,3US2r3B2F7ZtEXsQ4zrjVl,61
2424,Nirvana,2019-11-01,Come As You Are - Rehearsal,3qrbLmDstPEB51n5OBZxcx,51
2425,Drake,2019-02-15,November 18th,0JaVdpmiex2EP7bBzyKVTa,64
2426,Alesso,2019-06-14,Sad Song (feat. TINI),2JoIjuzRplpYGvvLpSW2on,75
2427,Rick Ross,2019-08-15,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),3s9f1LQ6607eDj9UYCzmgk,65
2428,AJR,2019-01-30,100 Bad Days,59NBECAQ5tXNmtKbRFcYil,61
2429,Jacquees,2019-11-08,Your Peace (feat. Lil Baby),6uNuT1YKpKjgZOOKiY4Nmf,46
2430,Elevation Worship,2019-08-30,It Is So,7rVrwI6qusX75vKxGK2dyv,64
2431,Chance the Rapper,2019-07-26,Let's Go On The Run,4LvRT9c5IKxC8GHVPAAaHb,63
2432,Labrinth,2019-11-08,Like A Movie,3mCLQo9w32ApCN1xaYQhRB,54
2433,Lil Skies,2019-03-01,Breathe,6NGeKy2lLt86dxDjJAtBFk,64
2434,Wiley,2019-01-22,Boasty (feat. Idris Elba),7cz506PyIgh2bMN90Mc8Tn,76
2435,Pathos Humano,2019-06-22,Spirito,7t8ODF7MgfkJzRRkpNb4DP,65
2436,Everlight,2019-03-27,I Know You're Here,15IzXs0Oln8qBHIJUYLSzM,65
2437,Monsta X,2019-10-28,Follow,7ri0aUbwDcItOnQbywEGU5,70
2438,Paulo Londra,2019-09-26,Party (feat. A Boogie Wit da Hoodie),5PDoWY5Av2Ba3rWIdY9Ij0,78
2439,Sigala,2019-05-24,Wish You Well,1yAPglN5AGf7UoLK062ZYq,78
2440,Rich The Kid,2019-03-22,Woah (feat. Miguel & Ty Dolla $ign),2lAUMDyWq80slJVsrYyD7N,65
2441,Arcangel,2019-10-25,Memoria Rota,4etV43Qb0OBbMcxiLDVwSo,73
2442,Labrinth,2019-09-20,Something's Got To Give,56khZQKfmdTikYbbZLgxAY,69
2443,Vala Capon,2019-03-31,Quando sorridi,4tJLqa4zHZmoBrkdZu2IFY,69
2444,Gucci Mane,2019-10-18,Highly Recommended,5tFhMNNyKyJUZL92Zza64t,62
2445,John Legend,2019-11-08,Christmas In New Orleans,04jAUwq37fiEqFdduKcNVZ,31
2446,Joseph Beg,2019-03-22,Too Late Now,0dfdqbbN5nGqEZorAKmSEP,63
2447,88rising,2019-10-11,These Nights,5795rPYTG0IWVfSJoptauo,67
2448,John Legend,2019-11-08,What Christmas Means to Me (feat. Stevie Wonder),1k0bj8p3dIkXcyQTG34Mxs,31
2449,John Legend,2019-11-08,This Christmas,1iaYPHy8DQzNcnsRstzSLm,30
2450,Everlight,2019-03-25,Fortress,1pLbdZxfqP0jPqCbJB4A5N,64
2451,John Legend,2019-11-08,Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),3vvnvVvBYMsVAUn26yBaMn,30
2452,Freya Ridings,2019-05-30,Castles,5o8lxcSYAj8uXTiIHoyyA9,68
2453,John Legend,2019-11-08,Silver Bells,3L5BzyKLIwBiRNAHnxRmBW,29
2454,A$AP Ferg,2019-08-16,Floor Seats,6AomCkEOQUODCYzQwH4SWC,66
2455,John Legend,2019-11-08,Bring Me Love,5MDgHT305bgpZSCz9mYo1X,30
2456,John Legend,2019-11-08,My Favorite Things,5ax4G63uPohV5CpOcZegSc,29
2457,John Legend,2019-11-08,No Place Like Home,3EIUAwvNZMxzFDUunLXIxW,28
2458,John Legend,2019-11-08,Merry Christmas Baby / Give Love on Christmas Day,7JsQbkM2ETDrNN6mYG23H1,27
2459,John Legend,2019-11-08,Christmas Time Is Here,1rAU64pr99UAiGhlu9LqRo,27
2460,John Legend,2019-11-08,By Christmas Eve,3C1ZpsYO0K1wz74kPajwz4,27
2461,John Legend,2019-11-08,The Christmas Song (Chestnuts Roasting On An Open Fire),5P99NICZOdPmDo7M6Hnm7N,27
2462,John Legend,2019-11-08,Please Come Home For Christmas,7aYsapFQQBmCeucjjAjEWx,26
2463,Bad Wolves,2019-08-23,Killing Me Slowly,6E5gsJm3t0RqmiHBfUBaya,66
2464,John Legend,2019-11-08,Purple Snowflakes,7JjOS7nnCHEJBCjOSTDor2,25
2465,Sleeping With Sirens,2019-06-19,Leave It All Behind,6nMNpGl4VvMhtYigbbOmBu,66
2466,John Legend,2019-11-08,Wrap Me Up in Your Love,6ZK1n5Sk3pi8gFmz8k6ONF,25
2467,John Legend,2019-11-08,Merry Merry Christmas,1EPHCRrH9C4PGRJ70yiisf,25
2468,John Legend,2019-11-08,Waiting for Christmas,5BQd8jqHmRHelSadAChP7L,24
2469,SuperM,2019-10-04,I Can't Stand The Rain,0ls2ZkYJcDBVLZGvtzp4Qc,69
2470,Sasha Sloan,2019-07-19,at least i look cool,2eLDUK7EkpENZkDL9O5yhz,68
2471,Hozier,2019-03-01,No Plan,4byXh93siQtzKLdjKuJaAF,62
2472,Ari Lennox,2019-05-07,Broke (feat. JID),3UqLP9Cq1DNryqu9scjak0,63
2473,Daniel Caesar,2019-06-28,OPEN UP,4QTwWQDW89udp0JDO2lmPI,65
2474,EARTHGANG,2019-09-06,Stuck (feat. Arin Ray),37lsV513gD04gFvKIPCw4N,65
2475,LÉON,2019-03-01,Come Home To Me,2K8elWg8ihrZRwZJ7Gy6L3,69
2476,OMB Peezy,2019-08-23,Big Homie,2cm7ApASoZdkhnJxvkMqfy,61
2477,The Aural Healer,2019-06-23,Awakening,3l40zMkLh37tdYlyxEljiy,64
2478,Shoreline Mafia,2019-09-04,Wake Me Up In Traffic (feat. 03 Greedo and Drakeo the Ruler),7zZTXP1SZWituBpo0AgxkY,61
2479,Jacquees,2019-11-08,Round II,3YF32OxKM9s0dDUegvERC6,45
2480,Rosie Carney,2019-01-25,Bud (Rose),1gfzgfcrmkn2yTWuVGhCgh,68
2481,TINI,2019-09-06,Fresa,4BCPItsB94KDLuERZT3aNM,84
2482,Binary One,2019-04-29,Attention Caller,5mgbGh47Sm1s8swwlGsSbW,65
2483,Eik Octobre,2019-09-06,Take Me Somewhere Else,37EJ2kCLr8RoXDxYE5cHrF,68
2484,Jhay Cortez,2019-05-24,Easy,7fTsw0IKbbPDN19keS32tF,79
2485,Gucci Mane,2019-06-21,Potential (feat. Lil Uzi Vert & Young Dolph),1CiR9MK8zVPKtGrHe4LFPb,63
2486,Love Falk,2019-07-08,A Whole New World,3ejZDyN8cOcVtK9P8VHfXn,68
2487,Machine Gun Kelly,2019-07-05,Waste Love (feat. Madison Love),581geNTL8gGJE3MEPY5tcE,65
2488,Dreamscaper,2019-06-24,Call to Rest,7FpuImiEfUmOWKKi4UyO9y,69
2489,_tag,2019-02-12,busking,6hBofveV7cUFOSuUB9RQjk,65
2490,PnB Rock,2019-05-02,My Ex,3DkSirQyz93TaxZ0f0DloI,63
2491,ChocQuibTown,2019-02-01,Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,76
2492,Jay Chou,2019-09-16,說好不哭,56wVfJKtnwlSZtC4NVgIrf,74
2493,Drake,2019-02-15,Successful (feat. Trey Songz & Lil Wayne),6NwhtCYkfwWlcR62Ac4E7y,65
2494,TOMORROW X TOGETHER,2019-10-21,New Rules,6DAPX3IK33jiOHUzIWbYn6,69
2495,Knowmadic,2019-01-07,Faces,5n16dEoZ1OwdpqOIK13m1X,66
2496,Highly Suspect,2019-11-01,16,7jHJ2MzIKO1kIMxGamKRKn,62
2497,Leslie Kritzer,2019-06-07,What I Know Now,5hKJAy2dKwWzcP5HWuxhBC,65
2498,Drake,2019-02-15,Uptown (feat. Bun B & Lil Wayne),0q7LGcVSpsIoSbjChtZ8lI,63
2499,Trippie Redd,2019-08-09,Everything BoZ,1WnKJJKMtnmPdvFGOxcRVZ,63
2500,Matter and Energy,2019-06-28,Quantum,531T2IlqucxLsyDPtw6LSv,68
2501,Beyoncé,2019-07-10,"SPIRIT - From Disney's ""The Lion King""",1tC5WMSlsGDFfqnrquB1ty,70
2502,Joy Williams,2019-05-03,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,66
2503,Jacquees,2019-11-08,Good Lovin,7gE6wTIjO5NzzTHMy27MLc,44
2504,Jacquees,2019-11-08,Fact Or Fiction,2PXJe617jVuhB8Z57G2zrn,43
2505,Ben Platt,2019-10-22,Vienna,2e99VkUhB9ydNPYdfbNxCx,65
2506,Jacquees,2019-11-08,EEeee (feat. TK Kravitz),5IQSP86V5Ub92WpoxxgtOG,43
2507,Claire Pinette,2019-08-16,"Petit a petit, l’oiseau fait son nid",5Ze5DrTUOybbeTXgqOHFz7,68
