,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,0,XXXTENTACION,2017-08-25,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,0.437
1,1,Granular,2017-10-13,White Noise - 500 hz,65rkHetZXO6DQmBh3C2YtW,84,0.923,0.0,147097,4.98e-05,0.297,10,0.11,-32.354,0,0.0,0.0,0,0.0
2,2,XXXTENTACION,2017-08-25,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,85,0.0172,0.797,146520,0.533,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329
3,3,Lil Uzi Vert,2017-08-25,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,85,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401
4,4,Offset,2017-10-30,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,83,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333
5,5,Frank Ocean,2017-03-10,Chanel,6Nle9hKrkL1wQpwNfEkxjh,82,0.874,0.776,210285,0.503,0.0,0,0.112,-5.732,0,0.237,110.134,4,0.473
6,6,Khalid,2017-04-27,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,84,0.199,0.798,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,0.394
7,7,Kendrick Lamar,2017-04-14,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,85,0.000282,0.908,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421
8,8,Billie Eilish,2017-12-22,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,85,0.737,0.483,203569,0.412,0.0,7,0.116,-8.461,1,0.0402,170.163,3,0.247
9,9,Granular,2017-10-13,White Noise - 145 hz,6H4B9gJD6eQlNoEh8q85pP,82,0.944,0.0,135484,2.03e-05,0.869,2,0.112,-40.449,0,0.0,0.0,0,0.0
10,10,Khalid,2017-04-27,Location,152lZdxL1OR0ZMW6KquMif,83,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326
11,11,Kendrick Lamar,2017-04-14,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,82,0.264,0.8,213400,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779
12,12,Luke Combs,2017-06-02,Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,79,0.0153,0.464,222533,0.813,0.0,10,0.254,-6.185,1,0.0416,75.975,4,0.516
13,13,Rex Orange County,2017-01-25,Best Friend,47Bg6IrMed1GPbxRgwH2aC,82,0.395,0.575,262231,0.714,0.0,6,0.115,-5.247,1,0.0596,144.982,4,0.32
14,14,Imagine Dragons,2017-06-23,Believer,0pqnGHJpmpxLKifKRmU6WP,89,0.0622,0.776,204347,0.78,0.0,10,0.081,-4.374,0,0.128,124.949,4,0.666
15,15,XXXTENTACION,2017-08-25,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,83,0.847,0.734,95467,0.57,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,0.689
16,16,NF,2017-10-06,Let You Down,52okn5MNA47tk87PeZJLEL,84,0.298,0.656,212120,0.721,0.0,5,0.173,-5.665,0,0.122,148.066,4,0.468
17,17,Lee Brice,2017-11-03,Rumor,56eGOeSsqdg3FLxdo83TwV,78,0.749,0.655,198440,0.56,0.0,9,0.115,-6.857,1,0.0486,140.975,4,0.599
18,18,Kane Brown,2017-10-06,Heaven,1HXy5I3HTWq8OvxCn0z7G7,79,0.263,0.677,179507,0.556,0.0,9,0.105,-6.544,1,0.0306,80.009,4,0.521
19,19,Luke Combs,2017-06-02,When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l,79,0.013,0.551,240760,0.801,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,0.625
20,20,Lil Uzi Vert,2017-11-17,20 Min,0uxSUdBrJy9Un0EYoBowng,79,0.109,0.773,220587,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783
21,21,Imagine Dragons,2017-06-23,Thunder,1zB4vmk8tFRmM9UULNzbLB,87,0.00671,0.605,187147,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.288
22,22,Lil Uzi Vert,2017-08-25,The Way Life Goes (feat. Oh Wonder),2eAZfqOm4EnOF9VvN50Tyc,79,0.617,0.703,221747,0.757,0.0,1,0.106,-3.612,1,0.05,82.008,4,0.696
23,23,Ed Sheeran,2017-03-03,Perfect,0tgVpDi06FyKpA1z0VMD4v,88,0.163,0.599,263400,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168
24,24,Sam Hunt,2017-02-01,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,79,0.463,0.731,165387,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631
25,25,A Boogie Wit da Hoodie,2017-09-29,Drowning (feat. Kodak Black),1f5cbQtDrykjarZVrShaDI,79,0.501,0.839,209269,0.81,0.0,5,0.117,-5.274,0,0.0568,129.014,4,0.814
26,26,Bebe Rexha,2017-08-11,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,82,0.047,0.643,163870,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579
27,27,"Tyler, The Creator",2017-07-21,See You Again,7KA4W4McWYRpgf0fWsJZWB,80,0.371,0.558,180387,0.559,7.49e-06,6,0.109,-9.222,1,0.0959,78.558,4,0.62
28,28,Russell Dickerson,2017-10-13,Every Little Thing,4EpLU30bi1KNWkBTfgZkoK,78,0.216,0.638,190640,0.854,0.0,1,0.0357,-4.664,1,0.11,93.869,4,0.859
29,29,Rex Orange County,2017-10-11,Loving Is Easy,5EYi2rH4LYs6M21ZLOyQTx,81,0.217,0.756,155720,0.609,0.00474,3,0.096,-7.927,1,0.0544,117.023,4,0.537
30,30,Rex Orange County,2017-03-22,Sunflower,4EpZ4eYuZOwPSSwyqpdHnJ,81,0.646,0.384,252231,0.765,0.00352,6,0.522,-4.463,1,0.0579,129.903,4,0.567
31,31,Lil Skies,2017-12-12,Lust,7oJrVhiTPZGBXWPwhxjy9S,80,0.138,0.718,156000,0.767,0.0,9,0.114,-5.641,1,0.166,160.084,4,0.519
32,32,Logic,2017-05-05,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,82,0.57,0.62,250173,0.574,0.0,5,0.19,-7.788,0,0.0479,100.021,4,0.352
33,33,Lauv,2017-05-19,I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,85,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
34,34,Billie Eilish,2017-12-22,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,84,0.816,0.511,200379,0.363,0.0317,4,0.084,-7.65,0,0.041,144.892,4,0.169
35,35,Erik Eriksson,2017-01-08,Clean White Noise - Loopable with no fade,2bRKxuH1o7pTmb1y4GfdEc,84,0.791,0.0,90228,0.00342,1.0,8,0.111,-28.46,1,0.0,0.0,0,0.0
36,36,Sam Smith,2017-11-03,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,79,0.615,0.661,201000,0.373,0.0,5,0.177,-8.249,1,0.0505,91.5,4,0.523
37,37,Kendrick Lamar,2017-04-14,DNA.,6HZILIRieu8S0iqY8kIKhj,81,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422
38,38,21 Savage,2017-09-23,Bank Account,2fQrGHiQOvpL9UgPvtYy6G,81,0.0151,0.884,220307,0.346,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,0.376
39,39,blackbear,2017-04-21,do re mi,3Q3myFA7q4Op95DOpHplaY,80,0.00419,0.742,212027,0.599,1.02e-05,8,0.126,-6.256,1,0.0465,110.977,3,0.154
40,40,Chase Rice,2017-11-17,Eyes On You,5AnSllIrgGsCZzZJkVnApx,77,0.323,0.606,182493,0.652,0.0,9,0.201,-6.982,1,0.0281,97.155,4,0.476
41,41,Russ,2017-05-05,Losin Control,4cxMGhkinTocPSVVKWIw0d,79,0.515,0.759,237507,0.245,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209
42,42,Jack Stauber,2017-03-25,Buttercup,2mlGPkAx4kwF8Df0GlScsC,83,0.723,0.705,208026,0.373,0.81,7,0.289,-9.066,1,0.0384,120.046,4,0.551
43,43,Khalid,2017-04-27,8TEEN,5bgwqaRSS3M8WHWruHgSL5,80,0.225,0.83,228600,0.585,0.00209,1,0.0576,-5.802,1,0.0366,105.03,4,0.642
44,44,NF,2017-10-06,Lie,07FkzikE6FuHIa8Ma7zJGc,80,0.161,0.753,209213,0.66,0.0,5,0.236,-6.542,1,0.133,95.003,4,0.182
45,45,Hailee Steinfeld,2017-09-08,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,82,0.0337,0.663,174800,0.708,0.0,8,0.0841,-4.154,1,0.0473,103.073,4,0.742
46,46,Luke Combs,2017-06-02,One Number Away,4gB7HrYHbJVJ5RFOjxmoq4,77,0.00585,0.544,221800,0.781,0.0,6,0.191,-6.16,0,0.0311,144.075,4,0.527
47,47,Miguel,2017-12-01,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,78,0.173,0.674,259333,0.506,0.0,6,0.0866,-10.532,1,0.0434,145.965,4,0.183
48,48,Demi Lovato,2017-09-29,Sorry Not Sorry,7gvd8xj4QgPqbQSsn5pV7d,82,0.0237,0.705,203760,0.64,0.0,11,0.262,-6.928,0,0.225,144.077,4,0.887
49,49,French Montana,2017-07-14,Unforgettable,3B54sVLJ402zGa6Xm4YGNe,83,0.0293,0.726,233902,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
50,50,SZA,2017-06-09,Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,78,0.111,0.795,275080,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
51,51,NF,2017-10-06,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS,80,0.624,0.681,199387,0.397,0.0,0,0.113,-10.271,1,0.12,70.129,4,0.251
52,52,Loud Luxury,2017-10-27,Body,21RzyxY3EFaxVy6K4RqaU9,80,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582
53,53,GoldLink,2017-03-24,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,78,0.133,0.728,176702,0.607,0.0,1,0.0864,-8.417,0,0.132,129.938,4,0.445
54,54,Peachy!,2017-08-14,Falling for U,0sHFw13WH3LtSB3yP8UMYJ,79,0.741,0.516,124000,0.358,1.34e-06,8,0.0813,-12.018,0,0.424,79.509,4,0.397
55,55,YNW Melly,2017-10-16,772 Love,230wNo1dnexltKYQbsW7oD,76,0.226,0.676,209489,0.623,1.66e-05,6,0.159,-7.297,0,0.0352,111.466,4,0.347
56,56,Aminé,2017-07-28,Caroline,5hTpBe8h35rJ67eAWHQsJx,78,0.17,0.941,209640,0.335,0.0,5,0.262,-10.179,0,0.505,120.041,4,0.707
57,57,Daniel Caesar,2017-08-25,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,79,0.422,0.658,278180,0.294,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
58,58,Khalid,2017-04-27,Coaster,39KG4kom3enSx4GTThuDGt,78,0.935,0.441,199120,0.219,0.0,8,0.115,-14.586,1,0.0419,94.021,4,0.244
59,59,Marshmello,2017-08-11,Silence,7vGuf3Y35N4wmASOKLUVVU,83,0.256,0.52,180823,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286
60,60,Kodak Black,2017-08-18,Roll In Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI,78,0.0306,0.747,213132,0.524,0.0,10,0.2,-6.807,0,0.245,140.053,4,0.363
61,61,Halsey,2017-06-02,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl,78,0.0604,0.675,181279,0.751,0.0,0,0.0893,-3.539,1,0.0296,118.384,4,0.612
62,62,Drake,2017-03-18,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,81,0.304,0.804,298941,0.459,0.0862,11,0.11,-11.556,1,0.039,111.963,4,0.372
63,63,Ed Sheeran,2017-03-03,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931
64,64,Lil Skies,2017-12-12,Red Roses (feat. Landon Cube),3ZhTT6yjZwpPph5MIJ53XY,77,0.547,0.691,262544,0.683,0.0,0,0.221,-7.335,1,0.0954,140.002,4,0.456
65,65,Selena Gomez,2017-10-25,Wolves,0tBbt8CrmxbjRP0pueQkyU,84,0.129,0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305
66,66,A$AP Ferg,2017-08-18,Plain Jane,4dVpf9jZjcORqGTLUaeYj9,80,0.0651,0.797,173600,0.844,0.0,11,0.087,-5.482,1,0.275,170.142,4,0.52
67,67,Lil Skies,2017-12-12,Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,78,0.157,0.745,203908,0.646,0.0,6,0.338,-6.987,0,0.17,79.993,4,0.46
68,68,Daniel Caesar,2017-08-25,Best Part (feat. H.E.R.),1RMJOxR6GRPsBHL8qeC2ux,81,0.808,0.524,209831,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436
69,69,SZA,2017-06-09,The Weekend,6gU9OKjOE7ghfEd55oRO57,77,0.241,0.487,272187,0.366,0.0,8,0.126,-9.405,0,0.0531,68.191,5,0.161
70,70,Tee Grizzley,2017-04-07,First Day Out,3muBQDekYAg7jm6hDu6R0Z,75,0.171,0.587,254694,0.711,0.0,1,0.125,-6.33,1,0.42,98.008,4,0.381
71,71,Playboi Carti,2017-04-14,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,78,0.0113,0.791,181812,0.581,0.0,11,0.35,-7.323,0,0.286,162.99,4,0.438
72,72,Billie Eilish,2017-02-24,bellyache,51NFxnQvaosfDDutk0tams,81,0.46,0.695,179172,0.573,0.0734,4,0.482,-8.597,0,0.106,99.939,4,0.408
73,73,Playboi Carti,2017-04-14,wokeuplikethis*,59J5nzL1KniFHnU120dQzt,76,0.0138,0.785,235535,0.62,0.0,8,0.15,-6.668,1,0.254,78.476,4,0.478
74,74,Dustin Lynch,2017-09-08,Small Town Boy,2YMhrXQYKkm4kXLcXKKd5z,75,0.0251,0.554,205733,0.743,0.0,9,0.359,-6.016,1,0.0287,72.997,4,0.673
75,75,Portugal. The Man,2017-06-16,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,81,0.0417,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
76,76,H.E.R.,2017-10-20,Best Part (feat. Daniel Caesar),4OBZT9EnhYIV17t4pGw7ig,79,0.795,0.473,209400,0.371,0.0,4,0.109,-10.219,0,0.0405,75.208,4,0.413
77,77,Shawn Mendes,2017-04-20,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,85,0.106,0.444,187973,0.819,0.0,10,0.107,-4.078,0,0.341,82.695,4,0.747
78,78,Big Sean,2017-02-03,Bounce Back,0SGkqnVQo9KPytSri1H6cF,78,0.105,0.77,222360,0.567,0.0,2,0.125,-5.698,1,0.175,81.477,4,0.26
79,79,Lil Peep,2017-08-15,Save That Shit,0S0vWvyZ6Rc79TXkWxT9QA,81,0.0262,0.534,231547,0.583,0.0,2,0.421,-8.672,1,0.0288,105.997,4,0.145
80,80,Imagine Dragons,2017-06-23,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,83,0.0362,0.672,201240,0.655,0.0,10,0.117,-5.021,0,0.0311,134.945,4,0.556
81,81,Cuco,2017-05-25,Lo Que Siento,3oyf4dalm17kzTE8LJDbgR,77,0.503,0.326,312000,0.685,0.0,10,0.427,-5.576,1,0.179,86.882,5,0.409
82,82,Ed Sheeran,2017-03-03,Happier,2RttW7RAu5nOAfq6YFvApB,84,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.236
83,83,Clairo,2017-08-04,Pretty Girl,0KyAGiNGUytG5JLxJu4F6l,77,0.593,0.93,178352,0.611,0.00124,0,0.0592,-4.406,1,0.0415,112.127,4,0.695
84,84,Future,2017-06-30,Mask Off,0VgkVdmE4gld66l8iyGjgx,81,0.0102,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281
85,85,Lil Baby,2017-12-01,Freestyle,5BbdKBZO0TH0GhfxUfyhL9,75,0.212,0.877,162053,0.514,0.0,2,0.154,-5.585,0,0.0657,119.998,4,0.272
86,86,Billie Eilish,2017-12-22,COPYCAT,5w7wuzMzsDer96KqxafeRK,80,0.353,0.679,194711,0.388,9.25e-05,4,0.341,-10.977,0,0.0932,124.909,4,0.234
87,87,Trippie Redd,2017-05-14,Love Scars,0AICBlLzFCTpUqmAbtzB2z,76,0.000404,0.659,143969,0.614,0.0,9,0.123,-7.32,0,0.0541,119.405,4,0.26
88,88,Clairo,2017-06-14,Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV,77,0.865,0.817,123884,0.551,0.000151,7,0.101,-9.33,0,0.133,109.966,4,0.142
89,89,PnB Rock,2017-01-13,Selfish,2xbI8Vmyv3TkpTdywpPyNw,75,0.114,0.638,245604,0.6,0.0,1,0.187,-5.84,0,0.0438,101.981,4,0.0399
90,90,Billie Eilish,2017-12-22,my boy,1RGasjWLZ4qMN7wbtkLa3u,80,0.472,0.692,170852,0.394,0.000191,11,0.117,-8.745,0,0.207,89.936,4,0.324
91,91,Shawn Mendes,2017-04-20,There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,84,0.38,0.866,199440,0.813,0.0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969
92,92,G-Eazy,2017-12-15,No Limit,2DQ1ITjI0YoLFzuADN1ZBW,78,0.0117,0.838,245387,0.771,0.0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
93,93,Old Dominion,2017-08-25,Written in the Sand,2A69wys3S9uiPSmn6UZWJn,75,0.593,0.725,184080,0.437,0.0,6,0.0842,-9.602,1,0.0575,83.985,4,0.759
94,94,The Chainsmokers,2017-04-07,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,84,0.0498,0.617,247160,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446
95,95,2 Chainz,2017-06-16,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,76,0.0317,0.822,210200,0.505,0.000911,7,0.114,-7.384,1,0.147,73.003,4,0.523
96,96,Jhené Aiko,2017-09-22,Sativa,2pg2TiYo9Rb8KeB5JjP7jS,75,0.315,0.741,276960,0.61,0.0,6,0.534,-7.34,0,0.0512,125.99,4,0.72
97,97,Ella Mai,2017-02-22,Boo'd Up,0At2qAoaVjIwWNAqrscXli,76,0.0862,0.561,256064,0.779,0.0,10,0.078,-5.107,0,0.0531,81.965,4,0.235
98,98,Russell Dickerson,2017-10-13,Blue Tacoma,2oPCR02nduYVpj7CTfsA0d,74,0.0183,0.455,212067,0.897,0.0,9,0.174,-4.879,1,0.0403,160.139,4,0.728
99,99,Bryce Vine,2017-12-01,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,74,0.493,0.763,190472,0.572,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,0.25
100,100,Charlie Heat,2017-06-30,Sunshine,5aJU3H46Gn1EvaF3iMWWXN,76,0.0982,0.756,181543,0.615,0.0,3,0.114,-6.351,1,0.122,74.995,4,0.427
101,101,Gucci Mane,2017-10-13,I Get The Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,76,0.0232,0.89,233087,0.633,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,0.425
102,102,Migos,2017-01-27,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,77,0.061,0.927,343150,0.665,0.0,11,0.123,-5.313,1,0.244,127.076,4,0.175
103,103,Hailee Steinfeld,2017-04-28,Most Girls,10GJQkjRJcZhGTLagFOC62,78,0.0485,0.76,204400,0.588,0.0,9,0.0847,-7.082,1,0.0775,102.974,4,0.384
104,104,BROCKHAMPTON,2017-12-15,BLEACH,0dWOFwdXrbBUYqD9DLsoyK,76,0.462,0.595,273151,0.657,0.000597,1,0.437,-6.498,0,0.183,156.093,4,0.718
105,105,Tee Grizzley,2017-03-17,From The D To The A (feat. Lil Yachty),2NyrXRn4tancYPW6JwtTl2,74,0.195,0.851,158684,0.625,0.0,10,0.266,-5.417,0,0.303,99.061,4,0.668
106,106,Dua Lipa,2017-06-02,IDGAF,76cy1WJvNGJTj78UqeA5zr,83,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51
107,107,Absofacto,2017-11-03,Dissolve,7pBrj5rt4SSxXwFKOyZfHR,77,0.23,0.688,224661,0.582,0.000157,6,0.0663,-10.668,0,0.0542,85.486,4,0.872
108,108,SZA,2017-12-15,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,78,0.495,0.775,171806,0.573,0.0,11,0.126,-4.933,1,0.0585,101.925,4,0.667
109,109,Tyler Childers,2017-08-04,Feathered Indians,2tgQaL85WoRfgEa4hFQgrE,72,0.75,0.536,224947,0.574,0.00277,7,0.105,-6.705,1,0.0254,87.194,4,0.877
110,110,Tay-K,2017-12-14,The Race,3wGXyJGsCf1myH5MooQIqE,75,0.00266,0.766,140000,0.606,0.0,9,0.166,-6.064,1,0.456,160.223,4,0.352
111,111,blackbear,2017-04-21,i miss the old u,1nMYtxDrONcoGnKRvxTwPv,76,0.31,0.716,211128,0.812,0.0,7,0.551,-5.233,1,0.344,133.047,4,0.385
112,112,Liam Payne,2017-05-18,Strip That Down,4Ro98RCK90oHqqSZUnTFq5,80,0.22,0.874,204502,0.497,0.0,6,0.0761,-5.484,1,0.0562,106.023,4,0.542
113,113,Kodak Black,2017-03-31,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,75,0.0576,0.497,268187,0.489,9.91e-05,11,0.122,-7.724,0,0.294,171.853,4,0.231
114,114,Khalid,2017-04-27,Saved,248OFOZef6ShXv6DGgbnxU,77,0.189,0.739,206533,0.448,0.0,10,0.118,-10.28,0,0.138,81.044,4,0.553
115,115,Billie Eilish,2017-12-22,hostage,1WsEgieHsWWndAzLkmV105,78,0.868,0.427,229426,0.123,3.12e-05,9,0.0732,-15.228,0,0.0497,129.565,5,0.0394
116,116,Kesha,2017-08-11,Praying,0jdny0dhgjUwoIp5GkqEaA,77,0.491,0.576,230267,0.39,0.0,10,0.111,-7.202,1,0.0297,73.433,4,0.319
117,117,Migos,2017-01-27,Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,76,0.307,0.92,304041,0.674,0.0,1,0.104,-5.662,0,0.264,141.967,4,0.741
118,118,Chord Overstreet,2017-02-03,Hold On,5vjLSffimiIP26QG5WcN2K,79,0.497,0.608,198853,0.445,0.0,2,0.0802,-9.551,1,0.055,119.886,4,0.189
119,119,Dua Lipa,2017-06-02,New Rules,2ekn2ttSfGqwhhate0LSR0,83,0.00261,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
120,120,Shawn Mendes,2017-04-20,Mercy,0AS63m1wHv9n4VVRizK6Hc,82,0.125,0.555,208733,0.662,0.0,11,0.111,-4.952,0,0.0827,148.128,4,0.356
121,121,Brett Young,2017-02-09,In Case You Didn't Know,1DA7FEKgQeyRPtU44L5DOf,74,0.386,0.607,226200,0.536,0.0,10,0.102,-7.306,1,0.0305,147.986,4,0.434
122,122,XXXTENTACION,2017-02-20,Look At Me!,7floNISpH8VF4z4459Qo18,79,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
123,123,Zedd,2017-02-23,Stay,6uBhi9gBXWjanegOb2Phh0,80,0.253,0.69,210091,0.622,0.0,5,0.116,-5.025,0,0.0622,102.04,4,0.544
124,124,XXXTENTACION,2017-08-25,Carry On,2yZax79pOrYuyIFVW2cZY2,77,0.768,0.735,129720,0.197,0.000276,3,0.296,-13.378,0,0.537,147.899,4,0.383
125,125,PnB Rock,2017-03-30,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",5de7ci7TFqbQ1PFgKAD7MR,72,0.0517,0.703,249240,0.661,0.0,6,0.34,-3.885,1,0.0539,149.906,4,0.495
126,126,NAV,2017-02-24,Myself,05nbZ1xxVNwUTcGwLbp7CN,74,0.664,0.654,226040,0.393,0.0,5,0.114,-7.621,0,0.284,159.741,4,0.105
127,127,Foster The People,2017-07-21,Sit Next to Me,4BdGO1CaObRD4La9l5Zanz,75,0.117,0.638,243147,0.738,0.000384,6,0.689,-4.976,0,0.0292,97.021,4,0.657
128,128,XXXTENTACION,2017-05-16,I Don't Wanna Do This Anymore,5de9Ho64dovuQI8Uhn5gPD,76,0.843,0.433,87561,0.778,0.0,4,0.139,-7.681,1,0.041,114.208,4,0.764
129,129,Julia Michaels,2017-07-28,Issues,7vu0JkJh0ldukEYbTVcqd0,73,0.401,0.728,176320,0.415,0.0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455
130,130,SZA,2017-06-09,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,74,0.13,0.684,231253,0.683,0.0,6,0.156,-7.366,1,0.177,112.856,4,0.406
131,131,Billie Eilish,2017-12-22,watch,7eB1V5LvAdxCc7brfGhRRo,78,0.333,0.441,177523,0.599,0.00198,0,0.103,-8.985,1,0.225,165.212,4,0.35
132,132,DJ Khaled,2017-06-22,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",1jYiIOC5d6soxkJP81fxq2,71,0.0533,0.599,288877,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817
133,133,G-Eazy,2017-12-15,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,79,0.0534,0.589,268867,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191
134,134,"Tyler, The Creator",2017-07-21,Boredom,5WNYg3usc6H8N3MBEp4zVk,75,0.79,0.559,320720,0.578,0.000522,8,0.324,-9.54,1,0.151,79.938,4,0.239
135,135,Maggie Lindemann,2017-03-02,Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,78,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733
136,136,Thomas Rhett,2017-09-08,Marry Me,0OWZFobGSIW9GrSlQ9C5pc,73,0.113,0.588,205453,0.408,0.0,3,0.13,-8.662,1,0.0237,85.008,4,0.484
137,137,Lil Uzi Vert,2017-08-25,Dark Queen,2ZdCrBA52bb4pIG3tOOZiQ,73,0.222,0.747,173419,0.606,0.0,4,0.281,-5.286,1,0.172,155.055,4,0.2
138,138,Drake,2017-03-18,Fake Love,343YBumqHu19cGoGARUTsd,77,0.108,0.927,210937,0.488,0.0,9,0.196,-9.433,0,0.42,133.987,4,0.605
139,139,Russell Dickerson,2017-10-13,Yours,6RSNKGdv3nDTHqgw4bdzyF,73,0.119,0.555,216960,0.722,0.0,11,0.0861,-6.005,1,0.034,134.058,4,0.559
