,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
441,449,Lady Gaga,2018-10-05,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,82,0.299,0.553,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.296
442,450,Madison Beer,2018-02-02,Home with You,0iwsQWgtjSq2kUXuZwTDAL,76,0.067,0.631,190576,0.599,0.0,7,0.0952,-6.137,0,0.0878,170.122,4,0.727
443,451,Eric Church,2018-10-05,Some Of It,3d1qN7AHge6BXuVPutcpI5,70,0.341,0.56,195147,0.736,9.81e-06,0,0.155,-7.306,1,0.0446,79.843,4,0.824
444,452,T3R Elemento,2018-11-16,Aerolínea Carrillo,0xYTyyfV767E2Vn3hz56kL,75,0.337,0.669,174276,0.561,0.0,1,0.198,-6.613,1,0.0318,114.405,3,0.867
445,453,Pardison Fontaine,2018-09-20,Backin' It Up (feat. Cardi B),0PpfPNtQOOvbMNVJijTQj0,71,0.0886,0.796,190466,0.68,0.0,10,0.268,-4.853,0,0.353,164.932,4,0.565
446,454,Juice WRLD,2018-12-10,Scared Of Love,49QVOdWgGagzLrThkIqtK6,71,0.032,0.642,170539,0.562,0.0,11,0.168,-4.869,0,0.0812,158.001,4,0.177
447,455,DJ Snake,2018-09-28,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,80,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
448,456,Bryson Tiller,2018-09-11,Canceled,3TOfcOKNuu6ZPZXJie5msH,72,0.157,0.767,183960,0.611,0.0116,5,0.0836,-5.173,0,0.0983,94.034,4,0.11
449,457,Vance Joy,2018-02-23,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,73,0.484,0.637,214720,0.864,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
450,458,BLACKPINK,2018-06-15,DDU-DU DDU-DU,2aI2k39nfa3KFsa4JclQzw,77,0.0323,0.671,209355,0.859,0.0,4,0.267,-3.922,0,0.0833,139.931,4,0.389
451,459,Kacey Musgraves,2018-03-30,High Horse,2U2Z1IXnmJIvlknWizFykZ,70,0.0325,0.725,213693,0.674,3.55e-06,11,0.0531,-5.254,0,0.0363,120.057,4,0.773
452,460,Masego,2018-09-07,Tadow,51rPRW8NjxZoWPPjnRGzHw,76,0.669,0.704,301893,0.487,8.64e-05,9,0.111,-6.407,0,0.0604,121.726,4,0.313
453,461,Brantley Gilbert,2018-12-14,What Happens In A Small Town,3g9OCNXY2aSbGRQGY17qVE,70,0.000927,0.496,202587,0.775,0.0,11,0.14,-5.304,1,0.0411,138.165,4,0.478
454,462,Valee,2018-05-04,Womp Womp,1G5ho820Xi2Qu3HsBZ26ft,72,0.066,0.877,226533,0.558,0.0,1,0.0745,-4.896,1,0.342,157.027,4,0.493
455,463,88rising,2018-07-20,History,4TwVtW8hS5LyLoDtJGpUOg,74,0.613,0.554,207308,0.589,0.000257,3,0.0982,-8.163,0,0.231,74.982,4,0.414
456,464,Bea Miller,2018-02-23,like that,6E37j4b44JGpdk297urpKM,75,0.212,0.684,185547,0.468,0.0,6,0.474,-5.817,0,0.0514,62.013,4,0.371
457,465,Lauv,2018-08-30,Superhero,1Fo4OvzP9PThFKMeMIAEYu,77,0.82,0.681,179998,0.34,0.0,7,0.285,-8.617,1,0.0339,129.98,4,0.417
458,466,Ella Mai,2018-10-12,Naked - Bonus Track,0SbOpoBzBBCqWIcvo94JeD,72,0.782,0.356,197183,0.388,0.0,9,0.109,-8.532,1,0.0652,175.123,4,0.573
459,467,YoungBoy Never Broke Again,2018-09-21,No Love,7bLwNfeIviCy6WANVRB1Kj,69,0.283,0.708,230208,0.735,0.0,11,0.113,-4.929,0,0.163,159.957,4,0.719
460,468,Kuwada,2018-02-09,Cherry Cola,44uCMdE6RWnkOFYTtbmUUc,72,0.764,0.777,184360,0.635,2.25e-06,5,0.155,-6.323,0,0.0392,138.04,4,0.653
461,469,Lady Gaga,2018-10-05,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,80,0.416,0.575,217213,0.33,0.0,7,0.0872,-6.557,1,0.031,95.801,4,0.277
462,470,Migos,2018-01-26,Notice Me,3OnOomd79OjqSYHchCQ6ht,73,0.104,0.796,233880,0.338,1.12e-06,5,0.165,-9.754,0,0.315,166.0,4,0.474
463,471,Cardi B,2018-04-06,I Do (feat. SZA),1f5PNhkNgUpvDEeZfcIlO1,72,0.27,0.886,200205,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438
464,472,Maddie & Tae,2018-04-27,Friends Don't,6GRfCWffkEG93zyUJ1kGaM,70,0.0399,0.523,187996,0.774,0.0,7,0.168,-5.982,1,0.0459,99.971,4,0.46
465,473,Bazzi,2018-04-12,Honest,11Tfh16o0SW8KdiQdeESEX,72,0.309,0.677,175093,0.594,0.0,7,0.118,-6.264,1,0.0695,76.996,4,0.427
466,474,Kanye West,2018-06-01,Yikes,1qsHYUd2c1wFGcn7e63QmG,72,0.15,0.683,188773,0.776,0.0,1,0.227,-3.251,0,0.341,173.996,4,0.223
467,475,Tory Lanez,2018-10-26,TAlk tO Me (with Rich The Kid),2QihWAl9xAwGPm5vGoO7uM,73,0.0591,0.731,184490,0.657,0.0,0,0.0874,-8.56,1,0.0434,159.97,4,0.49
468,476,KIDS SEE GHOSTS,2018-06-08,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,72,0.278,0.765,153351,0.542,1.87e-05,1,0.609,-6.755,1,0.39,171.945,4,0.734
469,477,Little Mix,2018-11-16,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,79,0.177,0.754,229720,0.854,0.0,5,0.0808,-3.449,0,0.0608,75.002,4,0.8
470,478,Travis Scott,2018-08-03,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,74,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
471,479,Daddy Yankee,2018-11-09,Adictiva,6MJUCumnQsQEKbCy28tbCP,80,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
472,480,Bad Bunny,2018-12-14,Solo de Mi,5YOkA7qd2983FtBQnP8sYx,75,0.287,0.743,197968,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15
473,481,The 1975,2018-11-30,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,75,0.000254,0.618,248336,0.837,0.000378,1,0.0618,-5.338,1,0.0304,121.227,4,0.526
474,482,KYLE,2018-12-03,Hey Julie! (feat. Lil Yachty),1jkEorRvoRQNo1WZfD1X5q,72,0.0446,0.801,156443,0.505,9.52e-06,11,0.122,-5.829,1,0.293,161.059,4,0.757
475,483,Lil Peep,2018-11-09,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,75,0.0385,0.533,207587,0.638,0.000932,10,0.0758,-9.411,1,0.0636,135.056,4,0.324
476,484,Dierks Bentley,2018-06-08,Burning Man,4a1oIihVt6xSnDRpgX387M,70,0.00403,0.609,238493,0.807,5.42e-06,5,0.0926,-7.221,1,0.0972,119.073,4,0.492
477,485,Gunna,2018-02-02,Oh Okay (feat. Young Thug & Lil Baby),38844QuZDlnt44uHPrSA3S,71,0.372,0.889,199012,0.516,0.0,8,0.0926,-8.852,1,0.327,140.005,4,0.732
478,486,JayDaYoungan,2018-12-07,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,68,0.0752,0.823,121575,0.521,0.0,0,0.0976,-9.029,0,0.501,148.083,4,0.661
479,487,Camila Cabello,2018-10-09,Consequences - orchestra,1ArLnG0bHaHPXqf08sEKM0,76,0.645,0.547,181913,0.289,0.0,0,0.148,-8.131,1,0.0348,104.851,3,0.213
480,488,Bazzi,2018-04-12,Dreams,6fZpcVRr45Z6fLtciswBBU,72,0.583,0.663,147021,0.666,3.85e-06,6,0.222,-5.441,1,0.125,159.983,4,0.605
481,489,BTS,2018-08-24,Euphoria,3p6hnejEQYXkiTO1lAzVc0,78,0.394,0.637,228615,0.799,0.0,2,0.0921,-4.519,1,0.0338,104.995,4,0.562
482,490,Rich The Kid,2018-03-30,New Freezer (feat. Kendrick Lamar),2EgB4n6XyBsuNUbuarr4eG,72,0.0405,0.884,191938,0.698,0.0,0,0.195,-9.101,1,0.364,140.068,4,0.575
483,491,Morgan Wallen,2018-04-27,If I Know Me,03d8S7FBY2kIzhP0E7l4rn,69,0.765,0.777,157693,0.604,6.79e-05,8,0.11,-5.813,1,0.12,99.934,4,0.672
484,492,Jason Aldean,2018-04-13,Drowns The Whiskey (feat. Miranda Lambert),2dwoqUYTy6SOy1dFqcTndC,68,0.294,0.552,202067,0.698,0.000103,8,0.0905,-4.817,1,0.0306,90.006,4,0.6
485,493,Morgan Evans,2018-10-12,Kiss Somebody,4f3fb3alVLFc8Ga4ncpg7x,69,0.136,0.57,213183,0.684,0.0,6,0.205,-7.054,1,0.0465,89.012,4,0.531
486,494,Summer Walker,2018-10-19,CPR,5Tp4UJvnsF4Zd05k0zXUte,71,0.637,0.693,203240,0.369,0.00335,7,0.0951,-12.683,0,0.175,140.148,4,0.141
487,495,Comethazine,2018-08-24,Bands,0AphwbfFSlGgGDlXGeiEpu,71,0.21,0.834,98734,0.457,0.0,10,0.0641,-10.775,1,0.572,158.008,4,0.533
488,496,BROCKHAMPTON,2018-07-07,1999 WILDFIRE,1t4pPnbkOjzoA5RvsDjvUU,72,0.253,0.811,251250,0.57,0.0,5,0.148,-8.093,1,0.129,128.066,4,0.814
489,497,Joji,2018-10-26,ATTENTION,5aqu5xhPqoOWqF71PkfgM8,73,0.895,0.787,128888,0.312,0.0224,7,0.115,-12.401,1,0.0383,119.899,4,0.425
490,498,Arizona Zervas,2018-06-03,FML,2W4smyeMF0Zhr2KZhAsl99,70,0.0854,0.816,222961,0.59,0.0,2,0.108,-5.961,0,0.121,100.137,4,0.612
491,499,Jason Aldean,2018-03-16,Rearview Town,3yHTTHbT058Ow0favhZO38,68,0.023,0.526,184173,0.85,0.0,10,0.0948,-4.47,0,0.0313,141.973,4,0.338
492,500,Queen Naija,2018-07-27,Butterflies,4A58lXGBRCg2cumRXTRxHO,70,0.295,0.737,212175,0.542,0.0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
493,501,Leon Bridges,2018-05-04,Beyond,1Omt5bfz1tZUCqd26HxbS0,73,0.229,0.58,240600,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
494,502,A Boogie Wit da Hoodie,2018-12-21,Come Closer (feat. Queen Naija),3UhRsQVrELOATEiY7E9X2T,72,0.22,0.741,156512,0.556,0.0,7,0.0981,-6.647,0,0.0947,140.056,4,0.616
495,503,Clean Bandit,2018-11-30,I Miss You (feat. Julia Michaels),0Ult84lvFuqNvbyXwyRQ58,78,0.299,0.693,205987,0.624,7.64e-06,0,0.0955,-7.482,0,0.0448,105.002,4,0.369
496,504,Twenty One Pilots,2018-10-05,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,75,0.00849,0.62,238560,0.61,0.162,11,0.205,-8.329,0,0.0373,127.052,4,0.235
497,505,Playboi Carti,2018-05-11,Foreign,500l6Cwe40hkPqS7Sf7ufY,69,0.0906,0.762,142893,0.705,0.0,6,0.17,-5.195,0,0.165,122.955,4,0.264
498,506,Bad Bunny,2018-02-15,Amorfoda,68QcquxCS39cQGTsRrJWIR,76,0.985,0.749,153887,0.418,0.000126,9,0.0832,-7.925,0,0.0587,147.887,3,0.307
499,507,Camila Cabello,2018-01-12,Consequences,7sTtHHrD0zDpmzQzH3zegz,75,0.889,0.455,178467,0.292,0.0,0,0.106,-6.792,1,0.0563,84.339,5,0.43
500,508,Mac Miller,2018-08-03,What's the Use?,2dgrYdgguVZKeCsrVb9XEs,72,0.736,0.759,288640,0.492,0.00989,1,0.107,-10.338,0,0.12,104.974,4,0.561
501,509,Conan Gray,2018-11-16,Generation Why,79e2GU4RLPjAqnijfvsXYr,72,0.347,0.561,219680,0.684,2.93e-06,9,0.122,-8.235,1,0.0669,81.977,4,0.528
502,510,Queen Naija,2018-06-29,Karma,3qmm9AdG0TnShv0drgXNIQ,70,0.172,0.592,176076,0.571,0.0,1,0.106,-7.132,1,0.174,104.95,4,0.424
503,511,Young the Giant,2018-10-12,Superposition,67YPjbcxUypwNOwYBZquq1,70,0.00289,0.593,230960,0.697,0.0257,7,0.14,-5.416,1,0.0399,170.0,4,0.428
504,512,Dynoro,2018-06-08,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,85,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
505,513,Wallows,2018-04-06,These Days,4gZDCOFuLCxCRWNhSEcOtJ,71,0.0398,0.655,202627,0.668,0.0302,0,0.0759,-6.733,1,0.0272,93.003,4,0.867
506,514,High Altitude Samples,2018-11-15,Soft Brown Noise,129ldjjvnFfA7Ygc8ktYnh,73,0.394,0.0,160003,0.00148,1.0,5,0.111,-31.839,1,0.0,0.0,0,0.0
507,515,Joyner Lucas,2018-02-25,Stranger Things,34I0nBvoE0ZXmqbKiJ5BWS,73,0.443,0.867,219733,0.663,0.0,10,0.117,-5.838,0,0.178,121.978,4,0.481
508,516,Shawn Mendes,2018-05-25,Fallin' All In You,5EYBryPOgIEPB7r5QIy6eG,78,0.405,0.853,235747,0.476,0.0,8,0.111,-6.696,1,0.0361,92.038,4,0.796
509,517,Travis Scott,2018-08-03,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,73,0.0462,0.834,176720,0.731,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.681
510,518,Metro Boomin,2018-11-06,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM,72,0.733,0.638,166093,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495
511,519,Jay Rock,2018-06-15,Tap Out (feat. Jeremih),2YaOQzBkhejBu5d4CyGsfS,71,0.105,0.676,199960,0.62,0.0,5,0.211,-6.343,0,0.0562,100.06,4,0.607
512,520,Kygo,2018-03-16,Remind Me to Forget,5sIx4BlfYGuZeSLF40N9GH,77,0.193,0.685,217287,0.508,0.0,0,0.139,-6.4,1,0.0987,99.063,4,0.315
513,521,Lil Tjay,2018-12-21,Long Time,6GiOnqCGSAlSFDJeE175If,70,0.0264,0.767,202520,0.492,0.0,5,0.311,-9.364,0,0.308,151.986,4,0.194
514,522,haroinfather,2018-07-30,Princess Bubblegum,2O9KgUsmuon6Gycdmagc6t,71,0.42,0.589,95709,0.484,0.0385,7,0.109,-11.613,1,0.0742,139.998,4,0.0726
515,523,Julia Michaels,2018-02-09,Heaven,1T575AhHueYinKSDflEsGK,76,0.857,0.552,191787,0.371,0.0,7,0.0838,-9.104,0,0.0359,199.843,3,0.245
516,524,The 1975,2018-11-30,Love It If We Made It,6WmIyn2fx1PKQ0XDpYj4VR,74,0.000607,0.472,252926,0.745,2.74e-05,4,0.0957,-5.297,1,0.0356,180.06,4,0.0631
517,525,Eminem,2018-08-31,Not Alike (feat. Royce Da 5'9),28FGV3ORH14MYORd7s5dlU,74,0.0692,0.904,288087,0.756,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342
518,526,MKTO,2018-09-07,How Can I Forget,0ibG3XCJ32Qq9maUY4AViR,73,0.69,0.796,177141,0.53,0.0,8,0.0646,-5.967,1,0.0558,105.031,4,0.754
519,527,Ozuna,2018-01-30,El Farsante - Remix,7uYgVgRSgqluZclLS7wpp4,75,0.218,0.737,258000,0.742,0.0,6,0.316,-2.875,1,0.0441,119.966,4,0.386
520,528,SOB X RBE,2018-02-09,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,70,0.177,0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.143,97.017,4,0.471
521,529,YoungBoy Never Broke Again,2018-09-14,TTG,28u9JaFwO7GX2YNARkq37P,68,0.0563,0.874,172138,0.699,0.0,1,0.0956,-3.455,1,0.352,77.502,4,0.665
522,530,Juice WRLD,2018-12-10,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,70,0.000616,0.523,244194,0.678,0.0,8,0.142,-6.071,1,0.0692,159.909,4,0.277
523,531,Bad Wolves,2018-01-19,Zombie,1vNoA9F5ASnlBISFekDmg3,74,0.00756,0.448,254805,0.826,0.0,2,0.117,-3.244,0,0.0319,77.093,4,0.19
524,532,David Lee Murphy,2018-04-06,Everything's Gonna Be Alright,2NEBP8SXEqwZt2PRdPXXuy,69,0.0721,0.764,229573,0.587,6.45e-06,5,0.094,-7.002,0,0.0298,89.98,4,0.494
525,533,Iggy Azalea,2018-08-03,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,75,0.0335,0.785,166627,0.425,4.36e-06,10,0.108,-6.665,1,0.137,174.028,4,0.192
526,534,High Altitude Samples,2018-11-15,Cabin Back Noise,0KByxc2bldSo9PtAQQnipz,73,0.957,0.0559,171719,0.338,1.0,10,0.112,-31.434,0,0.104,58.227,5,0.0212
527,535,Jay Rock,2018-06-15,WIN,69WMdZSqdQwFgLVpbMsZ2J,71,0.0152,0.879,215227,0.595,0.0,1,0.391,-2.936,1,0.0889,125.994,4,0.355
528,536,Lauv,2018-05-31,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,76,0.771,0.426,204712,0.408,7.88e-06,3,0.394,-9.419,1,0.0524,76.309,4,0.528
529,537,Meek Mill,2018-11-30,Dangerous (feat. Jeremih and PnB Rock),3lb5fWSG2p7x8ik8HN9oFR,70,0.0467,0.734,233750,0.493,0.0,0,0.0477,-7.528,1,0.308,86.043,4,0.562
530,538,Lil Mosey,2018-10-19,Pull Up,576YycSx0m7YmiN1TGteWe,71,0.554,0.655,183624,0.607,0.0,7,0.115,-5.815,0,0.0862,149.033,4,0.2
531,539,Mitchell Tenpenny,2018-12-14,Somebody Ain't You,5atcLAbdW7d6BOui2DDI9z,69,0.0203,0.592,177354,0.749,0.0,11,0.122,-4.604,1,0.0483,160.046,4,0.614
532,540,J. Cole,2018-04-20,ATM,2UciqgwVDwro0fev3MFbxJ,71,0.115,0.719,216727,0.497,0.0,8,0.0898,-7.661,1,0.681,81.651,4,0.345
533,541,Juice WRLD,2018-12-10,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,70,0.128,0.62,122285,0.451,0.0,6,0.373,-7.623,1,0.17,156.906,4,0.294
534,542,Nicki Minaj,2018-08-10,Chun-Li,1e4rwBPVI32vZtTJu7mJ4J,73,0.276,0.69,191600,0.729,5.08e-05,6,0.106,-5.08,0,0.372,128.96,5,0.478
535,543,Metro Boomin,2018-11-06,Dreamcatcher (feat. Swae Lee & Travis Scott),22ykS8KWpd2r4zcRZ0XMK5,72,0.191,0.675,211920,0.23,0.0,1,0.104,-10.363,0,0.204,173.962,4,0.101
536,544,Kodak Black,2018-12-14,MoshPit,4KX8vXbouybtUptEyYxtIk,69,0.394,0.769,164038,0.627,0.0,7,0.106,-4.064,1,0.262,157.938,4,0.49
537,545,Eminem,2018-08-31,Fall,58QhkbaAkLFnn7JwAnAato,75,0.227,0.83,262494,0.546,0.0,1,0.112,-5.716,1,0.295,182.973,4,0.535
538,546,Lost Kings,2018-05-11,When We Were Young,4mEILaBM7bKZqKAun5tABu,72,0.00871,0.547,193911,0.789,0.0,8,0.1,-5.619,1,0.042,129.916,4,0.345
539,547,Roddy Ricch,2018-09-26,Ricch Forever,7LVxHqsJpqcVFqe5e1oYep,70,0.276,0.699,267442,0.512,0.0,5,0.175,-8.965,0,0.256,79.012,4,0.212
540,548,KYLE,2018-05-18,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,71,0.384,0.723,252240,0.654,0.0,0,0.384,-6.82,1,0.298,149.949,4,0.675
541,549,The Weeknd,2018-03-30,Wasted Times,7DKS0rX27cCEPsK0R6tFWS,73,0.61,0.56,220293,0.678,1.42e-05,10,0.111,-6.167,0,0.0581,122.585,4,0.29
542,550,Maluma,2018-05-18,Felices los 4,1RouRzlg8OKFeqc6LvdxmB,78,0.213,0.766,230000,0.756,0.0,5,0.349,-5.861,1,0.132,94.027,4,0.716
543,551,A Boogie Wit da Hoodie,2018-12-21,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd,70,0.55,0.762,157863,0.553,0.0,5,0.115,-7.207,0,0.112,119.973,4,0.773
544,552,Jacquees,2018-09-07,B.E.D.,1B6TmCvKjC4dopBohVW51x,71,0.00368,0.739,236147,0.536,0.0,1,0.0968,-6.501,1,0.0587,122.022,4,0.193
545,553,Drake,2018-06-29,Jaded,4c2xt1trwYZpMqPWY35Xi9,71,0.037,0.766,262453,0.271,0.0,0,0.175,-5.697,1,0.0412,116.02,4,0.0371
546,554,6ix9ine,2018-04-10,BILLY,5KhFaq45chTw8RGfWo8T8J,75,0.175,0.764,112667,0.711,0.0,4,0.105,-3.818,0,0.288,90.076,4,0.774
547,555,Cardi B,2018-04-06,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,70,0.17,0.837,188524,0.549,0.0,0,0.057,-5.722,1,0.167,121.954,4,0.209
548,556,Tessa Violet,2018-06-15,Crush,6q7Tz67loOULIPEXo941hk,73,0.0302,0.91,216267,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.824
549,557,Peter Manos,2018-05-15,In My Head,3InxJ55D8l1e4ZER6DRqvP,74,0.745,0.499,214533,0.181,0.00123,9,0.106,-15.359,0,0.0429,111.956,4,0.0747
550,558,Lennon Stella,2018-11-17,Bad,1ydOxBgLmEMfWffu6t4H5x,70,0.366,0.827,177973,0.613,1.25e-05,8,0.093,-5.34,1,0.0621,137.96,4,0.747
551,559,Devin Dawson,2018-01-19,All on Me,2mfahQ0EaaZWq4cFNg6A1o,69,0.14,0.634,224627,0.668,0.0,5,0.216,-5.488,1,0.0291,80.989,4,0.635
552,560,King Princess,2018-04-13,Talia,53jbdPQBaH6WaQvW0zmGBs,71,0.549,0.401,207720,0.507,0.0,2,0.164,-7.001,1,0.089,180.159,4,0.236
553,561,YoungBoy Never Broke Again,2018-12-20,I Came Thru,2umdwsJRuFHBRw8TCQmYbq,68,0.178,0.586,161139,0.539,0.0,11,0.105,-8.743,0,0.199,158.116,4,0.197
554,562,J Balvin,2018-11-17,Reggaeton,2D3z17LBMJ2HEHeBFFjTLi,79,0.0165,0.747,158800,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,0.552
555,563,Brytiago,2018-10-31,Asesina - Remix,59PYgzOiOjGDzjDT5N5oOX,77,0.589,0.825,327467,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516
556,564,Hippo Campus,2018-09-28,Bambi,5dmPNuHmRRJuHmJTDa7NuJ,68,0.0661,0.739,194400,0.471,9.78e-05,8,0.116,-8.456,1,0.0436,90.002,4,0.31
557,565,Shawn Mendes,2018-09-27,Lost In Japan - Remix,575NJxNUVDqwJGdzBrlLbv,77,0.0882,0.694,201253,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
558,566,Twenty One Pilots,2018-10-05,Nico And The Niners,5SehvGGC53A7SZKCLXQcyt,74,0.0699,0.728,225040,0.602,7.01e-06,9,0.318,-7.748,0,0.185,140.081,4,0.328
559,568,Khalid,2018-06-06,This Way,6fbYL76UWbHdYq4B91TPQi,72,0.694,0.62,211205,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193
560,569,Jay Rock,2018-06-15,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,71,0.0355,0.782,175213,0.633,0.0,8,0.0615,-4.644,1,0.341,150.055,4,0.749
561,570,La Adictiva Banda San José de Mesillas,2018-06-18,En Peligro de Extinción,45sVRPegWSGpIcsrDoaaCY,77,0.219,0.709,234198,0.483,2.33e-06,0,0.241,-3.734,1,0.0281,123.566,4,0.834
562,571,HARDY,2018-10-19,REDNECKER,0YVdTI4w1BEqSjGNXcRjX1,69,0.0506,0.538,201832,0.751,9.52e-05,7,0.1,-5.472,1,0.0343,143.964,4,0.51
563,572,Mike Stud,2018-11-12,Mirrors on the Ceiling,4s5kD9Pdiy8iVmJ7TKRRy2,69,0.447,0.735,214805,0.334,1.37e-06,5,0.0956,-11.59,0,0.191,148.09,4,0.594
564,573,6ix9ine,2018-11-27,WAKA,057sdYirt745dVbe48m7Hl,71,0.0834,0.772,128769,0.812,0.0,0,0.115,-3.995,0,0.153,97.407,4,0.655
565,574,Freddie Dredd,2018-08-10,GTG,3XWgS0nkL0XI5Fvm6wrleH,71,0.168,0.834,92500,0.845,0.00129,10,0.0688,-3.846,1,0.125,154.931,4,0.976
566,575,Fuerza Regida,2018-07-04,Radicamos En South Central,1kHpljP6paUsQyZgwFDfxn,71,0.461,0.748,228853,0.739,4.7e-06,7,0.0834,-1.972,1,0.0381,115.966,1,0.962
567,576,6ix9ine,2018-11-27,BEBE,6mKs2kkBgvf090H566n1pd,79,0.172,0.635,217822,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
568,577,Kali Uchis,2018-04-06,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,72,0.301,0.702,207455,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843
569,578,YNW Melly,2018-08-03,Mind On My Murder,2xBfOUdiRafSWGqTj4yToU,69,0.0632,0.633,276268,0.559,0.0,0,0.308,-9.638,0,0.0458,105.009,4,0.443
570,579,Lauv,2018-05-31,Never Not,4fFfyouye6vrX9o9z4PVMu,75,0.693,0.47,208000,0.221,0.0,5,0.104,-9.243,1,0.0371,133.714,4,0.264
571,580,Travis Scott,2018-05-04,Watch (feat. Lil Uzi Vert & Kanye West),3DoBTwfr8yi2LN08SBpFkN,71,0.0372,0.706,217405,0.559,0.0,4,0.379,-5.216,0,0.0416,78.534,4,0.252
572,581,Only The Family,2018-12-21,No Auto Durk (feat. Lil Durk),4VcPtoOpK3oBMDZJ9Ptp9f,68,0.00822,0.765,184258,0.553,0.0,11,0.206,-7.116,0,0.358,154.971,4,0.565
573,582,Piso 21,2018-12-14,Te Vi,059bcIhyc2SBwm6sw2AZzd,84,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
574,583,A Boogie Wit da Hoodie,2018-12-21,Just Like Me (feat. Young Thug),0uH6JssU7mWkTT9mqeqEvL,72,0.156,0.774,220888,0.623,0.0,5,0.0955,-7.871,1,0.245,128.661,5,0.393
575,584,2 Chainz,2018-06-15,Bigger Than You (feat. Drake & Quavo),5S1IUPueD0xE0vj4zU3nSf,71,0.247,0.888,225893,0.515,0.0,1,0.446,-6.246,1,0.271,141.009,4,0.264
576,585,Cavetown,2018-01-01,Fool,6iGWH4PRPDwtN9NydaHK8b,71,0.0632,0.671,233785,0.464,0.073,1,0.0711,-9.277,1,0.149,79.509,4,0.131
577,586,Duckwrth,2018-12-14,Start a Riot,6V81K1OcvYgHEnCA6A2Qx9,71,0.0128,0.728,171467,0.727,0.0,2,0.0882,-3.585,1,0.206,143.144,4,0.89
578,587,The Weeknd,2018-03-30,Try Me,4ppTAJUbNXELZcoUaL90wo,73,0.596,0.456,221107,0.679,0.000573,8,0.129,-5.778,0,0.064,92.026,4,0.107
579,588,LANCO,2018-01-19,Born to Love You,77a5Eu7lC3tG0Sukt2O91U,69,0.13,0.659,230013,0.902,9.45e-05,7,0.0574,-6.192,1,0.0296,124.985,4,0.809
