,artist_name,track_name,track_id,popularity
64,Ariana Grande,Side To Side,1pKeFVVUOPjFsOABub0OaV,81
65,Kanye West,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,75
66,Martin Garrix,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,82
67,Post Malone,No Option,6M0IsaUX4GNyto4niSegfI,75
68,The Lumineers,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,71
69,Charlie Puth,We Don't Talk Anymore,37FXw5QGFN7uwwsLy8uAc0,72
70,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB,79
71,Beyoncé,Formation,6g0Orsxv6glTJCt4cHsRsQ,77
72,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL,75
73,Jon Pardi,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,72
74,Daya,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO,71
75,Travis Scott,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,75
76,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,74
77,Kanye West,Wolves,432hUIl3ISDeytYW5XBQ5h,76
78,Adele,When We Were Young,7IWkJwX9C0J7tHurTD7ViL,74
79,Russ,Ain't Nobody Takin My Baby,6VnqGxiMNexOe0kRmIsBw4,74
80,Nebu Kiniza,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,72
81,Dwayne Johnson,You're Welcome,6U4VqEHy4n5VeiH4pQPL24,74
82,Kevin Gates,Really Really,10I3CmmwT0BkOVhduDy53o,72
83,The Chainsmokers,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,81
84,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),3eze1OsZ1rqeXkKStNfTmi,72
85,Frank Ocean,Nikes,19YKaevk2bce4odJkP5L22,74
86,Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,80
87,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,79
88,Ariana Grande,Dangerous Woman,7l94dyN2hX9c6wWcZQuOGJ,79
89,Marc E. Bassy,Morning,54Yappwod1fELR5zb2gDBn,72
90,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,74
91,Flume,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,71
92,A Boogie Wit da Hoodie,My Shit,5uQOauh47VFt3B2kV9kRXw,71
93,Post Malone,Too Young,4SYUUlkScpNR1QvPscXf8t,75
94,Tory Lanez,Say It,2Gyc6e2cLxA5hoX1NOvYnU,73
95,Beyoncé,Hold Up,0rzNMzZsubFcXSEh7dnem7,76
96,Kanye West,Famous,19a3JfW8BQwqHWUMbcqSx8,75
97,ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,78
98,Mac Miller,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66,75
99,Keith Urban,Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,70
100,Florida Georgia Line,May We All,498ZVInMGDkmmNVpSWqHiZ,71
101,Marshmello,Alone,3MEYFivt6bilQ9q9mFWZ4g,79
102,DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,82
103,Hailee Steinfeld,Love Myself,36phXHOKx8rO7CMp2vNX4x,75
104,Young Thug,pick up the phone,20dP2DaMHIAmwWAbp7peSr,75
105,DRAM,Broccoli,0qy5D3OJre7SPJNMOL9I71,69
106,Lil Uzi Vert,Ps & Qs,1gGsNNUfvVMOv4llVMg8Vg,71
107,Eric Bellinger,G.O.A.T.,0hUepWE4GoMwtKgU8vE617,72
108,Kevin Gates,2 Phones,0wdKiSBUT7aZkXUIdJWcwC,72
109,Frank Ocean,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,73
110,Mac Miller,My Favorite Part,66wkCYWlXzSTQAfnsPBptt,75
111,Alessia Cara,How Far I'll Go - Alessia Cara Version,1ehPJRt49h6N0LoryqKZXq,71
112,Lil Yachty,One Night,40yJGQyEaBbIkXpwMFkXip,72
113,Beyoncé,Sorry,0lnIJmgcUpEpe4AZACjayW,74
114,Dan + Shay,From the Ground Up,0lQJBl9YEsoMtE8D4yTE9g,71
115,Travis Scott,through the late night,1Ci4wASMY4xtKVMeHA6Sd5,73
116,Florida Georgia Line,H.O.L.Y.,0BCy325UZyR9z0t0uxwn2N,71
117,21 Savage,No Heart,4gmmRb6bZJffOOiww1JGTO,73
118,Post Malone,Money Made Me Do It,1ysAvOdJgUjc6CqOQxepaz,72
119,Haley Reinhart,Can't Help Falling in Love,6yIHGmQLJxWAUZ1ZkENemN,76
120,Elevation Worship,O Come to the Altar (Live),1lEk3U3MzbDeL5MNHkE9JU,72
121,Drake,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,77
122,Sia,Cheap Thrills,3S4px9f4lceWdKf0gWciFu,73
123,Lady Gaga,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,80
124,Gucci Mane,Both (feat. Drake),5tFep7dXGd7vEJ668wTPux,72
125,Billie Eilish,ocean eyes,2uIX8YMNjGMD7441kqyyNU,69
126,The Weeknd,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,80
127,Two Feet,Go Fuck Yourself,4NZrZgrRoR4GwR7flWOXRI,80
128,KALEO,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6,77
129,Bruno Mars,Versace on the Floor,0kN8xEmgMW9mh7UmDYHlJP,77
130,Lil Uzi Vert,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,70
131,EDEN,XO,0ZAiqymvbQUZAh9y6ZT3Rm,74
132,Post Malone,Big Lie,02opp1cycqiFNDpLd2o1J3,73
133,Saba,Photosynthesis,3DlgDXIYtnWtJKiB8bZQMv,71
134,Desiigner,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,73
135,Post Malone,Deja Vu,0H8XeaJunhvpBdBFIYi6Sh,73
136,Charlie Puth,One Call Away,7soJgKhQTO8hLP2JPRkL5O,69
137,Panic! At The Disco,Don't Threaten Me with a Good Time,2fh3bZ8jZhMxOcfESE9nQY,72
138,Panic! At The Disco,Emperor's New Clothes,3px2rAPu74ltbkf9eZsZ8h,73
139,Post Malone,Patient,5DLTuH4A5VZB2HKpqHQR6t,73
140,J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ,71
141,Adele,Hello,4sPmO7WMQUAf45kwMOtONw,73
142,Dierks Bentley,Somewhere On A Beach,5CG9Ps5ynNjpKJHmwc95pa,69
143,Jason Aldean,Any Ol' Barstool,4T5Z4mbTe7kuGqgLpaRtTh,68
144,Dan + Shay,How Not To,4n0xztUAbHPUV8G3NQvF30,69
145,NF,How Could You Leave Us,10bt2wAkFgCWRCEOyAyWT9,72
146,The Lumineers,Sleep On The Floor,5MMZJtHOiH1RmQSSe3DJdg,67
147,The Weeknd,Reminder,37F0uwRSrdzkBiuj0D5UHI,74
148,DJ Snake,Middle,0g5EKLgdKvNlln7TNqBByK,78
149,Bad Bunny,Soy Peor,1JxhrUWZjuI8AOjDJ1JpMN,74
150,Travis Scott,wonderful,1cZlBZwnwGPtYeRIeQcoFh,72
151,The Weeknd,Party Monster,4F7A0DXBrmUAkp32uenhZt,73
152,Chance the Rapper,Same Drugs,6m9qPYXmhge2QhBLfFKnVF,70
153,Adele,All I Ask,1wMALZpuqAy7amQsFBWQ8m,71
154,Christian Leave,Please Notice,36seMHoyXmLUNxcwzwjdF7,71
155,Florida Georgia Line,H.O.L.Y.,2tUJbvjNznjNZfCeKtkhGm,69
156,6LACK,Ex Calling,1MQ8ydvrTnn2QJgXFATJvD,71
157,Major Lazer,Cold Water,7zsXy7vlHdItvUSH8EwQss,70
158,Mosaic MSC,Tremble - Live,35GACeX8Zl55jp29xFbvvo,70
159,A$AP Mob,Yamborghini High,2rqUblDWJKlMVwh9uJc0Vv,71
160,Bad Bunny,Diles,6C1RD7YQVvt3YQj0CmuTeu,75
161,Skillet,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,73
162,Rihanna,Work,72TFWvU3wUYdUuxejTTIzt,77
163,Kodak Black,Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,70
164,Whethan,When I'm Down,556l9P7WVZVyYUBjT1YFTT,70
165,Adele,Send My Love (To Your New Lover),4BHzQ9C00ceJxfG16AlNWb,72
166,Nick Jonas,Close,3lSDIJ2abCrOdDJ6pshUap,72
167,Kanye West,FML,30Zcjs7pgEkmJA1lEbGSWT,71
168,Frank Ocean,Solo,35xSkNIXi504fcEwz9USRB,71
169,James Arthur,Say You Won't Let Go,1Pw5C4N6Fn5E4mGCxmbbVa,78
170,Drake,One Dance,12VWzyPDBCc8fqeWCAfNwR,69
171,Starley,Call on Me - Ryan Riback Remix,2L6orAlH8tBhiFTumIfMyF,69
172,NF,Therapy Session,6WKk8l8EXiwPBYlmSlhZWx,70
173,The Weeknd,I Feel It Coming,5GXAXm5YOmYT0kL5jHvYBt,72
174,Panic! At The Disco,LA Devotee,2fmCA13dwQQOGBIbIOWRiJ,71
175,Grupo Codiciado,Gente De Accionar,3ZpajXo0KgjHw5WSMMIDfy,73
176,Kevin Abstract,Empty,6gSw5vz7dcafda23VqMrnl,70
177,Big Sean,Living Single,36xxq7VDZZsGwARsn6Clo7,69
178,The Band CAMINO,2 / 14,5sCvipEhpAhVhu3K6kzm1P,69
179,Young Thug,Digits,4cg1yakyRSIOjxKM2I7J1q,70
180,Shakey Graves,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,69
181,Panic! At The Disco,Victorious,6od5hFv9IT5JHc7NEF9HRv,71
182,Swell,I'm Sorry (feat. Shiloh),5s6QMzY5oeVaOVJJsb59Tj,72
183,Cody Johnson,With You I Am,34SQ0QfLSR316d8KL2zkuZ,67
184,FRENSHIP,Capsize,2XMTqoHHSH0lvuXrvIEdco,73
185,Kanye West,Champions,2nBI3iWLhupR7LyAJ5GGkE,71
186,Florida Georgia Line,"God, Your Mama, And Me",4VFE6ZNqa8jHAmbYICoAFg,68
187,Drake,Controlla,3O8NlPh2LByMU9lSRSHedm,74
188,Travis Scott,way back,2Zy7XVdxyZQB8xp5xbpJdl,71
189,BTS,Blood Sweat & Tears,5RGf8qn1TBWVplLyyKUsuV,76
190,The Deli,5:32pm,7qrBYrivpvfXUPBMmqh3dA,72
191,Chance the Rapper,All Night (feat. Knox Fortune),60xaS8mYBKUW4VQQ666N0T,71
192,Banda Sinaloense MS de Sergio Lizárraga,Me Vas a Extrañar,2yS8aYWXEWJ1NlZ7VPDroT,74
193,Brent Faiyaz,Poison,5NijSs5dAwaIybq1GaRTIe,69
194,Sik World,7 Years (Remix),1kFlDnWmBTvCBxxeGDpIdp,71
195,Desiigner,Panda,275a9yzwGB6ncAW4SxY7q3,71
196,Toni Romiti,Switch Up,25gBSdeZ7qMplP2XsoXO1r,68
197,Drake,Too Good,3BtuIIrQlkujKPuWF2B85z,74
198,Mac Miller,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb,69
199,Tori Kelly,I Was Made For Loving You,1Xwh83YOFQARZ3QXscP123,67
200,Kanye West,Real Friends,66Q3fAmSX5eHamgbKa9alP,71
201,Kiiara,Gold,6ZSO7kPn8IMJFymyticbJO,70
202,Ty Dolla $ign,Wavy,70mIuBKGTPrWMwWq9D4F56,70
203,DRAM,Broccoli,3rZhRBdVQ2fTEM2ULOAwUL,66
204,6LACK,Luving U,5irqvOUbWsUefjZ8KPSQ66,69
205,Father John Misty,Real Love Baby,6YDf6QV7QfCEo8O2dbWalK,68
206,Drake,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,69
207,Kevin Gates,Time for That,1gZNqH0rDxD1mXLeul1Qq7,66
208,Kanye West,Fade,3cCxoOgfi6hgt8MNteuiiD,71
209,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,79
210,Cole Swindell,Middle of a Memory,38gZVjeaeR3gcnCzziAxBm,67
211,Upchurch,Rolling Stoned,28B02YJaBMp2byqoM9H92n,66
212,Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),2RPbEp0DyBVlkRvvYKopO7,69
213,Hoodie Allen,Surprise Party (feat. Blackbear),5UiT4e4DHwZrcVIXojU5um,69
214,Sia,The Greatest,7xHWNBFm6ObGEQPaUxHuKO,76
215,The Head and the Heart,All We Ever Knew,72zmwnbXjx9fMUjw3mbDSs,68
216,Hoodie Allen,Champagne and Pools (feat. Blackbear & Kyle),7HytU9V8vMCUayply0lYBq,68
217,Sleeping At Last,Already Gone,5zCunX8URvLoBHlg1Fnjv6,73
218,Kanye West,Pt. 2,1Wsbr1d2BouNGk2q92mIj7,70
219,El Fantasma,Mi 45,4Q2xPu7B9e3PDnIUMXHw29,70
220,Eric Bellinger,Drive By,1kEINOBYcSCQ5RwkP65g2A,67
221,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),1A8j067qyiNwQnZT0bzUpZ,78
222,Ana Olgica,Sugarcane,6uWjjaiquXsjuQuks2mZME,74
223,Housefires,Build My Life,3BDpn2Vivr1BFhlGsYs5tp,69
224,Niykee Heaton,Bad Intentions,5W3UniuRMkHHIpaiQo1hAW,69
225,Christopher Jackson,Where You Are,2bwSCIuNtVrQPVddCi8sOW,68
226,The Weeknd,Die For You,2LBqCSwhJGcFQeTHMVGwy3,68
227,Lizzo,Scuse Me,26Q7f4tUntDtlL4EyZz65X,68
228,SAYGRACE,You Don't Own Me,6KI1ZpZWYAJLvmVhCJz65G,73
229,Post Malone,Leave,5dI1yHSqgmilFEqpGbqxHh,69
230,Bruno Major,Easily,3TpXajg1nKzG3ngc9tBwrD,68
231,NF,Real,0ZFayEwoO5qqYjsOi8YDjO,69
232,NF,Lost In The Moment,3qEg6xYffvuvwpq4U6FRrK,69
233,Local Natives,Dark Days,7LZN7FkxHZk6maiN6NdI2i,66
234,Mike Stud,Swish,59oP06RoBps6bvbvSQ1Zee,67
235,The Lumineers,Cleopatra,2ToW7zhGCrVrLU4fiKj9U1,65
236,The Weeknd,True Colors,1oGdVdYjeQvojGKDddxLQQ,70
237,Jon Bellion,Guillotine,2FK1qmw8XNBqUe5CcgTVnE,65
238,NF,Got You On My Mind,3XeB1bCs6NSaLKmTkVbx6R,68
239,Rex Orange County,A Song About Being Sad,6Jl3ZOX6MUOlyoUc721bsX,70
240,$uicideBoy$,O Pana!,2I12vOWeJU5ayhr6ha6esf,69
241,Skrillex,Purple Lamborghini (with Rick Ross),6JyuJFedEvPmdWQW0PkbGJ,74
242,Noah Cyrus,Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP,71
243,Daya,Hide Away,0uyZ5ckiIUbFZd3P6RWmrj,65
244,Adele,Water Under the Bridge,4vb4mFvYsr2h6enhjJsq9Y,69
245,Pink Noise,Pink Noise for Sleeping,52UFaisgZzjLPyuhf01Amo,67
246,Kanye West,No More Parties In LA,0zLClc0emc6qUeV1p5nc99,69
247,J. Cole,Immortal,6AGON2BGdPmPMJGiiNuuwl,68
248,Kygo,Firestone (feat. Conrad Sewell),1I8tHoNBFTuoJAlh4hfVVE,78
249,Wheeler Walker Jr.,Fuck You Bitch,7uMBc5uxQRZNFowjhxH9WL,66
250,Glass Animals,The Other Side Of Paradise,0rRjGruFonCGOt0S5zAJNQ,68
251,Logic,Flexicution,2c8sgbZoEanC3QyFNZxUcA,68
252,Rihanna,Sex With Me,7BiELrM90hRxpozaIXbsLw,70
253,gianni & kyle,fuckboi,7ckv40h8C5bZDbeDsqnrP5,68
254,Calibre 50,Siempre Te Voy A Querer,3VK8copXwqvAueMPhnBe6K,71
255,Fan Sounds,Box Fan Rest Sound,3hJJOnsafnWFrhWDwhvZSy,67
256,Opetaia Foa'i,We Know The Way,6YH2r9NyEJTjlRmKOCvxgJ,67
257,DNCE,Toothbrush,7ciLq0Cip0yxiz6KANrOUq,73
258,Keith Urban,The Fighter,5OUSPcqhYTOzpbXzoEvKim,65
259,Young Thug,pick up the phone,4GXl8l1MfZPf2GvpyRPJBf,69
260,MadeinTYO,Uber Everywhere,7zBPzAjKAqQpcv8F8GCq5s,67
261,Hijos De Leyva,Humo Trankilizante,76rKWImNi8CG2RnhzKkELv,67
262,Young Thug,Wyclef Jean,55OdqrG8WLmsYyY1jijD9b,67
263,Kyle Dixon & Michael Stein,Stranger Things,0kwuKfWntoGh0EWyYb7Mpf,69
264,Highly Suspect,My Name Is Human,1euszbbvkUzQzIhZUWFmXG,66
265,Taylor Ray Holbrook,Southern Land,2bX3Cb6QE8OetYBwJKnd0o,65
266,Chris Tomlin,Good Good Father,1mWdyqs6Zvg8b1lKjDc8yB,68
267,Kevin Gates,Hard For,0YSTRuZ7elW9CEBfZJW5Js,66
268,Miguel,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,68
269,The Weeknd,Sidewalks,4h90qkbnW1Qq6pBhoPvwko,70
270,Post Malone,Up There,2rKmNEYrQxaOPZrOWKZpOc,68
271,Ariana Grande,Everyday,6yL2kTsdVwYnGwPkKGtMd5,72
272,French Montana,Lockjaw (feat. Kodak Black),7iaw359G2XT14uTfV9feip,66
273,Chance the Rapper,Smoke Break (feat. Future),1Uq3IOIy1CUlHUgP6vWpum,66
274,Jon Bellion,Overwhelming,48LwbDH7u5UMrsY3sjfjhe,64
275,Ariana Grande,Let Me Love You,5AKlnLpP3WLwZseNbjquND,71
276,Brothers Osborne,It Ain't My Fault,08wJ1B9yu9sPeoRa5fbpr3,66
277,Phora,I Think I Love You,39stgJx17gXBtxvPGlVJfl,65
278,Vic Mensa,Liquor Locker,5YbrqNUUleF39Ai3b3ruQy,67
279,Ariana Grande,Be Alright,6f5TuB9WtbA1g49A4DcMQ4,72
280,EDEN,drugs,3OXpdrHLT4IqM76RajgM6Q,70
281,Post Malone,"Yours Truly, Austin Post",0LpiKjWMfZTkPPHonlM8nB,68
282,T3R Elemento,Rafa Caro,1BIdigL5chwSOJpHxoGD6H,68
283,The Weeknd,Secrets,00NAQYOP4AmWR549nnYJZu,71
284,BTS,Save Me,54s6sdPuMjVtdB5d5KFzTC,73
285,Drake,Childs Play,3NxAG2ni1lLa8RKL6a0INc,67
286,Porter Robinson,Shelter,2CgOd0Lj5MuvOqzqdaAXtS,69
287,Berhana,Grey Luh,1x1BKrrpq7CfOZPBeUsx16,68
288,Blake Shelton,A Guy with a Girl,5sjIhQzNljMVrDklI91ezp,66
289,Red Hot Chili Peppers,Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,74
290,Flume,Say It (feat. Tove Lo),5aOpzm8W8zysk4asB9hxJw,65
291,Panic! At The Disco,House of Memories,2DgdHcjWmO3qd50RzuBLgZ,69
292,ScHoolboy Q,THat Part,2yJ9GVCLMmzBBfQAnfzlwr,68
293,Drake,Controlla,4CpKEkdGbOJV51cSvx7SoG,65
294,Cole Swindell,You Should Be Here,63thx7OANplv4I4BQsanHk,65
295,Drake,Feel No Ways,3cjF2OFRmip8spwZYQRKxP,67
296,Calvin Harris,My Way,1vvNmPOiUuyCbgWmtc6yfm,78
297,Kygo,Stole the Show,5masKPHeAOVNgxdLebIcK7,76
298,Young the Giant,Silvertongue,0yTJtxZJ5VLfBEHhiNUNeY,66
299,Zach Farache,The Loser,3u0kNxqOOC8SdoODpkmoZO,67
300,Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),3ZLyt2ndLFBh148XRYjYYZ,66
301,Banda Sinaloense MS de Sergio Lizárraga,Solo Con Verte,5z4O1H0vFY0Nh4ZMtfgapP,71
302,Luke Combs,Can I Get an Outlaw,7vVsDu0gTg6oZtrKy7pXcW,66
303,Luke Combs,I Know She Ain't Ready,0TQ9Hf5DwI9crGZSIlq445,66
304,Post Malone,Feel,7MTIDmToGs0I5Oue9V0CHl,68
305,Caamp,Vagabond,3HAgxyWGeJtIVabS2mTREt,68
306,Weathers,Happy Pills,3zjjzKg16tczCMwckGKGuH,69
307,BLACKPINK,BOOMBAYAH,3yHQKddM8SVCRnuPSo3HPN,75
308,The 1975,The Sound,316r1KLN0bcmpr7TZcMCXT,64
309,Hailee Steinfeld,You're Such A,3QTDzwSkRW04FVPo6COm0H,67
310,NF,Grindin',3m6HMeFX6GIlGPMBcLEN6t,67
311,I Prevail,Scars,6WaYiQUPel70HUaCZj5eND,68
312,Luke Combs,Sheriff You Want To,1NBJoYCz83qtBFGGPgfTkQ,65
313,CNCO,Reggaetón Lento (Bailemos),3AEZUABDXNtecAOSC1qTfo,75
314,Travis Scott,A-Team,5cgEadiGKjtTP1Q6NJqVP5,68
315,The Weeknd,Six Feet Under,4mU5iXHeLgbR94siF7p1sY,69
316,eery,Her,4kVmLlBnLcfXIZIIhq3VUq,68
317,Fifth Harmony,That's My Girl,2ACOWPLUe4A4KuQ5ioD2od,72
318,Phora,Fake Smiles,4H6uJnjhyjxDw1F4jR8irF,66
319,Kamaiyah,Fuck It up (feat. Yg),4rr19p6NPfg8oUazZQnkS8,64
320,Mac Miller,Donald Trump,5oMkgWZqmKjaJHrsXcsZZy,66
321,YG,Why You Always Hatin?,39hnH8WdPmNT3Q3yzwC9Rg,64
322,Kehlani,Gangsta,1W7zkKgRv9mrLbfdQ8XyH3,72
323,BTS,Burning Up (Fire),4z9gBZQjGS4QLb4LOvmeuA,73
324,Miranda Lambert,Tin Man,4ckQIgBy1gVeevf7UAereE,65
325,Bryce Vine,Sunflower Seeds,4MJfCOcc2PpWOrUqOpvy1S,65
326,Chance the Rapper,Angels (feat. Saba),0jx8zY5JQsS4YEQcfkoc5C,66
327,Travis Scott,sweet sweet,01Ch5LzVStxCFPKkT1xg6k,67
328,Frank Ocean,Seigfried,1BViPjTT585XAhkUUrkts0,67
329,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,67
330,Tory Lanez,LUV,16Ah4QqH4mgYVXqfC4mdSd,69
331,Kanye West,Saint Pablo,1o0kWPueYo94LIjPYOE5Nf,68
332,Cole Swindell,Flatliner,0WyFpxYlBCgH1gMXd26OOr,65
333,The Lumineers,Angela,5bodDpPolC3xlame0SVcDY,63
334,Jemaine Clement,Shiny,1IZwCzAmaFmmdJj0cmhaax,67
