,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
14,14,Travis Scott,2015-09-04,Antidote,1wHZx0LgzFHyeIZkUydNXq,79,0.00767,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131
15,15,Jeremih,2015-12-04,oui,0PJIbOdMs3bd5AT8liULMQ,76,0.192,0.715,238320,0.703,0.0,5,0.113,-3.825,1,0.0503,119.749,4,0.596
16,16,Fall Out Boy,2015-01-20,Centuries,04aAxqtGp5pv12UXAg4pkq,81,0.004,0.385,228360,0.866,0.0,4,0.111,-2.817,0,0.0697,176.014,4,0.551
17,17,Alessia Cara,2015-11-13,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,74,0.0285,0.573,230227,0.739,0.0,0,0.111,-5.74,1,0.129,97.085,4,0.451
18,18,X Ambassadors,2015-06-30,Unsteady,7lGKEWMXVWWTt3X71Bv44I,78,0.178,0.389,193547,0.665,0.000732,0,0.116,-6.169,1,0.0644,117.055,4,0.199
19,19,BØRNS,2015-10-16,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,76,0.00543,0.611,218107,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518
20,20,Mark Ronson,2015-01-12,Uptown Funk,32OlwWuMpZ6b0aN2RZOeMS,82,0.00801,0.856,269667,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928
21,21,Mike Stud,2015-10-30,These Days,5tsI3xxDHDgzHhn30LTQNz,75,0.533,0.815,268566,0.364,3.52e-05,2,0.108,-11.158,1,0.375,129.937,4,0.328
22,22,$uicideBoy$,2015-09-21,Kill Yourself (Part III),5XAPpyIoYF3QXP34Hv8Pvx,78,0.324,0.753,145078,0.679,4.21e-05,5,0.423,-7.092,0,0.0349,105.977,4,0.19
23,23,Justin Bieber,2015-11-13,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,83,0.856,0.607,233720,0.376,0.0,4,0.285,-9.954,1,0.453,102.541,4,0.545
24,24,Rihanna,2015-01-24,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,80,0.878,0.576,188238,0.267,0.0,2,0.119,-5.668,1,0.044,205.888,4,0.326
25,25,Fetty Wap,2015-09-25,Trap Queen,2d8JP84HNLKhmd6IYOoupQ,75,0.0244,0.746,222093,0.873,0.0,7,0.354,-3.803,1,0.128,148.075,4,0.817
26,26,Wiz Khalifa,2015,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,81,0.369,0.689,229526,0.481,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,4,0.283
27,27,Big Sean,2015-02-24,I Don't Fuck With You,7FYH5AW3bVfZHJIQpq3UOA,76,0.0372,0.822,284387,0.734,0.0,1,0.325,-5.48,1,0.0738,97.998,4,0.425
28,28,A$AP Rocky,2015-05-26,L$D,4S7YHmlWwfwArgd8LfSPud,76,0.193,0.598,238307,0.252,0.138,2,0.0992,-15.086,1,0.0647,120.06,4,0.0352
29,29,The Weeknd,2015-08-28,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,80,0.112,0.705,213520,0.769,0.0,9,0.105,-5.526,0,0.0426,107.939,4,0.59
30,30,Billy Currington,2015-06-02,Do I Make You Wanna,3I7krC8kr0gFR7P6vInR1I,73,0.122,0.549,234306,0.751,0.0,9,0.208,-5.423,1,0.0299,89.953,4,0.493
31,31,Meghan Trainor,2015-01-09,Like I'm Gonna Lose You (feat. John Legend),2YlZnw2ikdb837oKMKjBkW,80,0.4,0.63,225053,0.53,0.0,0,0.177,-7.259,1,0.0434,108.038,3,0.417
32,32,Maroon 5,2015-05-15,Sugar,2iuZJX9X9P0GKaE93xcPjk,80,0.0591,0.748,235493,0.788,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,0.884
33,33,Drake,2015-09-20,Jumpman,27GmP9AWRs744SzKcpJsTZ,76,0.0563,0.852,205879,0.553,0.0,1,0.332,-7.286,1,0.187,142.072,4,0.656
34,34,G-Eazy,2015-12-04,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,78,0.0186,0.757,251467,0.672,0.0,0,0.158,-6.524,0,0.0955,111.996,4,0.382
35,35,Travis Scott,2015-09-04,90210 (feat. Kacy Hill),51EC3I1nQXpec4gDk0mQyP,75,0.113,0.402,339067,0.526,8.33e-06,9,0.105,-6.741,0,0.0904,81.404,4,0.312
36,36,Fetty Wap,2015-06-29,679 (feat. Remy Boyz),5NQbUaeTEOGdD6hHcre0dZ,76,0.00256,0.618,196693,0.717,0.0,7,0.625,-5.738,1,0.318,190.05,4,0.603
37,37,Olivia O'Brien,2015-08-09,Complicated,0jllH0usRFD4LJkJnGK9Lf,79,0.694,0.657,189000,0.355,0.000427,7,0.123,-12.044,1,0.0714,74.99,4,0.0808
38,38,Kodak Black,2015-11-13,No Flockin,34oWbFBfGEElvgO0a5c9V4,72,0.0673,0.943,165291,0.595,0.0,5,0.0839,-8.372,0,0.191,117.532,4,0.815
39,39,Jeremih,2015-12-04,Impatient,3WjyiSbfR74pjWXQ3IaFKJ,75,0.124,0.802,245520,0.412,0.0,5,0.103,-5.963,0,0.0478,89.546,4,0.394
40,40,Sam Smith,2015-11-06,Lay Me Down,64GRDrL1efgXclrhVCeuA0,78,0.919,0.468,219536,0.19,0.0,4,0.107,-11.138,1,0.0373,125.319,4,0.326
41,41,The Weeknd,2015-08-28,Often,4PhsKqMdgMEUSstTDAmMpg,76,0.218,0.569,249040,0.629,0.0,7,0.135,-9.837,0,0.0485,134.035,4,0.0726
42,42,Rae Sremmurd,2015-01-06,This Could Be Us,4jTiyLlOJVJj3mCr7yfPQD,75,0.275,0.718,206307,0.692,0.0,5,0.118,-5.06,0,0.148,142.992,4,0.721
43,43,Trey Songz,2015-06-23,Slow Motion,4NYwy0R3NdvORX2B6OZXBT,74,0.679,0.733,197854,0.408,3.92e-05,7,0.11,-7.834,0,0.0388,94.947,4,0.291
44,44,Cavetown,2015-08-03,This Is Home,2TI2fw9FWPeah6N4k1b4NU,75,0.56,0.81,226073,0.266,1.05e-06,7,0.0962,-12.478,1,0.0407,130.041,4,0.212
45,45,Demi Lovato,2015-01-01,Stone Cold,56twMOlq9DJc3EgpVUVIrW,79,0.475,0.412,191308,0.472,0.0,8,0.0974,-7.543,1,0.0476,139.321,3,0.327
46,46,Shawn Mendes,2015-04-14,Stitches,5jsw9uXEGuKyJzs0boZ1bT,75,0.0152,0.746,206880,0.754,0.0,1,0.0486,-6.681,1,0.067,149.882,4,0.764
47,47,Bryson Tiller,2015-10-02,Right My Wrongs,5rgrBsAFYMun6yhtnLKRPz,73,0.344,0.538,249320,0.449,0.0,1,0.157,-8.078,1,0.0463,132.639,4,0.27
48,48,Justin Bieber,2015-11-13,Sorry,09CtPGIpYB4BrO8qb1RGsF,81,0.0865,0.605,200787,0.768,0.0,0,0.308,-3.724,0,0.0476,100.209,4,0.414
49,49,Cody Jinks,2015-01-12,Loud and Heavy,0SF38KDlXNLJAxbYyOMnCy,71,0.000531,0.502,229928,0.685,1.61e-06,0,0.0923,-5.847,0,0.0283,81.978,4,0.574
50,50,Chris Young,2015-11-13,I'm Comin' Over,0H04yVa3DJxoXbLBpAb7iV,71,0.0282,0.575,197280,0.845,0.0,10,0.0814,-3.838,1,0.035,127.997,4,0.376
51,51,Flo Rida,2015-04-07,My House,6Knv6wdA0luoMUuuoYi2i1,77,0.0215,0.688,192191,0.702,0.0,7,0.128,-4.792,0,0.0499,94.006,4,0.74
52,52,$uicideBoy$,2015-11-20,Paris,4irYeuAi87yyGHcI4h9s0x,75,0.0725,0.849,111020,0.648,0.00592,7,0.0984,-6.188,1,0.0832,106.075,4,0.196
53,53,The Neighbourhood,2015-10-30,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,78,0.0678,0.588,260173,0.521,0.149,10,0.123,-9.461,1,0.0329,85.012,4,0.337
54,54,Jeremih,2015-12-04,Planez,08zJpaUQVi9FrKv2e32Bah,73,0.674,0.65,240320,0.557,0.0,1,0.11,-7.762,1,0.312,129.285,4,0.4
55,55,Major Lazer,2015-11-27,Lean On,1Lim1Py7xBgbAkAys3AGAG,74,0.00346,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274
56,56,Halsey,2015-08-28,Gasoline,2IO7yf562c1zLzpanal1DT,75,0.223,0.731,199593,0.58,0.0,10,0.129,-7.328,0,0.0399,119.997,4,0.319
57,57,Leon Bridges,2015-06-15,River,0NeJjNlprGfZpeX2LQuN6c,75,0.689,0.658,238560,0.179,0.0,8,0.17,-10.866,1,0.0448,128.128,4,0.191
58,58,Tame Impala,2015-07-17,Let It Happen,2X485T9Z5Ly0xyaghN73ed,76,0.00462,0.602,467587,0.881,0.0266,1,0.111,-5.875,0,0.0443,125.012,4,0.577
59,59,Chrishan,2015-08-04,Sin City,0zor3Hre5d5bgHGpbZHNw4,74,0.676,0.886,212000,0.225,0.0,4,0.0938,-11.437,1,0.457,120.1,4,0.387
60,60,Rae Sremmurd,2015-01-06,No Type,4scpF6J5uMBvoh6sFB7EL1,75,0.013,0.888,200080,0.483,4.85e-06,6,0.0926,-7.797,1,0.154,125.008,4,0.226
61,61,Lil Dicky,2015-07-31,Molly (feat. Brendon Urie of Panic at the Disco),0NBiC3zLXoBQXBjsbnbwJq,72,0.203,0.831,244340,0.514,0.000156,7,0.115,-6.695,1,0.0368,114.94,4,0.397
62,62,Ocean Waves For Sleep,2015-06-04,Rolling Ocean Waves,11Rm75lU5EmETsTR22C0gT,71,0.813,0.127,96872,0.941,0.988,1,0.178,-16.083,0,0.0509,82.144,3,1e-05
63,63,Sia,2015-05-01,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,71,0.0197,0.399,216120,0.787,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572
64,64,Meek Mill,2015-06-29,R.I.C.O. (feat. Drake),0Y0TOsE1q11qgbi7c5WZsG,72,0.317,0.727,197133,0.599,0.0,1,0.219,-6.941,1,0.327,167.909,3,0.386
65,65,Twenty One Pilots,2015-05-15,Tear in My Heart,3bnVBN67NBEzedqQuWrpP4,75,0.0189,0.655,188493,0.632,0.0,2,0.0722,-4.802,1,0.0489,120.113,4,0.447
66,66,Ruth B.,2015-08-21,Lost Boy,4h0zU3O9R5xzuTmNO7dNDU,78,0.965,0.71,275280,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
67,67,George Ezra,2015-01-20,Budapest,7q0aQpiLv5tIsupcgQ3Ny4,69,0.0846,0.717,200733,0.455,0.0,5,0.11,-8.303,1,0.0276,127.81,4,0.389
68,68,Roy Woods,2015-07-31,Drama (feat. Drake),0PXp9QxBfSKGGpWUNaws2X,72,0.157,0.709,251860,0.362,0.0,11,0.109,-9.814,1,0.055,122.043,4,0.113
69,69,Houndmouth,2015-03-17,Sedona,2kG5litgxXvx6ZRgwO1v7W,69,0.0372,0.396,239880,0.677,0.000137,3,0.112,-7.513,1,0.0354,135.177,4,0.249
70,70,Petit Biscuit,2015,Sunset Lover,0hNduWmlWmEmuwEFcYvRu1,79,0.729,0.783,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,0.236
71,71,Chris Stapleton,2015-05-04,Parachute,5jROdl6MhcmP3O7h2sVgtw,71,0.00967,0.642,253200,0.762,5.72e-05,6,0.182,-7.411,1,0.0296,113.038,4,0.605
72,72,Kendrick Lamar,2015-03-16,Alright,3iVcZ5G6tvkXZkZKlMpIUs,73,0.0742,0.796,219333,0.766,0.0,7,0.0827,-5.974,1,0.238,110.034,4,0.558
73,73,Rihanna,2015-03-26,Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,76,0.0538,0.778,219306,0.741,2.04e-06,10,0.29,-4.97,0,0.0484,102.95,4,0.364
74,74,Demi Lovato,2015-01-01,Confident,0Mn3amMRMoabaoTf1Publ4,76,0.00182,0.606,205746,0.763,0.000159,10,0.116,-6.197,0,0.0669,130.018,4,0.309
75,75,$uicideBoy$,2015-09-01,Runnin' Thru The 7th With My Woadies,70nmZhHZLNVYWP4NON41Zw,73,0.067,0.526,205766,0.62,0.000241,8,0.139,-7.244,0,0.281,112.027,4,0.187
76,76,Kendrick Lamar,2015-03-16,King Kunta,0N3W5peJUQtI4eyR6GJT5O,75,0.00589,0.884,234693,0.657,0.0,6,0.154,-4.569,0,0.0977,107.059,4,0.489
77,77,Tim McGraw,2015-01-01,Humble And Kind,4Pn0JlCUusD2QHjADuOzuV,70,0.679,0.355,259267,0.48,2.28e-06,11,0.12,-7.31,1,0.0282,100.956,3,0.137
78,78,Cage The Elephant,2015-12-18,Trouble,5n0CTysih20NYdT2S0Wpe8,73,0.392,0.47,225973,0.623,0.000453,0,0.0992,-5.655,1,0.0302,77.861,4,0.298
79,79,NF,2015-03-31,Paralyzed,5DHQKZCOZhGNTbYBCekWx0,75,0.241,0.507,270453,0.635,4.82e-06,0,0.102,-6.617,1,0.0458,129.965,4,0.0496
80,80,Drake,2015-02-12,Jungle,7JXZq0JgG2zTrSOAgY8VMC,71,0.614,0.508,320400,0.234,0.000163,7,0.111,-8.724,1,0.109,195.092,4,0.392
81,81,Jeremih,2015-12-04,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,74,0.421,0.851,266840,0.525,0.0,2,0.111,-5.221,0,0.0874,97.988,4,0.405
82,82,Maroon 5,2015-05-15,Maps,4gbVRS8gloEluzf0GzDOFc,77,0.0205,0.742,189960,0.713,0.0,1,0.059,-5.522,0,0.0303,120.032,4,0.879
83,83,Snakehips,2015-10-21,All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,75,0.119,0.689,229747,0.521,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,0.178
84,84,Justin Bieber,2015-11-13,What Do You Mean?,4B0JvthVoAAuygILe3n4Bs,79,0.61,0.837,205680,0.571,0.000898,5,0.0849,-8.273,0,0.0922,125.034,4,0.801
85,85,Vince Staples,2015-06-30,Norf Norf,4uQ7wYsuL0DryknoDc11Hk,71,0.445,0.915,183159,0.54,3.63e-05,7,0.11,-6.578,1,0.0661,100.039,4,0.111
86,86,The Weeknd,2015-08-28,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,71,0.408,0.647,277680,0.291,0.0,2,0.0771,-8.275,0,0.0363,119.839,3,0.4
87,87,Daniel Caesar,2015-11-12,Streetcar,7Cu2COdH93MnuireuKNiS3,72,0.721,0.41,246972,0.298,0.0,3,0.158,-11.796,1,0.0473,109.651,3,0.142
88,88,A$AP Rocky,2015-05-26,Everyday,2N3U8uTYhjX2KwGT0pf5x0,75,0.0101,0.394,260987,0.661,0.0,4,0.343,-8.684,1,0.193,149.822,4,0.335
89,89,Donnie Trumpet & The Social Experiment,2015-06-30,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,70,0.53,0.511,226014,0.596,0.0,0,0.0798,-6.56,1,0.224,158.063,4,0.554
90,90,Fall Out Boy,2015-01-20,Immortals,3Te8uLyit6X3ncNW8Fp3K2,75,0.00139,0.613,189387,0.874,1.82e-06,2,0.656,-3.594,1,0.0697,108.038,4,0.543
91,91,X Ambassadors,2015-06-30,Renegades,0fYVliAYKHuPmECRs1pbRf,75,0.0144,0.526,195200,0.862,0.0597,2,0.229,-6.003,1,0.0905,90.052,4,0.528
92,92,Eric Church,2015-11-11,Record Year,5fSPbm5lcwtqwXkeQQswW8,69,0.205,0.589,179347,0.641,0.0,5,0.0864,-8.12,1,0.0838,160.031,4,0.57
93,93,Leslie Odom Jr.,2015-09-25,Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,71,0.524,0.609,236738,0.435,0.0,11,0.118,-7.862,0,0.284,131.998,4,0.563
94,94,Disturbed,2015-08-21,The Sound of Silence,1Cj2vqUwlJVG27gJrun92y,75,0.468,0.322,248467,0.28,1.1e-06,6,0.102,-9.367,0,0.0281,85.794,4,0.175
95,95,Amber Run,2015-04-17,I Found,5zT5cMnMKoyruPj13TQXGx,74,0.862,0.389,273000,0.302,0.00567,7,0.104,-12.485,0,0.0438,124.956,4,0.234
96,96,G-Eazy,2015-12-04,Some Kind Of Drug,1Bqxj0aH5KewYHKUg1IdrF,71,0.0705,0.586,222467,0.525,0.0,0,0.0729,-8.968,1,0.498,126.51,4,0.491
97,97,Ellie Goulding,2015-11-13,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2l8w0zZVn4AZNuzrht7MRT,68,0.247,0.262,252534,0.606,0.0,8,0.125,-6.646,1,0.0484,189.857,4,0.275
98,98,The Weeknd,2015-08-28,Acquainted,7uJH0YdSZL6psjxI6Xy08b,72,0.484,0.372,348853,0.477,0.0,7,0.0844,-9.838,0,0.0497,101.097,4,0.254
99,99,Jack Ü,2015-02-24,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,76,0.041,0.432,250286,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197
100,100,Ruth B.,2015-11-27,Superficial Love,5hwh37sTi84MVhCBMWzhGE,74,0.928,0.477,207973,0.242,0.0,8,0.0818,-9.162,1,0.0529,43.509,4,0.488
101,101,The Revivalists,2015-07-15,Wish I Knew You,2EWpa5XnAuSn0sIkSSIhYk,70,0.13,0.651,274093,0.716,0.0616,0,0.125,-6.516,0,0.0258,101.05,4,0.722
102,102,Andra Day,2015-08-28,Rise Up,0tV8pOpiNsKqUys0ilUcXz,75,0.805,0.398,253342,0.316,0.0,1,0.295,-7.031,1,0.0368,118.582,4,0.174
103,103,The Chainsmokers,2015-06-16,Roses,3vv9phIu6Y1vX3jcqaGz5Z,74,0.0435,0.713,226739,0.802,0.00377,4,0.309,-7.055,1,0.0561,100.001,4,0.343
104,104,Zac Brown Band,2015-04-28,Homegrown,1qwnPVOIJjAFfCc40Etb1D,69,0.0189,0.717,205000,0.796,8.94e-05,6,0.19,-3.677,1,0.0303,105.017,4,0.942
105,105,Beach House,2015-08-28,Space Song,0hNhlwnzMLzZSlKGDCuHOo,68,0.218,0.509,320467,0.79,0.125,0,0.144,-7.105,0,0.0293,147.073,4,0.625
106,106,Joel Adams,2015-11-06,Please Don't Go,3cNjgVBKTJ1SvKhunrCdVy,78,0.0118,0.513,210580,0.768,1.94e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235
107,107,blackbear,2015-06-02,Weak When Ur Around,3UWkbO4emEOu9YUeOGq3vU,72,0.678,0.769,169500,0.323,0.0,3,0.116,-12.887,0,0.0524,94.977,4,0.574
108,108,Selena Gomez,2015-10-09,Hands To Myself,1LoriJC05IrHIDwj3q0KC1,70,0.0147,0.811,200680,0.499,2.44e-06,5,0.342,-7.161,0,0.118,111.016,4,0.466
109,109,Melanie Martinez,2015-08-14,Mad Hatter,5gWtkdgdyt5bZt9i6n3Kqd,72,0.0161,0.568,201520,0.692,0.0,8,0.148,-4.513,1,0.0589,92.023,4,0.577
110,110,Alan Walker,2015-12-04,Faded,7gHs73wELdeycvS48JfIos,78,0.0291,0.589,212627,0.651,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,4,0.166
111,111,Lil Dicky,2015-07-31,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),6AoYWCzsDls6c61Zp5qTuU,71,0.114,0.858,290836,0.697,0.0,2,0.224,-5.361,1,0.23,98.012,4,0.364
112,112,Drake,2015-07-31,Back To Back,5lFDtgWsjRJu8fPOAyJIAK,71,0.00898,0.635,170638,0.472,0.0,8,0.117,-3.869,0,0.511,174.008,4,0.373
113,113,Drake,2015-02-12,Energy,79XrkTOfV1AqySNjVlygpW,72,0.329,0.743,181933,0.571,0.0,11,0.522,-8.038,1,0.505,172.056,4,0.571
114,114,Pia Mia,2015-05-04,Do It Again,72Bz4ciRZPBcVSw0nrZDHi,76,0.0299,0.714,207746,0.559,0.0,8,0.088,-6.543,1,0.0515,95.979,4,0.411
115,115,Melanie Martinez,2015-08-14,Dollhouse,6wNeKPXF0RDKyvfKfri5hf,73,0.22,0.725,231853,0.708,0.0,5,0.777,-5.331,0,0.0756,130.029,4,0.555
116,116,Fall Out Boy,2015-01-20,Uma Thurman,5PUawWFG1oIS2NwEcyHaCr,71,0.119,0.623,211573,0.956,0.000227,4,0.617,-2.608,0,0.0753,149.958,4,0.739
117,117,Maroon 5,2015-05-15,Animals,2bL2gyO6kBdLkNSkxXNh6x,76,0.000185,0.279,231013,0.742,0.0,4,0.593,-6.46,0,0.0898,189.868,4,0.328
118,118,Lin-Manuel Miranda,2015-09-25,My Shot,4cxvludVmQxryrnx1m9FqL,70,0.15,0.829,333154,0.649,0.0,8,0.0904,-6.764,1,0.317,90.936,4,0.569
119,119,Travis Scott,2015-09-04,Maria I'm Drunk (feat. Justin Bieber & Young Thug),6Yqmv7XJLCrQEauMbPGZSw,70,0.377,0.648,349933,0.631,0.0,4,0.12,-5.662,0,0.103,105.989,4,0.142
120,120,Wes Walker,2015-08-26,Jordan Belfort,6qMXubogFdMrvVMJwqATzd,68,0.125,0.86,207912,0.719,0.0,11,0.0799,-4.325,0,0.33,160.049,4,0.496
121,121,Lil Uzi Vert,2015-12-18,Top,55Q46o5adtSobImSKrrlqW,68,0.193,0.776,236000,0.762,0.0,0,0.18,-4.356,1,0.216,120.039,4,0.678
122,122,Alessia Cara,2015-11-13,Here,1wYZZtamWTQAoj8B812uKQ,68,0.0785,0.376,199453,0.821,0.0,0,0.0823,-3.974,1,0.104,120.462,4,0.331
123,123,Five Finger Death Punch,2015-09-04,Jekyll and Hyde,7qjbpdk0IYijcSuSYWlXO6,67,0.000613,0.543,206895,0.965,9.97e-06,6,0.0883,-4.038,1,0.0963,155.019,4,0.715
124,124,Imagine Dragons,2015-10-30,Warriors,1lgN0A2Vki2FTON5PYq42m,70,0.0964,0.365,170067,0.851,0.003,4,0.238,-6.238,0,0.065,78.068,4,0.309
125,125,Little Mix,2015-11-06,Black Magic,5y6pj7OeBFF0CVgZKhRbOG,78,0.0348,0.777,211773,0.895,0.0,4,0.317,-4.464,1,0.0618,111.987,4,0.826
126,126,One Direction,2015-11-13,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,77,0.109,0.73,192120,0.703,0.0,0,0.0657,-5.672,0,0.0369,138.113,4,0.595
127,127,Fetty Wap,2015-09-25,Again,3ESSGgWzRf1xvP7G5hHMhB,68,0.0062,0.748,312240,0.733,0.0,11,0.329,-4.421,0,0.072,93.019,4,0.291
128,128,Meek Mill,2015-06-29,All Eyes on You (feat. Chris Brown & Nicki Minaj),0hy1SOTEn9ifXTzOwnCwEr,71,0.0242,0.589,223973,0.658,0.0,11,0.118,-5.288,0,0.203,77.521,4,0.251
129,129,Steve Lacy,2015-02-15,C U Girl,6FBzhcfgGacfXF3AmtfEaX,69,0.663,0.414,129698,0.473,0.0523,11,0.128,-8.911,0,0.116,100.0,4,0.409
130,130,Drake,2015-02-12,Legend,1ID1QFSNNxi0hiZCNcwjUC,71,0.024,0.715,241853,0.561,0.0,1,0.0769,-7.605,1,0.0721,100.076,4,0.297
131,131,Galantis,2015-06-05,Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,75,0.00711,0.506,227074,0.805,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,0.383
132,132,Billy Currington,2015-06-02,It Don't Hurt Like It Used To,0iA1unTbTbDOWUSlbwJ1pS,68,0.083,0.503,184506,0.824,0.0,3,0.21,-4.039,1,0.0524,161.981,4,0.448
133,133,Jason Derulo,2015-05-29,Want to Want Me,7oGZAicScQt96OAW4AruYy,76,0.00906,0.775,207719,0.68,0.0,0,0.109,-5.508,0,0.0629,114.025,4,0.656
134,134,Tame Impala,2015-07-17,"New Person, Same Old Mistakes",52ojopYMUzeNcudsoz7O9D,71,0.272,0.47,363240,0.809,0.00671,8,0.0491,-6.74,1,0.0495,151.836,4,0.49
135,135,Future,2015-07-17,F*ck Up Some Commas,49zD0wr2S3d0lZPib0K4e1,70,0.0698,0.874,237400,0.568,1.38e-05,11,0.149,-5.896,0,0.224,139.995,4,0.46
136,136,Thomas Rhett,2015-01-01,T-Shirt,1zWZvrk13cL8Sl3VLeG57F,67,0.0318,0.647,227693,0.857,0.0,2,0.0212,-5.381,1,0.0397,95.996,4,0.771
137,137,Twenty One Pilots,2015-05-15,Heavydirtysoul,7i9763l5SSfOnqZ35VOcfy,73,0.00397,0.613,234813,0.873,0.00111,7,0.367,-6.376,0,0.0449,129.989,4,0.392
138,138,A$AP Rocky,2015-05-26,Lord Pretty Flacko Jodye 2 (LPFJ2),1j6kDJttn6wbVyMaM42Nxm,70,0.0122,0.489,126960,0.718,0.0,6,0.0546,-5.989,1,0.11,207.986,4,0.0568
