,artist_name,track_name,track_id,popularity
24,Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,87
25,A Boogie Wit da Hoodie,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,83
26,Kodak Black,ZEZE,0FZ4Dmg8jJJAPJnvBIzD9z,84
27,City Girls,Act Up,3A2yGHWIzmGEIolwonU69h,81
28,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,85
29,Drake,Nonstop,0TlLq3lA83rQOYtrqBqSct,84
30,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,86
31,Flipp Dinero,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,82
32,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,86
33,Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn,86
34,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,80
35,Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,83
36,benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,86
37,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,85
38,Travis Scott,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,83
39,Dominic Fike,3 Nights,1tNJrcVe6gwLEiZCtprs1u,88
40,Trippie Redd,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,80
41,Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,81
42,Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,87
43,Lil Baby,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,80
44,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,85
45,Juice WRLD,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,80
46,Zedd,The Middle,09IStsImFySgyp0pIQdqAc,85
47,Ava Max,Sweet but Psycho,25sgk305KZfyuqVBQIahim,88
48,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC,82
49,Jeremy Zucker,comethru,18uwL0vNUanqZH0ro2QcOP,87
50,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,81
51,Lil Peep,Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,84
52,Alec Benjamin,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,88
53,Future,Fine China,5274I4mUMnYczyeXkGDWZN,80
54,Panic! At The Disco,"Hey Look Ma, I Made It",22oEJW6r2rMb9z4IntfyEa,81
55,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,84
56,Chris Lane,I Don't Know About You,3yOs8FffuG6hPbzQG9lIqV,78
57,YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R,78
58,Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,80
59,Luke Combs,She Got the Best of Me,698eQRku24PIYPQPHItKlA,78
60,YNW Melly,Freddy Krueger (feat. Tee Grizzley),0hwkukpHcBJfGcIUxi1tK2,78
61,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,82
62,Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,79
63,Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B,89
64,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,84
65,Lil Baby,Pure Cocaine,577YBGuskWkVDCxZrLRB4v,79
66,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,85
67,Bad Bunny,MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,85
68,Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,82
69,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,84
70,Calboy,Envy Me,05t7JMip6JrLuSrMV5yYjX,79
71,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m,83
72,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,78
73,BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,81
74,Aminé,REEL IT IN,5qHirGR7M9tdm6C17DlzSY,80
75,Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,80
76,Pink Sweat$,Honesty,2B1JaRSd7T7YP90n6sCh9I,76
77,Juice WRLD,Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,79
78,Shordie Shordie,Bitchuary,4dV3okcjbQwTcg4ObIGr4N,77
79,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,85
80,SHAED,Trampoline,0lsRatBUs9HNIZAmoGABzk,79
81,Metro Boomin,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,79
82,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,83
83,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,78
84,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,80
85,Post Malone,Stay,4H7WNRErSbONkM06blBoGc,80
86,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,83
87,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,78
88,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,81
89,"Earth, Wind & Fire",September,7Cuk8jsPPoNYQWXK9XRFvG,82
90,Shoreline Mafia,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,77
91,Kaash Paige,Love Songs,6ABrDJwa6iVFuT1O1F9ZUm,80
92,Camila Cabello,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,86
93,Lil Mosey,Kamikaze,3to5UxKsozb4T6CfwHuhLJ,79
94,Russ,Missin You Crazy,4ve2uzqdwnHr20G5YgMMqr,81
95,Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,82
96,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,83
97,Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,78
98,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,81
99,Joji,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,81
100,Morgan Wallen,Chasin' You,5MwynWK9s4hlyKHqhkNn4A,76
101,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,81
102,Blueface,Thotiana,3oh6SCCeLuXhFpEyepla6G,80
103,Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,78
104,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,79
105,Travis Scott,WAKE UP,20MuVazoNMv6xjKPnRFOxG,80
106,tobi lou,Buff Baby,1F1QmI8TMHir9SUFrooq5F,78
107,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,84
108,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,80
109,Calum Scott,You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,85
110,6ix9ine,FEFE,2l8nEO0vsTRCRnGqQty6qx,81
111,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,83
112,Khalid,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,80
113,King Princess,1950,0CZ8lquoTX2Dkg7Ak2inwA,81
114,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,85
115,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,77
116,Calum Scott,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,84
117,YoungBoy Never Broke Again,Outside Today,3sA7HKGzcKTVscdiTCrWpX,75
118,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,78
119,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,80
120,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0ZNrc4kNeQYD9koZ3KvCsy,77
121,88rising,Midsummer Madness,6TodWdTSDfzwgYynTZSvJn,80
122,Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y,77
123,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,80
124,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,78
125,John Mayer,New Light,3bH4HzoZZFq8UpZmI2AMgV,82
126,Jeremy Zucker,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,80
127,Roddy Ricch,Die Young,3wLtYwtqvKK2ewelSVPeDK,78
128,Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,82
129,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,77
130,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,79
131,Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo,85
132,Dan + Shay,Tequila,7Il2yWQmsqKgSkLQvHTPUI,77
133,Ruel,Dazed & Confused,2pyjbGTpJCPjMYwCbdymiF,79
134,Haiti Babii,Change Ya Life,5JboK5zbbhXIN7iN9NHS8t,77
135,Dan + Shay,Speechless,7q7jyVU0f0hnod8tsaUmxg,75
136,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,83
137,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,78
138,YBN Cordae,Kung Fu,1eEYbTvRWPEozV0ttNO0NC,77
139,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,82
140,girl in red,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,79
141,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,80
142,RL Grime,UCLA,3OaunNUlXXs5e2PXtNAzzG,75
143,NAV,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,78
144,Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,75
145,Lauv,There's No Way (feat. Julia Michaels),2hnxrRNzF74mdDzpQZQukQ,82
146,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,80
147,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,82
148,Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,77
149,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,78
150,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,76
151,Lewis Capaldi,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,87
152,Roddy Ricch,Every Season,1ttPzkTSpQUFcEGx8bjerL,76
153,Joji,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,78
154,Yung Gravy,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,77
155,Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,76
156,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,77
157,Bazzi,3:15,6pmZMP2ET1OJi5rKfLO8jD,77
158,YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,76
159,Kina,Can We Kiss Forever?,1Av69kr9JitqPWo7WJLS5q,83
160,Dierks Bentley,Living,54K7AZoGpQklpygKrxZlKN,75
161,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,76
162,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,75
163,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,76
164,NOTD,So Close,7FjZU7XFs7P9jHI9Z0yRhK,82
165,Lil Uzi Vert,New Patek,0Fpen1PTuEnCmOJtUU9Iud,76
166,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,79
167,Megan Thee Stallion,Big Ole Freak,3YEbLhXRDPTtctnb3ddg8g,74
168,Lil Dicky,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,79
169,Anuel AA,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,84
170,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,79
171,Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50,84
172,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,85
173,Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,76
174,Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,83
175,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,81
176,Lennon Stella,La Di Da,2YyvWje3cEYyqgYhNUIaBJ,78
177,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,76
178,Verzache,Needs,0WKmVAD4VWk5EdTyCFILi4,77
179,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),0Z1nbG2KOuRKntstSAkSox,75
180,Zara Larsson,Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,82
181,Alec Benjamin,Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,78
182,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,76
183,$NOT,GOSHA,3q8ms2oRMFsyxUYYKDiXIP,76
184,Dan + Shay,All To Myself,0uSGTaHms9ceAxb7L6VLrU,74
185,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,76
186,Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,77
187,Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,75
188,benny blanco,Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,80
189,Ariana Grande,breathin,4OafepJy2teCjYJbvFE60J,81
190,YNW Melly,Virtual (Blue Balenciagas),4dqkKnzOJ3fWduqKcHi374,74
191,Kendrick Lamar,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,80
192,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,75
193,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,74
194,Mitchell Tenpenny,Drunk Me,1G4cdOtF36ZCs6i2dZoC87,74
195,Logic,Everyday,4EAV2cKiqKP5UPZmY6dejk,79
196,Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,76
197,Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,74
198,Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,74
199,MadeinTYO,Chucky Cheese,0fABHG5a7RnqBlOKOwhWZD,75
200,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,75
201,Kanye West,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,81
202,Jason Aldean,You Make It Easy,2ZxTjs4EdJl4Y9YByIiNoo,73
203,J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,75
204,Sam Smith,"Fire On Fire - From ""Watership Down""",5rFj8OzffT0iggSjcBaeND,83
205,Post Malone,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,77
206,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,78
207,Jimmie Allen,Best Shot,3VamXAvVMczcS2PTYtPfBQ,74
208,Ali Gatie,Moonlight,72pv4E0eBIcE9z8V4tPHui,78
209,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,77
210,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,77
211,Bazzi,Why,7lozLnUfzcgEpMMVQI7yhA,77
212,Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,78
213,City Girls,Twerk (feat. Cardi B),0RRm4OS5ymfZryXBuj0G2m,75
214,Sam Fischer,This City,7kF3x1XJXGcgQWFemulw4q,77
215,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,75
216,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,76
217,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,77
218,DJ Khaled,No Brainer,5WvAo7DNuPRmk4APhdPzi8,79
219,Ruel,Younger,2qXicQG06oT0ijKBznpgQv,78
220,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,7LptQZjp5wgdYDQZPjOV9O,75
221,Morgan Wallen,The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,73
222,FINNEAS,Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,77
223,French Montana,No Stylist,04MLEeAMuV9IlHEsD8vF6A,80
224,Doja Cat,Candy,1VJwtWR6z7SpZRwipI12be,79
225,Louis The Child,Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,75
226,Shawn Mendes,Lost In Japan,79esEXlqqmq0GPz0xQSZTV,81
227,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,87
228,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,84
229,Jason Aldean,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,72
230,Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,85
231,Bad Bunny,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,80
232,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,76
233,Trippie Redd,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,74
234,Why Don't We,8 Letters,4zRZAmBQP8vhNPf9i9opXt,79
235,Fuerza Regida,Sigo Chambeando,4PR0r2us3a64lTew6TVlF2,77
236,Trevor Daniel,Falling,4TnjEaWOeW0eKTKIEvJyCa,77
237,KYLE,Playinwitme (feat. Kehlani),4F1yvJfQ7gJkrcgFJQDjOr,76
238,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,75
239,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,76
240,Post Malone,Over Now,09IOPhEh1OMe0HD9b36FJk,77
241,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,77
242,Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7,73
243,Bad Bunny,La Romana,1khmgu0pveJbkbpbkyvcQv,79
244,Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,76
245,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,74
246,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,76
247,Maroon 5,Girls Like You (feat. Cardi B),6V1bu6o1Yo5ZXnsCJU8Ovk,74
248,Bas,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,76
249,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,77
250,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,81
251,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,80
252,Ski Mask The Slump God,Take A Step Back,2gQYziDV5cSTRSqr6akzi5,75
253,6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,75
254,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,77
255,lovelytheband,broken,6XcfKZvJio9Z0fQy11GnNX,75
256,Adriel Favela,La Escuela No Me Gustó,4qArKIA7dnmdushoBlkV94,78
257,Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,75
258,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,73
259,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,73
260,Kacey Musgraves,Rainbow,79qxwHypONUt3AFq0WPpT9,74
261,Jimmie Allen,Make Me Want To,0AYbVoeF03NYhM0fvKjAuU,73
262,88GLAM,Lil Boat,3Zcv9IeYgCvEhxFTfsduaQ,75
263,DaBaby,21,1AdXchAT6hBUm5d6y4nKjI,73
264,Nipsey Hussle,Grinding All My Life,3R9j8urSPiBbapNbyuSYkE,74
265,Lil Skies,Creeping (feat. Rich the Kid),7ms3VzLTfr7fXNOqA4Mkx9,75
266,Post Malone,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,76
267,Bazzi,Myself,5YLHLxoZsodDWjqSgjhBf3,78
268,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,76
269,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,74
270,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,74
271,Ella Mai,Shot Clock,2GlATHCDbLW7xq5BE0Bz5g,74
272,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,74
273,Cuco,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,74
274,Beach Bunny,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,75
275,Logic,44 More,3e7Y6sfFlIdBMJhX7wpqVO,75
276,Kiana Ledé,EX,47cQCF21TczFSmGfpd7c07,75
277,Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0,73
278,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,74
279,Lil Mosey,Greet Her,0xNDvMqlGkOLEH66Z45FCL,74
280,Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,77
281,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk,73
282,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,75
283,Lil Yachty,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,74
284,Shoreline Mafia,Musty,2bkKnaLTMCghmjlcPBoYWd,72
285,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,74
286,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,76
287,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,75
288,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,72
289,Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,74
290,Anuel AA,Amanece,1LiN0Z98FkR1t0m8KmLcAH,83
291,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,76
292,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),1KVczjazCcCCgM3gXXUl47,76
293,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,80
294,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),6GzApXoBQiiAjak3tOQfV3,79
295,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,75
296,Silk City,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,82
297,Dayglow,Can I Call You Tonight?,15RPEE4Xjz1dQK71zdAJSA,74
298,Scotty McCreery,This Is It,34DFpyq5NJJ79GnGbbJH3p,72
299,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,70
300,Meek Mill,24/7 (feat. Ella Mai),6irE4Fbjbry3czv7mTxVSB,74
301,DaBaby,Next Song,0rrVn0KMlLHtAklzUrrfoj,72
302,Dustin Lynch,Good Girl,5HnXcJJbNXQQ7tRlQ9VN1v,72
303,Luke Combs,Must've Never Met You,6ojicjDYUUoeE1tdSvfFo4,72
304,21 Savage,can't leave without it,0hPLZrnDgtKxrym1BHjDhd,73
305,21 Savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,74
306,Lil Mosey,Burberry Headband,3fB96InfRUB2DCjbrfzKUt,74
307,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],0kCBorRrKZkSztd9m0QI3r,74
308,Bazzi,Beautiful,5TVirkSwFEXF1nLJEebe2I,76
309,Travis Scott,HOUSTONFORNICATION,58TaFP5j5i9swOf584yon2,76
310,Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,74
311,Kanye West,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,74
312,Migos,Narcos,0wbnC9AUenxp613TYaJsGK,75
313,Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,79
314,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,73
315,Mac Miller,Come Back to Earth,01z2fBGB8Hl3Jd3zXe4IXR,74
316,Tory Lanez,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,51w9Jbat1pLeWINGCpnQUR,75
317,Maroon 5,What Lovers Do (feat. SZA),2j5hsQvApottzvTn4pFJWF,73
318,Kacey Musgraves,Butterflies,30VHURM5NOfoZmqp2iKawS,73
319,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),0jAfdqv18goRTUxm3ilRjb,75
320,Conan Gray,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,75
321,PRETTYMUCH,Summer on You,07ipXN6CNTw34qwSYePKpg,76
322,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,72
323,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9,72
324,DaBaby,Walker Texas Ranger,0eBOVXdnrVQ0rITgKXBAA7,71
325,Maroon 5,Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,83
