,artist_name,track_name,track_id,popularity
951,Jason Derulo,Tip Toe (feat. French Montana),2z4pcBLQXF2BXKFvd0BuB6,72
952,Kiana Ledé,Fairplay,5nMBzG9xVnJZTpZKgnWCec,65
953,Wolfine,Bella,3xcCix7Jv1Rp90YVmgo35D,73
954,Tee Grizzley,No Effort,6iF5JgF1GNUQwlnsgnMzUu,62
955,mansionz,Rich White Girls,1CAijerspiGnyZHAVsGNL1,64
956,Rain Makers,Focus Rain,65J9gqluwGiMUfLeeRlyNn,66
957,Rain Recorders,Cats And Dogs,4DYnts7fnmVlyi1pVn1ImU,66
958,Fleet Foxes,"If You Need To, Keep Time On Me",7d0XkI4iJ32nxeFAHFXbLQ,67
959,Cigarettes After Sex,K.,7LX4aXtvImhdgUHQBlo8Kp,61
960,Finding Hope,3:00 AM,5HsSsEeP3hU9QSfHZrzbtA,69
961,Drake,Sacrifices,0xl1w2q4VLojeXp4JfazPL,65
962,Halsey,Eyes Closed,2WQn7Yvs728KZmmY6tgWqH,65
963,Russ,Scared,3Zc922QGIRgdMRFa6qSiz7,64
964,Miguel,Pineapple Skies,19EnyPZhNPbRoCxAuv5pKD,65
965,Koe Wetzel,Something to Talk About,7ptJYMKI7Y1iWdqEZtBMGE,61
966,Drake,Blem,2XlHu0HcujBCkWMdIAvrqt,67
967,Natural Sample Makers,Rain Gutter,7CyWL6xqJguZUnYFl4H1dy,66
968,Gigolo Y La Exce,Sexto Sentido (feat. Bad Bunny),1XDBrOUa5swy7lhO06mggm,69
969,The Killers,The Man,5aWhs651KYM26HYM16kRdk,70
970,Doobie,Nikki Sixx,4U1j4Di9S3dSqckssFU8kl,61
971,Granular,White Noise - 700 hz,2e6fCxto7NzsnujvliBtEk,65
972,The Sleep Helpers,Stormy Rain Sound,5GneHmxJdDsPtN2AI3y4Uj,66
973,The Head and the Heart,Don't Dream It's Over,4b1hVHiZrltoXPDskF0mCp,65
974,Chill Bees,Rain at Dawn,5TpEtiKGAljXxtjcBqIfIc,66
975,Mike Ryan,Damn Good Goodbye,1tPAhtdVRtRexRdH9QXOSP,61
976,Sabrina Carpenter,Why,1byScELwcJffsdL5QWa6Yk,67
977,Yandel,Explícale (feat. Bad Bunny),1LszjjoVwDDZcWUQbzeDLG,69
978,Quality Control,Menace,0CjHqLvr4EdjBJ0XiKtbCI,62
979,Hippo Campus,baseball,5lO1htX1UPjwyItDLurhR5,61
980,"Tyler, The Creator",Pothole,5SxlUF7J8tyFIEF22EomeP,64
981,Two Feet,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4,73
982,potsu,lovesick,3A2jJaOKYhmKEy9IyyEJF6,66
983,Rain Recorders,City Rain,5svhO7n5a0IWF13hqZWaVc,66
984,Lil Peep,Absolute in Doubt,7yZBKFxnmoHLJFhAy2BBlo,66
985,Steven Universe,Stronger Than You,3ry3QOTArZPVqduQETTX4m,65
986,Thomas Rhett,Craving You,2d48mamATjby7wgPjdrSOQ,62
987,Andy Grammer,Smoke Clears,1likxiGuFOCkY2WtGbHj3F,63
988,G-Eazy,Good Life (with G-Eazy & Kehlani),1Eck97uRMlprKOOJN9oO1E,62
989,Lana Del Rey,Cherry,1Ym6aMuT5bliaZMC67AmPp,69
990,Quality Control,Too Hotty,3hWUIMNBwLNug1O8o2PPRW,64
991,MISSIO,Everybody Gets High,3nH3Gtm9GQVfiaYDr4AXji,66
992,James TW,Please Keep Loving Me,78zUxUPvONPgMIt46q5be6,72
993,Enrique Iglesias,SUBEME LA RADIO,7nKBxz47S9SD79N086fuhn,75
994,Sam Smith,One Last Song,39Q20GZHKK0IK8oKkhfxiJ,64
995,itssvd,Losing Interest,1LGFhRGycG5VI9cU8gFgVP,67
996,Bryce Vine,Bella (feat. Emma Zander),5m4DjkPaGvrcHGT5h8oNCM,63
997,Sam Tinnesz,Play with Fire (feat. Yacht Money),3KdwzVruKDwjzDqbIgDQdI,68
998,Roddy Ricch,Fucc It Up,67Qg38TcnAQnW0ne6uJXlK,64
999,Imagine Dragons,Next To Me,31VOknKjFrEX47bZXzqcoF,74
1000,Ed Sheeran,Save Myself,6TIU9Ehmi6dMzZK73Ym4yj,71
1001,DROELOE,Sunburn,0JITWDB1tVUH2VUXmVtYpL,65
1002,Shawn Mendes,Roses,4uzUuDjoufcBXYZ27CsLIF,70
1003,Katy Perry,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,73
1004,Sam Smith,Palace,5UFvcTCbp9P057YbRNsJ3U,62
1005,Zara Larsson,Ain't My Fault,0ADG9OgdVTL7fgREP75BrZ,71
1006,Hey Violet,Guys My Age,0Xm8tw6qikotb8FAOZ2ks7,65
1007,BROCKHAMPTON,ZIPPER,1m4C9zlV89rXTfXStluvec,65
1008,Ed Sheeran,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,72
1009,Lil Pump,Boss,1rsAFUCa6BVMgRQ3FCQQsi,69
1010,Halsey,Alone,2Te14aSrBgFj1CE2sBBVMX,64
1011,gnash,lonely again,58gP5qkmlYpon0AJ2tj6qy,66
1012,Luis Fonsi,Échame La Culpa,2hl6q70unbviGo3g1R7uFx,71
1013,slenderbodies,anemone,1MD2yGSeBRALkMui1fZ05P,65
1014,A$AP Mob,Frat Rules,0RyA3o15NOLJYtm9NlDu5c,63
1015,Easton Corbin,A Girl Like You,3AsNVBJ7LHsltdu9490ZiS,62
1016,Playboi Carti,Broke Boi,4kjrB4xpcXRiAjLRivGhN2,63
1017,Quality Control,My Dawg,49K3jbwZmZKaDGTfjpIVg0,62
1018,Russ,Wife You Up,1lmDRuRa12CImUQziVfVw5,64
1019,Walker Hayes,Shut Up Kenny,6tn2Atd1S4DVoQnls5x4SR,63
1020,Hollow Coves,Coastline,2KCqAdd2ad0hpJc5ySoTE8,69
1021,Ed Sheeran,New Man,5HDPtsnyb3maFmPL8LLUTG,72
1022,BROCKHAMPTON,BOOGIE,3NuN59jpH3B5cNa2M4r7XG,65
1023,Imagine Dragons,Rise Up,3zT2616WcD9Df5m21OsCX0,71
1024,Kehlani,CRZY,6Dwtha2FtZFoMEBh5GR2sq,63
1025,The Sleep Helpers,Rain In The Bay,7D4hXw7rqFjNGX3oIVQyly,65
1026,Lil Peep,Girls,6Z1KNUrW7f6oo97w8BNom7,68
1027,LANY,ILYSB,2btKtacOXuMtC9WjcNRvAA,71
1028,The Sleep Helpers,Never Ending Rain,6S2Gr1t3EeM1WkZvr2HRk1,66
1029,Forest FX,Campfire Rain,6R6P2svDNwlc8bE0keLWaV,65
1030,Granular,White Noise - BP 153 hz,5c7xG4WUHV0JJo7PG1lUhO,65
1031,Gucci Mane,Both Eyes Closed (feat. 2 Chainz and Young Dolph),5HtziFfFGxXpugCqZaAHoY,62
1032,Skrillex,Would You Ever,57p8CBvPOxrvyCbn6ttl5r,69
1033,Playboi Carti,Lookin,1UAmQe8EwpxQ80OfYVD13z,63
1034,Rita May,Colors of the Wind,3PbJqkcSD2WLQe0F8J1Iaj,67
1035,Kodak Black,Halloween,5KYy4AxlClkQPWaF1Iat3g,62
1036,Nick Jonas,Find You,77dwRzKegOkVtlHajKnDCb,69
1037,Riton,Fake ID,5mr06ofu0NYuw3XpiokMct,71
1038,Lorde,Homemade Dynamite - REMIX,5u64RlrnvvbtNh6R0EMh6o,67
1039,Huncho Jack,Modern Slavery,7J6bnDDitOwfelaJNixHhL,64
1040,Tay-K,Megaman,6ikgPqC9vhkduTdIpsqYdj,63
1041,Scarlxrd,Heart Attack,7Cq27Qc3WRyQ3ddwVslpVZ,68
1042,Brantley Gilbert,The Weekend,48tAdjG4ng2JfECa7OQujk,61
1043,YoungBoy Never Broke Again,Untouchable,6xL9MJ2yt39HPPZPyGkRy8,62
1044,Molly Kate Kestner,Prom Queen,2WEAKylXBPr9PJNANBSTDG,67
1045,The Score,Revolution,7Fv8Qp3tTSbSS2VjryUF7L,68
1046,Dan Auerbach,Never in My Wildest Dreams,3MJov5mT64K42o1Rffhblq,66
1047,Local Natives,I Saw You Close Your Eyes,5AKYyNPYhumqKeOMhdEgQO,61
1048,LANY,Super Far,15ahYSiHAIMxAnujlXVtta,70
1049,Jesse,Bloom Later,7DCQIOmpGV4nkHx7DQckJS,64
1050,Heavy Rain Sounds,Heavy Rain With Brown Noise,68fod3VaswZIi1hGEBnaoY,65
1051,Huncho Jack,Eye 2 Eye,4vwfOiyWxXeEdx4ejAJgdx,65
1052,Surfaces,24 / 7 / 365,0ClnfM4PI0wjlCVTJc9lP7,63
1053,Brent Faiyaz,Gang Over Luv,7LaI3mRTJu66r9HKdv7iBx,63
1054,Wp Sounds,Rain Sounds Chill,0KRBBQiQRyN6KIZT3fEf06,66
1055,Hillsong UNITED,Not Today,33Nyq9QfKCXEQtzeg22vg7,61
1056,"Tyler, The Creator",Garden Shed,6ACiYjq5Q7e6BlhZEHz7cd,64
1057,Loren Allred,Never Enough (Reprise),6f8b6mxNNDJdE5tC4MCTxt,68
1058,Taylor Swift,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,67
1059,Los Minis de Caborca,Ya Se Fue Manuel,0gLzuCW8xAFEclhTP8VFd0,64
1060,John Mayer,Still Feel Like Your Man,1LM6t24SjQr2bJHqeGIR4U,67
1061,Mike WiLL Made-It,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",3A2OHirUAlQp2x73BJlEDA,64
1062,Futuristic,Epiphany (feat. NF),1QOqNh2GvfN0ToramLPw5R,63
1063,Imaginary Future,I Will Spend My Whole Life Loving You,77enz5hl8RicxrbPB56VXQ,69
1064,PnB Rock,Notice Me,1rLWsLY98u9hcWePdfN2y5,62
1065,Lush Rain Creators,Summer Rain 2,2EFmaS0hseF13XMk8ZdfK3,65
1066,Aminé,Yellow,4Hj5yNHgu2dyrnzRQN7Gld,63
1067,Lil Skies,Big Money,3i5h463CsDCWV13a25RgEO,63
1068,Lorde,Perfect Places,7ARveOiD31w2Nq0n5FsSf8,68
1069,Rita Ora,Your Song,4c2W3VKsOFoIg2SFaO6DY5,74
1070,khai dreams,Fantasy,53usuYfeK66GLBhm6k7x5e,64
1071,XXXTENTACION,What in XXXTarnation,3wBAhQLR9VjWfyYO3u4oPR,64
1072,Manuel Turizo,Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,75
1073,$uicideBoy$,"New Chains, Same Shackles",3BUFs1YNRBoGgYNrK9hQov,64
1074,Rex Orange County,Nothing,3rIKurK8njiyQvZQsSU6bl,65
1075,Yo Gotti,Rake It Up - Diplo & Party Favor Remix,3wAbP40X5P9EVWkwmszInb,64
1076,Christian Nodal,Me Dejé Llevar,3paOSlqrFcMhdGDZ5513AJ,69
1077,Incubations,400Hz,1gSkw2fG5CwbaAwcQeHNSX,65
1078,Steven Universe,Here Comes a Thought,6bX8I0kg3J6IXWVlyVknh1,64
1079,Iron & Wine,Call It Dreaming,0iWUW8UNkmyUa8Aa6anow6,67
1080,Rain Storm Sample Library,Sleep and Chill Rain,4UBbZaigvacECHSJIM2MiV,66
1081,Lauren Alaina,Road Less Traveled,4nxgA1nvXvTkmsBY0vJV57,61
1082,H.E.R.,Changes,6hSjs8T4KVAjGCkyw3sK2w,63
1083,Imagine Dragons,Thunder / Young Dumb & Broke (with Khalid) - Medley,7ER7vcy7u2ajg5IV45WBFw,68
1084,SUNMI,Gashina,0jFHMDRXxKaREor3hBEEST,71
1085,The Rain Library,Dripping Rain,3aaprwVUV6SacmcqZF4I99,65
1086,Mozzy,Excuse Me (feat. Too $hort & Dcmbr),3NAwm9vYQ7tK5UrHRdHcIW,61
1087,Alan Walker,All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,74
1088,$uicideBoy$,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),3cQPyVlnrmmWU5fQJxl0q9,64
1089,Joyner Lucas,I'm Not Racist,0hL8yBivUahlm1rhQ1a0Xx,65
1090,Selective Sounds PTA,Spring Rain,6aNXqtLgxBPRFAH4tkn2Xn,65
1091,Samsa,Butterflies,6kVku2CoE7fbD29miiutzw,63
1092,Micah Tyler,Even Then,1y6Xu9iSTxUeUjDJyfu61e,60
1093,Latium,Space,3U1VKCmUgzdz83Wlw4kBle,64
1094,Granular,Pink Noise - BP 240 hz,03sJaTenPLeRaVUISW6pI5,67
1095,Dove Cameron,Ways to Be Wicked,2ziVTVizQdVNC2QhQhNGvg,67
1096,Jack Johnson,Sunsets For Somebody Else,41Az1BCotlAUt7Ud8k6H2Y,68
1097,Tyler Childers,Tattoos,1XcxubL4Y4U4gxLeIbb8VM,60
1098,beabadoobee,The Moon Song,3s9eWdn8IymCPvVLcKpjww,63
1099,Rook1e,I Fell in Love with You One Night in September,10hweQwWcUhBcpipYEvCYD,65
1100,DaBaby,Gorilla Glue,2gPETgpdbYn0QJNQzP300Y,61
1101,Beth McLaughlin,Hush Little Baby,0Pjue24T1DIPZMNvQN06g1,70
1102,TWICE,LIKEY,0Wf8czfSUf68GaqkgaeJY9,70
1103,Calibre 50,Corrido De Juanito,0ehx1p1HMn7NMKisZaO9oL,66
1104,Dermot Kennedy,A closeness,0xVrusjXiWhqSQ5dPoiiWX,68
1105,Tay-K,Gotta Blast,7de1qGSxUfnKLNqncRksuk,62
1106,Dirty Heads,Vacation,7cdy4PbCdDZZNjyxoZyE0c,64
1107,Stone Sour,Song #3,5jsDxDkJ1PqyYUWhDMr86B,67
1108,Kygo,This Town (feat. Sasha Sloan),4aSfgWmRa9KsISD4Jmx7QB,68
1109,Sofia Carson,Chillin' Like a Villain,1rM0CnyUiiw6A9CHJRXjZA,68
1110,G-Eazy,Sober,3qk4wRMDlaeagZGjSYbsOV,65
1111,Otto Totland,Anona,44rpvXgWhgUWmLUH12Nu58,66
1112,Ozuna,Noches de Aventura,4iDaYVSL0zwFLacCt0F7h9,67
1113,Bananarama,Cruel Summer,0wnJdLDUi9fkDl5nxhDlqO,62
1114,Camila Cabello,Havana - Remix,3whrwq4DtvucphBPUogRuJ,71
1115,Kelly Clarkson,Love So Soft,16QN8cBubEq706vNtPpOME,63
1116,Laura Dreyfuss,Only Us,7BbtvJqWnQRt8gSrWbUVym,64
1117,Jon Langston,Right Girl Wrong Time,3l4ocz4JRx92xTAnqNTgGG,61
1118,Aaron Lansing,Naive Spin,1JoAjYaI3zvhXVx41HH7Fc,68
1119,Dirt Rock Empire,Dirt Road Dollars (feat. Nate Kenyon & The Lacs),67cqaFp7S9H2JOAmaeCXnD,61
1120,T3R Elemento,Poncho Konos,24pxBWIiPsM0niVeKJFDrU,65
1121,Cuco,Lava Lamp,4W64l7GktcWRZhQWHDoKaF,62
1122,Sam Smith,Burning,7FyhrRNRJOZSM8IeuAx7su,62
1123,21 Savage,Mad Stalkers,6HR1z11h0ROUlWP4Kx8Z7G,64
1124,Billie Eilish,Six Feet Under - Jerry Folk Remix,58nxGpcCfNDiqmFXklOslz,67
1125,Louis The Child,Slow Down Love,7LtqwGP2UIj0FHbOsqm6VG,62
1126,BROCKHAMPTON,WASTE,1cuYCAodLWgzhwE2KFZ8rC,64
1127,Rain Sounds,"Soothing Rain(Loopable,No fade)",0GJMLR5EzMRcHqSZkGQI7R,64
1128,Phoebe Bridgers,Scott Street,0jqFM7E9z1PLYtPVCuFwAi,64
1129,Ugly God,Water,7EoSDrwBPUBeBEORrpvgko,63
1130,Ed Sheeran,Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,70
1131,Papa Roach,Help,6EaGMOSWL2LndwY6gClBaD,66
1132,$uicideBoy$,Now I'm Up To My Neck With Offers,1QSMyV4BAvNRwIpRzS8zWn,63
1133,In Love With a Ghost,We've Never Met but Can We Have a Cup of Coffee or Something,5cvbog6wen3r3bBbcwL16U,65
1134,Kim Petras,I Don't Want It At All,4qexD6ObR5nzpFJNpvQxIr,64
1135,Stefflon Don,16 Shots,2169IKAivSUUFGcedGASXc,73
1136,Roy Blair,Hazel,6olfAuiqOGpkQLo4i5A7nd,62
1137,Angus & Julia Stone,Chateau,62oCnK99vT8HOgwPsvXuiM,62
1138,Frank Ocean,Lens,371H6HjS4SXGbQ9IVfFUIL,63
1139,AJR,Netflix Trip,2fmlkobTesiSyyzVYa6nkX,60
1140,Sylvan Esso,Die Young,1BRwuvjhkgezmv1gcI6lT6,62
1141,Kip Moore,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,62
1142,Sir Sly,High,17aDyX39gb1iV1ZWvD1ffE,63
1143,j'san,"i'm in love with u, sorry",5p684vIzF5LOkmHL3I0tyM,64
1144,Ocean Makers,Soothing Waves Sounds,3J43NF1eQPqJLS64ZTtIYU,62
1145,Kygo,First Time,2Gl0FzuLxflY6nPifJp5Dr,71
1146,Paramore,Rose-Colored Boy,2RJfK2pOvGpnxC255YOy5k,66
1147,Nicki Minaj,No Frauds,7KcGEssn7BnJdTgildK5y0,65
1148,Her's,What Once Was,1XrSjpNe49IiygZfzb74pk,65
1149,Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,65
1150,Hobo Johnson,Creve Coeur 1,3DEBzWeKiotejoASmaaMZV,62
1151,Red Velvet,피카부 Peek-A-Boo,42tFTth2jcF7iSo0RBjfJF,70
1152,Purple Tulips,A Whole New World,2sviAIg6PvpYGGoTfF6ik0,67
1153,Yo Trane,Alone,4lloQRaCOcbv3OekRnaQWB,64
1154,Kid Quill,Playlist,0QXbKnplTUrae3P1P7xdq2,62
1155,Majid Jordan,One I Want (feat. PARTYNEXTDOOR),6RD9GItAGZ3gbUbx14okHF,64
1156,Rain Man Sounds,Heavy Straight Rain,4d9YoH25QvvfJ6aLu5mAA1,64
1157,Lil Uzi Vert,Feelings Mutual,5Y3Tj0wJhKAaPbwWxXxZGS,61
1158,Beth McLaughlin,Brahms Lullaby,0tPLCqTT1rEHbv9Ruxtnwh,71
1159,Drake,Ice Melts,7bJ4mu7MHa3rHiNyKjOoSl,63
1160,Lil Happy Lil Sad,Let Me Die,46T7puWlH8ptC6lx7bQ3TY,67
1161,Chris Stapleton,Midnight Train To Memphis,6tInq1Sn2eehdsQGA9Aafh,62
1162,Kevin Gates,Imagine That,7CCb8IeGwXfnENvvGnCk9c,60
1163,A Boogie Wit da Hoodie,No Promises,2BJpuAoDeQ1QuPvnryfAWK,62
1164,Crumb,Plants,2cOzI3LOIkRIKEidcGZ1Bc,63
1165,$uicideBoy$,Venom,4jCeguq9rMTlbMmPHuO7S3,63
1166,Chris Brown,Questions,5XQMr19TL7Mfksq9zihbOu,68
1167,A$AP Mob,Walk On Water,0WQcnrsEqrY2e5nexGe3HX,63
1168,LCD Soundsystem,oh baby,53PkA8aXiwH4ppa0V0iO7o,65
1169,Limbo,Airplane Mode,7MaKPiTeFwA9GuB3qn8Usf,63
1170,keshi,over u,6dMnsLoJPFfXIxcsDqjGiZ,65
1171,Yung Bans,Lonely,3OrzQ7xwaLyhEV7M10CqCS,62
1172,Dean Lewis,Lose My Mind - Acoustic,3bnMRk8B9LUcsCHJNQAMLr,61
1173,Scotty Sire,Sad Song,45IavwCzlcFrTnzTfVCGX2,62
1174,Asking Alexandria,Into The Fire,7zWPlO8Mcjc5mQGf7v8dlE,65
1175,Josh A,Gucci Coffin,0DzUwvANSN6lW8TnkjGOyT,65
1176,P!nk,Beautiful Trauma,2DlIwu1iDTILEMXA7MUotn,70
1177,Tyler Childers,I Swear (To God),3jSc6a7N6L9RhAhxjh9VQP,60
1178,Lauv,I Like Me Better - Recorded at Spotify Studios NYC,2uQNcZYa0SEbfW4cj0d9OS,71
1179,Barns Courtney,Glitter & Gold,1Mf27cnAF1Q6Ko83XTM5d1,68
1180,BROCKHAMPTON,STAR,1xfFPJdRjgDAaMcDgbXwyh,63
1181,Plies,Real Hitta (feat. Kodak Black),1fnRwgZLgAYMM1dVL1oqwG,60
1182,George Michael,Freedom! '90 - Remastered,3tyTt5pEWblt96j1HsXiV5,70
1183,Jhené Aiko,Moments,2nvmHk4JnsZ94mygliLsou,62
1184,MC Fioti,Bum Bum Tam Tam,6k2900NjJeVqZM55G3Danu,72
1185,PnB Rock,Feelins,03w1u0L5fS0F7izSUkdqS2,61
1186,NF,You're Special,4dfy1Pij4jFFefoamgnoOF,65
1187,NCT 127,Cherry Bomb,3o8QzWsiiqTUVgBZfHgF58,69
1188,NAV,Hit,0gHcxtyWQT0HrlGxaxP1KT,62
1189,Nightcore,Monster (Dotexe Remix),0y8UKPyJOluqIuacosTKEv,68
1190,Kid Trunks,777,7dI3HTnuicC2aKkXigoFS2,65
1191,DaBaby,Above The Rim,6T8MebXlq6CnAcCWp0ZATC,60
1192,Sik World,Idgaf,3Y6L3oiUydJIGsmk5zHlDO,64
1193,Dre'es,Warm (feat. Mia),3kBofOTKMUZ62a311eUwvx,63
1194,blackbear,make daddy proud,1V8c3uV6p7uTsfQof5oRXg,64
1195,Paramore,Fake Happy,6t44iU80A0h8WQ7vc4OoRj,65
1196,Sam Smith,Say It First,67aDq4Z8lErpWQ0Ky0xaJo,62
1197,Alfredo Olivas,El Paciente,2Nk3gXgekore0lfB7PCnub,70
1198,atlas,valentine (prod. flavors),5mpv8gh1F6B7e2OdytGZ6l,62
1199,Rita May,Can You Feel The Love Tonight,3AYEHr6hL0nOHxMrP5UiCu,67
1200,Zach Williams,Fear Is a Liar,6Z85UCEueQcgSyChlrEu5G,61
1201,K.Flay,Blood In The Cut,4q604hQba5940BbOoaenmz,64
1202,BTS,MIC Drop (feat. Desiigner) [Steve Aoki Remix],7Ed6BkggCS2KaKY5YlINaF,67
1203,Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,65
1204,EXO,Ko Ko Bop,5EzitieoPnjyKHAq0gfRMa,70
1205,Sir Sly,&Run,0w4m3Xp4svlIoyL94Zjlyd,62
1206,Francis and the Lights,May I Have This Dance (Remix) [feat. Chance the Rapper],0VaIsQoIQY10uxBrOyZ5cQ,63
1207,Marc E. Bassy,Plot Twist,5wJL4o7k8m02m6ZM9KT0ir,63
1208,Motionless In White,Voices,0SnvI0twJ1Mnh0rJlBRrf0,64
1209,Neneh Yacobi,Here Comes The Sun,5tdcH4SoS9ViDo8vtSRsft,67
1210,SZA,Prom,5yvhdo8FXbBsIllxv2Rr94,62
1211,ODESZA,Falls (feat. Sasha Sloan),6oNZ0WxqptE7V0qpjtyJ4a,63
1212,The Band CAMINO,My Thoughts on You,1AnoNTlYCt1ELWArtKsA4s,62
1213,Trippie Redd,Deeply Scared,6ckN5YsUElYHQWwwUudJpL,61
1214,Chris Stapleton,Either Way,6Wo5YxkdXgwzKQZbDg2r17,61
1215,Zacarias Ferreira,La Asesina,1WoDc1x28zHmxnPvvM5GLh,66
1216,ODESZA,Higher Ground (feat. Naomi Wild),7KT7VGnPU5QVXN3q1BOeqb,62
1217,Joyner Lucas,Winter Blues,3LHbk7L7mFQj0Wiv4dB9lR,63
1218,Rachel Bay Jones,Anybody Have a Map?,0SjjcXfArhzePhEzDNkY8z,63
1219,Anna of the North,Lovers,6q8onrzcka32nGVrnWYGBQ,61
1220,Kehlani,Keep On,4MV4wa3Dke1GMBtk06GMR0,63
1221,Wifisfuneral,Wya?,58orasu4acwvl06LdyRCyH,62
1222,Ulices Chaidez,Que Bonito Es Querer,7Jcvu13qlP4km0uDX9p2pZ,66
1223,MISSIO,Bottom Of The Deep Blue Sea,6AvslIXIi9iaGvukefyVVK,64
1224,Migos,Deadz (feat. 2 Chainz),4AlrLQ2RMxOwz1gTTkb4vQ,62
1225,Sam Smith,No Peace,75TlwJ8oBgdq8P9kO7uVML,62
1226,Summer Salt,Candy Wrappers,3iFYY09Z5yoNy1QnJBt4AR,62
1227,Litany,Bedroom,3LH6EfPCeySeuymuK2gWAO,63
1228,Lil Uzi Vert,For Real,3tcoEYOZUHKB3RKNByIN13,61
1229,Ronald Emery,Ho hey,2ahwerIzRcGeSMQnZ2DDJa,66
1230,$uicideBoy$,Slip On A Banana Clip,2wzpr7E2FkOISAbYQOtPmZ,62
1231,Granger Smith,You're In It,3K1FNPp9ADkE4ouWez9du2,61
1232,Jordan Davis,Take It From Me,7JK0nPw98vJmgEElMUfg5v,62
1233,Lil Uzi Vert,Pretty Mami,14nAQy3fHVzDb7LKxpS7Ld,61
1234,Lil Uzi Vert,No Sleep Leak,0QV16pno66L6K3fn4W13b7,61
1235,Ana Olgica,Atoms,1nPTaQHgrjKhSGb5ILEV47,67
1236,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),0OlnLZY4cmQzT6ZGttvWBM,74
1237,Future,Patek Water,7r6LNJT2LqpLpEyZQJPygt,63
1238,Don Diablo,Take Her Place (feat. A R I Z O N A),3AzvNvE3xpgelqmE5MRnbI,64
1239,Olivia O'Brien,Empty,5648YJgWmV5TSYRdF6Cxl1,64
1240,PRETTYMUCH,Open Arms,2jHDXNIbElEsxxPQ0EVspA,64
1241,Lil Skies,The Clique,4n6TxUxKF7VBXZSRLGivAC,62
1242,Zen Sounds,White Noise: Refreshing & Clean,630KfcYRsZU0QqVbzAeQJa,65
1243,Lil Durk,India,2bPYtv3okqX5zpSxtwLBuu,61
1244,Yoke Lore,Goodpain,3rFeq7vjP5iyhEDssZV49n,61
1245,Chris Stapleton,I Was Wrong,7dUdMZqfGSIt0ZkmTOgRLA,61
1246,Billy Marchiafava,Yikes!,0GSUry7Qw9ofdMV9RfvMFC,63
1247,Lil Uzi Vert,Two®,65kp3OFn7JXbCvkm3m2Ui2,61
1248,Trippie Redd,In Too Deep,7KrkTrZfPhgXelA3NvDMkE,61
1249,Lil Uzi Vert,UnFazed (feat. The Weeknd),5O8x1YlmLQopQHErxtDfi9,62
1250,Yung Gravy,Flex Season,4syBn76Vr8ANkgCk5n30uX,62
1251,O.T. Genasis,Everybody Mad,5R443dM3IGHeWtVuro7DQA,63
1252,Trippie Redd,Love Scars Pt. 2 / Rack City,5SCiKTGKH0fIgqQzpBvL69,62
1253,Jaymes Young,I'll Be Good,4JuJZzGcswQszYiKJSnC6i,66
1254,Steve Lacy,Ryd,3I8yVFjvJoOBM9tX4ZpxEL,62
1255,Machine Gun Kelly,Habits,7IHznpBxFDKwGSFFZitRk2,63
1256,Daniel Caesar,Take Me Away (feat. Syd),3E895HtTn6lB40SA0l9EkL,63
1257,Baaba Maal,There Will Be Time,7Ddh0jbUW6q0O1Mt7IYEPX,59
1258,Keala Settle,This Is Me,2xGjteMU3E1tkEPVFBO08U,69
1259,Zach Williams,Old Church Choir,4F7GcPH79KzsQfNphjtkGx,61
1260,The Band CAMINO,My Thoughts On You,0OkMj0czyhrDCIhOSLFpHK,62
1261,Brett Eldredge,Somethin' I'm Good At,6DRsEO5yuEGBF87qpyMB4d,60
1262,Los Tucanes De Tijuana,La Chona,79xkyiTBHqdGg3SirACPwy,65
1263,Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,6GNifiuBPrKFpwNBYnooFm,63
1264,Demi Lovato,You Don't Do It For Me Anymore,5mjXwbpi0NDeMqmNDoT0pP,64
1265,Taylor Swift,King Of My Heart,7HuBDWi18s4aJM8UFnNheH,65
1266,Samsa,Solo,4XOlo2K3XX1ICy1KfEiWyO,62
1267,Ronald Emery,Say You Wont Let Go,4eyOZVDzYlVslh6POZ9AVP,66
1268,Serenity for Sleep,Home,5WoomUQepLo07z51lEv8FH,66
1269,Ivy Adara,Famous,3zzDs7euxA9c5guPOt7A1B,64
1270,Mosaic MSC,Tremble (Studio Version),6RTOAaQeVkm1GUTqIY0hjp,61
1271,AzChike,Burn Rubber Again,3A3l8eWpxuwZJUGcURmseN,60
1272,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),2OQ6a4CfUeYskpTTgyawyJ,65
